"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
59.00000,-2824.493328,18865.682685,-9978.127995,-178.782724,65.461648,174.376325
60.00000,-3003.068654,18929.786117,-9803.038315,-178.363649,62.743681,175.798838
61.00000,-3181.212075,18991.167039,-9626.538747,-177.918922,60.016690,177.196068
62.00000,-3358.897969,19049.816621,-9448.654675,-177.448606,57.281068,178.567813
63.00000,-3536.100780,19105.726428,-9269.411682,-176.952770,54.537207,179.913876
64.00000,-3712.795025,19158.888420,-9088.835548,-176.431483,51.785502,181.234063
65.00000,-3888.955289,19209.294950,-8906.952244,-175.884822,49.026350,182.528186
66.00000,-4064.556237,19256.938770,-8723.787928,-175.312865,46.260147,183.796056
67.00000,-4239.572615,19301.813026,-8539.368943,-174.715695,43.487290,185.037493
68.00000,-4413.979251,19343.911266,-8353.721812,-174.093396,40.708179,186.252318
69.00000,-4587.751061,19383.227434,-8166.873236,-173.446059,37.923214,187.440355
70.00000,-4760.863054,19419.755875,-7978.850088,-172.773777,35.132794,188.601435
71.00000,-4933.290332,19453.491337,-7789.679409,-172.076646,32.337321,189.735389
72.00000,-5105.008096,19484.428968,-7599.388406,-171.354767,29.537198,190.842056
73.00000,-5275.991650,19512.564317,-7408.004447,-170.608243,26.732826,191.921275
74.00000,-5446.216403,19537.893339,-7215.555057,-169.837182,23.924610,192.972892
75.00000,-5615.657872,19560.412390,-7022.067915,-169.041695,21.112953,193.996755
76.00000,-5784.291689,19580.118232,-6827.570848,-168.221896,18.298259,194.992717
77.00000,-5952.093600,19597.008031,-6632.091829,-167.377903,15.480934,195.960635
78.00000,-6119.039471,19611.079357,-6435.658972,-166.509838,12.661382,196.900370
79.00000,-6285.105292,19622.330187,-6238.300529,-165.617825,9.840009,197.811786
80.00000,-6450.267180,19630.758903,-6040.044884,-164.701992,7.017221,198.694753
81.00000,-6614.501380,19636.364292,-5840.920549,-163.762472,4.193424,199.549143
82.00000,-6777.784273,19639.145549,-5640.956165,-162.799399,1.369023,200.374833
83.00000,-6940.092373,19639.102273,-5440.180489,-161.812912,-1.455574,201.171706
84.00000,-7101.402339,19636.234471,-5238.622398,-160.803153,-4.279962,201.939645
85.00000,-7261.690970,19630.542554,-5036.310880,-159.770267,-7.103734,202.678541
86.00000,-7420.935213,19622.027342,-4833.275032,-158.714402,-9.926485,203.388288
87.00000,-7579.112166,19610.690060,-4629.544055,-157.635711,-12.747808,204.068783
88.00000,-7736.199079,19596.532337,-4425.147249,-156.534349,-15.567298,204.719928
89.00000,-7892.173359,19579.556210,-4220.114012,-155.410473,-18.384549,205.341631
90.00000,-8047.012575,19559.764121,-4014.473832,-154.264247,-21.199155,205.933801
91.00000,-8200.694457,19537.158916,-3808.256283,-153.095833,-24.010713,206.496353
92.00000,-8353.196902,19511.743846,-3601.491026,-151.905401,-26.818818,207.029206
93.00000,-8504.497977,19483.522566,-3394.207796,-150.693122,-29.623065,207.532285
94.00000,-8654.575922,19452.499136,-3186.436406,-149.459170,-32.423052,208.005515
95.00000,-8803.409153,19418.678017,-2978.206737,-148.203723,-35.218376,208.448830
96.00000,-8950.976263,19382.064073,-2769.548738,-146.926960,-38.008634,208.862166
97.00000,-9097.256030,19342.662570,-2560.492419,-145.629067,-40.793427,209.245462
98.00000,-9242.227415,19300.479175,-2351.067845,-144.310229,-43.572352,209.598665
99.00000,-9385.869569,19255.519955,-2141.305137,-142.970635,-46.345010,209.921723
100.00000,-9528.161832,19207.791376,-1931.234463,-141.610480,-49.111004,210.214589
101.00000,-9669.083740,19157.300303,-1720.886036,-140.229958,-51.869934,210.477222
102.00000,-9808.615025,19104.053996,-1510.290109,-138.829268,-54.621403,210.709584
103.00000,-9946.735620,19048.060114,-1299.476969,-137.408611,-57.365018,210.911642
104.00000,-10083.425659,18989.326711,-1088.476936,-135.968192,-60.100381,211.083366
105.00000,-10218.665485,18927.862233,-877.320357,-134.508218,-62.827102,211.224731
106.00000,-10352.435646,18863.675520,-666.037601,-133.028898,-65.544786,211.335718
107.00000,-10484.716904,18796.775803,-454.659053,-131.530446,-68.253043,211.416310
108.00000,-10615.490233,18727.172705,-243.215116,-130.013077,-70.951485,211.466496
109.00000,-10744.736826,18654.876235,-31.736200,-128.477010,-73.639721,211.486268
110.00000,-10872.438093,18579.896792,179.747281,-126.922465,-76.317367,211.475624
111.00000,-10998.575670,18502.245160,391.204910,-125.349665,-78.984037,211.434566
112.00000,-11123.131415,18421.932505,602.606276,-123.758838,-81.639347,211.363098
113.00000,-11246.087413,18338.970379,813.920974,-122.150211,-84.282916,211.261232
114.00000,-11367.425981,18253.370713,1025.118613,-120.524017,-86.914363,211.128982
115.00000,-11487.129668,18165.145819,1236.168817,-118.880488,-89.533310,210.966367
116.00000,-11605.181259,18074.308386,1447.041234,-117.219862,-92.139380,210.773411
117.00000,-11721.563773,17980.871477,1657.705534,-115.542378,-94.732198,210.550141
118.00000,-11836.260475,17884.848531,1868.131422,-113.848275,-97.311392,210.296589
119.00000,-11949.254866,17786.253358,2078.288631,-112.137799,-99.876591,210.012792
120.00000,-12060.530697,17685.100138,2288.146938,-110.411196,-102.427424,209.698791
121.00000,-12170.071964,17581.403419,2497.676160,-108.668712,-104.963527,209.354630
122.00000,-12277.862912,17475.178116,2706.846162,-106.910600,-107.484534,208.980360
123.00000,-12383.888038,17366.439504,2915.626861,-105.137111,-109.990082,208.576034
124.00000,-12488.132095,17255.203225,3123.988230,-103.348502,-112.479811,208.141710
125.00000,-12590.580088,17141.485275,3331.900303,-101.545029,-114.953363,207.677451
126.00000,-12691.217285,17025.302009,3539.333176,-99.726952,-117.410383,207.183323
127.00000,-12790.029210,16906.670138,3746.257017,-97.894531,-119.850516,206.659398
128.00000,-12887.001654,16785.606723,3952.642065,-96.048032,-122.273412,206.105751
129.00000,-12982.120669,16662.129176,4158.458638,-94.187718,-124.678722,205.522462
130.00000,-13075.372575,16536.255256,4363.677135,-92.313858,-127.066101,204.909613
131.00000,-13166.743960,16408.003065,4568.268042,-90.426722,-129.435206,204.267295
132.00000,-13256.221684,16277.391050,4772.201932,-88.526580,-131.785694,203.595598
133.00000,-13343.792877,16144.437994,4975.449478,-86.613707,-134.117229,202.894620
134.00000,-13429.444945,16009.163021,5177.981446,-84.688376,-136.429475,202.164461
135.00000,-13513.165569,15871.585584,5379.768709,-82.750865,-138.722100,201.405227
136.00000,-13594.942708,15731.725471,5580.782245,-80.801453,-140.994773,200.617026
137.00000,-13674.764602,15589.602797,5780.993144,-78.840420,-143.247169,199.799973
138.00000,-13752.619769,15445.238001,5980.372612,-76.868048,-145.478962,198.954183
139.00000,-13828.497013,15298.651847,6178.891973,-74.884621,-147.689832,198.079780
140.00000,-13902.385421,15149.865418,6376.522676,-72.890424,-149.879461,197.176889
141.00000,-13974.274366,14998.900110,6573.236298,-70.885743,-152.047535,196.245639
142.00000,-14044.153509,14845.777638,6769.004546,-68.870868,-154.193740,195.286165
143.00000,-14112.012800,14690.520022,6963.799266,-66.846087,-156.317769,194.298605
144.00000,-14177.842479,14533.149593,7157.592441,-64.811693,-158.419317,193.283100
145.00000,-14241.633078,14373.688983,7350.356200,-62.767977,-160.498080,192.239797
146.00000,-14303.375424,14212.161127,7542.062819,-60.715234,-162.553760,191.168846
147.00000,-14363.060636,14048.589256,7732.684727,-58.653759,-164.586062,190.070401
148.00000,-14420.680129,13882.996894,7922.194509,-56.583848,-166.594692,188.944619
149.00000,-14476.225618,13715.407859,8110.564907,-54.505799,-168.579362,187.791663
150.00000,-14529.689114,13545.846251,8297.768832,-52.419911,-170.539788,186.611699
151.00000,-14581.062927,13374.336459,8483.779358,-50.326484,-172.475685,185.404895
152.00000,-14630.339668,13200.903149,8668.569734,-48.225818,-174.386778,184.171427
153.00000,-14677.512251,13025.571264,8852.113383,-46.118217,-176.272789,182.911471
154.00000,-14722.573892,12848.366022,9034.383907,-44.003983,-178.133449,181.625208
155.00000,-14765.518108,12669.312907,9215.355092,-41.883421,-179.968489,180.312823
156.00000,-14806.338725,12488.437671,9395.000910,-39.756834,-181.777646,178.974506
157.00000,-14845.029871,12305.766329,9573.295524,-37.624530,-183.560659,177.610448
158.00000,-14881.585981,12121.325152,9750.213291,-35.486815,-185.317273,176.220846
159.00000,-14916.001799,11935.140668,9925.728768,-33.343995,-187.047234,174.805900
160.00000,-14948.272373,11747.239653,10099.816711,-31.196380,-188.750293,173.365813
161.00000,-14978.393064,11557.649131,10272.452082,-29.044279,-190.426206,171.900792
162.00000,-15006.359539,11366.396370,10443.610054,-26.888000,-192.074731,170.411048
163.00000,-15032.167775,11173.508876,10613.266009,-24.727854,-193.695633,168.896795
164.00000,-15055.814062,10979.014391,10781.395547,-22.564152,-195.288676,167.358251
165.00000,-15077.294998,10782.940886,10947.974488,-20.397205,-196.853633,165.795638
166.00000,-15096.607493,10585.316562,11112.978874,-18.227324,-198.390278,164.209179
167.00000,-15113.748771,10386.169842,11276.384975,-16.054821,-199.898390,162.599104
168.00000,-15128.716366,10185.529366,11438.169288,-13.880010,-201.377752,160.965644
169.00000,-15141.508125,9983.423991,11598.308545,-11.703202,-202.828152,159.309033
170.00000,-15152.122209,9779.882784,11756.779716,-9.524711,-204.249381,157.629510
171.00000,-15160.557091,9574.935020,11913.560008,-7.344850,-205.641235,155.927316
172.00000,-15166.811558,9368.610173,12068.626873,-5.163933,-207.003513,154.202697
173.00000,-15170.884710,9160.937918,12221.958009,-2.982273,-208.336019,152.455900
174.00000,-15172.775961,8951.948123,12373.531365,-0.800185,-209.638562,150.687177
175.00000,-15172.485041,8741.670844,12523.325139,1.382019,-210.910955,148.896782
176.00000,-15170.011989,8530.136325,12671.317789,3.564024,-212.153014,147.084972
177.00000,-15165.357163,8317.374988,12817.488031,5.745517,-213.364560,145.252008
178.00000,-15158.521231,8103.417433,12961.814841,7.926183,-214.545421,143.398153
179.00000,-15149.505177,7888.294432,13104.277463,10.105709,-215.695425,141.523675
180.00000,-15138.310298,7672.036925,13244.855407,12.283782,-216.814407,139.628843
181.00000,-15124.938203,7454.676012,13383.528455,14.460088,-217.902207,137.713929
182.00000,-15109.390816,7236.242957,13520.276663,16.634314,-218.958668,135.779209
183.00000,-15091.670372,7016.769174,13655.080364,18.806148,-219.983638,133.824961
184.00000,-15071.779421,6796.286228,13787.920170,20.975278,-220.976969,131.851466
185.00000,-15049.720822,6574.825829,13918.776975,23.141390,-221.938519,129.859008
186.00000,-15025.497750,6352.419829,14047.631960,25.304175,-222.868150,127.847873
187.00000,-14999.113686,6129.100214,14174.466593,27.463320,-223.765727,125.818352
188.00000,-14970.572427,5904.899102,14299.262632,29.618515,-224.631122,123.770734
189.00000,-14939.878077,5679.848738,14422.002128,31.769450,-225.464211,121.705316
190.00000,-14907.035049,5453.981489,14542.667429,33.915817,-226.264872,119.622394
191.00000,-14872.048069,5227.329840,14661.241181,36.057305,-227.032992,117.522268
192.00000,-14834.922167,4999.926389,14777.706331,38.193608,-227.768460,115.405239
193.00000,-14795.662684,4771.803840,14892.046127,40.324418,-228.471170,113.271613
194.00000,-14754.275265,4542.995003,15004.244126,42.449428,-229.141020,111.121696
195.00000,-14710.765863,4313.532785,15114.284192,44.568333,-229.777915,108.955797
196.00000,-14665.140736,4083.450188,15222.150497,46.680828,-230.381763,106.774228
197.00000,-14617.406446,3852.780303,15327.827528,48.786609,-230.952478,104.577302
198.00000,-14567.569857,3621.556305,15431.300088,50.885374,-231.489976,102.365336
199.00000,-14515.638137,3389.811449,15532.553294,52.976821,-231.994181,100.138648
200.00000,-14461.618755,3157.579065,15631.572583,55.060648,-232.465020,97.897558
201.00000,-14405.519481,2924.892553,15728.343715,57.136556,-232.902426,95.642387
202.00000,-14347.348382,2691.785379,15822.852773,59.204247,-233.306335,93.373462
203.00000,-14287.113826,2458.291068,15915.086162,61.263423,-233.676690,91.091107
204.00000,-14224.824474,2224.443201,16005.030620,63.313788,-234.013437,88.795651
205.00000,-14160.489285,1990.275412,16092.673208,65.355047,-234.316528,86.487425
206.00000,-14094.117513,1755.821378,16178.001323,67.386906,-234.585920,84.166760
207.00000,-14025.718703,1521.114819,16261.002693,69.409074,-234.821572,81.833990
208.00000,-13955.302692,1286.189491,16341.665379,71.421260,-235.023453,79.489450
209.00000,-13882.879607,1051.079181,16419.977782,73.423173,-235.191531,77.133478
210.00000,-13808.459865,815.817703,16495.928638,75.414527,-235.325785,74.766413
211.00000,-13732.054169,580.438893,16569.507023,77.395034,-235.426193,72.388594
212.00000,-13653.673507,344.976604,16640.702356,79.364411,-235.492742,70.000365
213.00000,-13573.329152,109.464699,16709.504397,81.322373,-235.525422,67.602068
214.00000,-13491.032660,-126.062949,16775.903251,83.268639,-235.524228,65.194048
215.00000,-13406.795866,-361.572466,16839.889369,85.202929,-235.489161,62.776652
216.00000,-13320.630886,-597.029981,16901.453547,87.124965,-235.420226,60.350228
217.00000,-13232.550112,-832.401631,16960.586931,89.034471,-235.317432,57.915124
218.00000,-13142.566212,-1067.653564,17017.281017,90.931172,-235.180794,55.471690
219.00000,-13050.692128,-1302.751944,17071.527652,92.814795,-235.010332,53.020278
220.00000,-12956.941072,-1537.662961,17123.319032,94.685069,-234.806071,50.561241
221.00000,-12861.326529,-1772.352829,17172.647710,96.541725,-234.568039,48.094932
222.00000,-12763.862250,-2006.787794,17219.506591,98.384497,-234.296272,45.621706
223.00000,-12664.562252,-2240.934140,17263.888935,100.213119,-233.990807,43.141919
224.00000,-12563.440816,-2474.758192,17305.788360,102.027328,-233.651690,40.655926
225.00000,-12460.512488,-2708.226319,17345.198839,103.826863,-233.278969,38.164087
226.00000,-12355.792068,-2941.304946,17382.114704,105.611466,-232.872697,35.666759
227.00000,-12249.294619,-3173.960549,17416.530647,107.380879,-232.432933,33.164301
228.00000,-12141.035458,-3406.159668,17448.441716,109.134849,-231.959740,30.657073
229.00000,-12031.030154,-3637.868908,17477.843324,110.873123,-231.453186,28.145437
230.00000,-11919.294528,-3869.054944,17504.731240,112.595451,-230.913344,25.629752
231.00000,-11805.844650,-4099.684527,17529.101599,114.301585,-230.340292,23.110381
232.00000,-11690.696838,-4329.724486,17550.950895,115.991280,-229.734112,20.587687
233.00000,-11573.867651,-4559.141738,17570.275986,117.664293,-229.094892,18.062031
234.00000,-11455.373892,-4787.903286,17587.074092,119.320384,-228.422722,15.533778
235.00000,-11335.232604,-5015.976231,17601.342797,120.959313,-227.717701,13.003291
236.00000,-11213.461064,-5243.327771,17613.080050,122.580847,-226.979928,10.470933
237.00000,-11090.076787,-5469.925207,17622.284162,124.184750,-226.209512,7.937070
238.00000,-10965.097518,-5695.735949,17628.953809,125.770793,-225.406561,5.402065
239.00000,-10838.541232,-5920.727522,17633.088033,127.338747,-224.571192,2.866283
240.00000,-10710.426129,-6144.867567,17634.686238,128.888387,-223.703525,0.330089
241.00000,-10580.770636,-6368.123847,17633.748196,130.419491,-222.803684,-2.206152
242.00000,-10449.593400,-6590.464253,17630.274039,131.931837,-221.871799,-4.742077
243.00000,-10316.913287,-6811.856809,17624.264270,133.425208,-220.908005,-7.277319
244.00000,-10182.749380,-7032.269673,17615.719750,134.899391,-219.912439,-9.811515
245.00000,-10047.120973,-7251.671145,17604.641711,136.354171,-218.885245,-12.344299
246.00000,-9910.047574,-7470.029670,17591.031744,137.789341,-217.826571,-14.875308
247.00000,-9771.548896,-7687.313843,17574.891808,139.204694,-216.736568,-17.404178
248.00000,-9631.644859,-7903.492415,17556.224223,140.600027,-215.615394,-19.930545
249.00000,-9490.355583,-8118.534295,17535.031674,141.975138,-214.463210,-22.454045
250.00000,-9347.701390,-8332.408554,17511.317210,143.329830,-213.280181,-24.974316
251.00000,-9203.702796,-8545.084433,17485.084240,144.663907,-212.066479,-27.490995
252.00000,-9058.380510,-8756.531344,17456.336538,145.977180,-210.822276,-30.003720
253.00000,-8911.755435,-8966.718878,17425.078239,147.269457,-209.547753,-32.512130
254.00000,-8763.848656,-9175.616804,17391.313838,148.540554,-208.243092,-35.015864
255.00000,-8614.681447,-9383.195078,17355.048190,149.790288,-206.908481,-37.514562
256.00000,-8464.275261,-9589.423847,17316.286512,151.018479,-205.544113,-40.007864
257.00000,-8312.651730,-9794.273450,17275.034379,152.224949,-204.150182,-42.495413
258.00000,-8159.832660,-9997.714424,17231.297724,153.409527,-202.726891,-44.976850
259.00000,-8005.840031,-10199.717512,17185.082836,154.572041,-201.274443,-47.451818
260.00000,-7850.695989,-10400.253661,17136.396362,155.712324,-199.793047,-49.919962
261.00000,-7694.422847,-10599.294029,17085.245305,156.830213,-198.282917,-52.380926
262.00000,-7537.043081,-10796.809989,17031.637022,157.925546,-196.744270,-54.834356
263.00000,-7378.579326,-10992.773136,16975.579222,158.998166,-195.177326,-57.279901
264.00000,-7219.054373,-11187.155284,16917.079967,160.047918,-193.582312,-59.717207
265.00000,-7058.491163,-11379.928479,16856.147671,161.074652,-191.959456,-62.145924
266.00000,-6896.912791,-11571.064994,16792.791098,162.078220,-190.308993,-64.565704
267.00000,-6734.342493,-11760.537341,16727.019359,163.058478,-188.631159,-66.976197
268.00000,-6570.803652,-11948.318269,16658.841914,164.015284,-186.926195,-69.377058
269.00000,-6406.319787,-12134.380770,16588.268568,164.948502,-185.194348,-71.767941
270.00000,-6240.914556,-12318.698087,16515.309472,165.857996,-183.435866,-74.148503
271.00000,-6074.611746,-12501.243708,16439.975118,166.743637,-181.651002,-76.518400
272.00000,-5907.435277,-12681.991382,16362.276341,167.605296,-179.840012,-78.877292
273.00000,-5739.409190,-12860.915111,16282.224315,168.442849,-178.003158,-81.224840
274.00000,-5570.557653,-13037.989163,16199.830555,169.256177,-176.140703,-83.560706
275.00000,-5400.904950,-13213.188072,16115.106909,170.045163,-174.252915,-85.884554
276.00000,-5230.475480,-13386.486639,16028.065564,170.809692,-172.340065,-88.196050
277.00000,-5059.293754,-13557.859940,15938.719037,171.549655,-170.402430,-90.494862
278.00000,-4887.384393,-13727.283329,15847.080179,172.264946,-168.440287,-92.780658
279.00000,-4714.772121,-13894.732438,15753.162169,172.955461,-166.453918,-95.053111
280.00000,-4541.481763,-14060.183186,15656.978514,173.621101,-164.443610,-97.311893
281.00000,-4367.538242,-14223.611775,15558.543048,174.261771,-162.409652,-99.556679
282.00000,-4192.966575,-14384.994703,15457.869928,174.877379,-160.352335,-101.787147
283.00000,-4017.791869,-14544.308758,15354.973633,175.467835,-158.271956,-104.002976
284.00000,-3842.039317,-14701.531028,15249.868961,176.033055,-156.168815,-106.203847
285.00000,-3665.734198,-14856.638900,15142.571030,176.572958,-154.043212,-108.389444
286.00000,-3488.901867,-15009.610067,15033.095270,177.087466,-151.895456,-110.559452
287.00000,-3311.567756,-15160.422529,14921.457427,177.576505,-149.725853,-112.713559
288.00000,-3133.757371,-15309.054595,14807.673556,178.040004,-147.534716,-114.851455
289.00000,-2955.496283,-15455.484889,14691.760023,178.477898,-145.322361,-116.972833
290.00000,-2776.810132,-15599.692351,14573.733497,178.890122,-143.089106,-119.077388
291.00000,-2597.724615,-15741.656240,14453.610955,179.276618,-140.835271,-121.164817
292.00000,-2418.265490,-15881.356140,14331.409671,179.637331,-138.561180,-123.234820
293.00000,-2238.458566,-16018.771958,14207.147222,179.972207,-136.267162,-125.287100
294.00000,-2058.329703,-16153.883932,14080.841479,180.281200,-133.953546,-127.321360
295.00000,-1877.904808,-16286.672628,13952.510606,180.564265,-131.620664,-129.337308
296.00000,-1697.209830,-16417.118950,13822.173062,180.821360,-129.268852,-131.334656
297.00000,-1516.270757,-16545.204136,13689.847592,181.052450,-126.898449,-133.313114
298.00000,-1335.113611,-16670.909765,13555.553226,181.257500,-124.509795,-135.272399
299.00000,-1153.764447,-16794.217757,13419.309279,181.436481,-122.103234,-137.212229
300.00000,-972.249346,-16915.110379,13281.135346,181.589368,-119.679112,-139.132325
301.00000,-790.594416,-17033.570243,13141.051299,181.716139,-117.237777,-141.032411
302.00000,-608.825780,-17149.580312,12999.077286,181.816775,-114.779581,-142.912213
303.00000,-426.969583,-17263.123902,12855.233725,181.891261,-112.304877,-144.771461
304.00000,-245.051978,-17374.184682,12709.541304,181.939588,-109.814021,-146.609888
305.00000,-63.099129,-17482.746680,12562.020977,181.961748,-107.307372,-148.427230
306.00000,118.862795,-17588.794282,12412.693960,181.957738,-104.785289,-150.223224
307.00000,300.807623,-17692.312236,12261.581730,181.927558,-102.248137,-151.997613
308.00000,482.709190,-17793.285653,12108.706021,181.871214,-99.696278,-153.750142
309.00000,664.541332,-17891.700013,11954.088818,181.788712,-97.130082,-155.480557
310.00000,846.277898,-17987.541160,11797.752360,181.680065,-94.549915,-157.188612
311.00000,1027.892752,-18080.795310,11639.719130,181.545289,-91.956151,-158.874059
312.00000,1209.359773,-18171.449053,11480.011858,181.384402,-89.349161,-160.536657
313.00000,1390.652861,-18259.489349,11318.653512,181.197429,-86.729321,-162.176166
314.00000,1571.745944,-18344.903537,11155.667300,180.984395,-84.097007,-163.792351
315.00000,1752.612976,-18427.679332,10991.076663,180.745332,-81.452599,-165.384979
316.00000,1933.227944,-18507.804829,10824.905271,180.480274,-78.796475,-166.953821
317.00000,2113.564872,-18585.268505,10657.177025,180.189259,-76.129019,-168.498651
318.00000,2293.597824,-18660.059218,10487.916046,179.872329,-73.450614,-170.019248
319.00000,2473.300907,-18732.166212,10317.146680,179.529530,-70.761646,-171.515392
320.00000,2652.648277,-18801.579117,10144.893485,179.160910,-68.062500,-172.986869
321.00000,2831.614138,-18868.287950,9971.181235,178.766523,-65.353565,-174.433466
322.00000,3010.172752,-18932.283115,9796.034915,178.346425,-62.635232,-175.854976
323.00000,3188.298438,-18993.555410,9619.479713,177.900678,-59.907889,-177.251195
324.00000,3365.965578,-19052.096022,9441.541023,177.429344,-57.171931,-178.621920
325.00000,3543.148620,-19107.896532,9262.244436,176.932492,-54.427751,-179.966956
326.00000,3719.822080,-19160.948914,9081.615738,176.410194,-51.675742,-181.286109
327.00000,3895.960550,-19211.245538,8899.680908,175.862524,-48.916301,-182.579190
328.00000,4071.538697,-19258.779171,8716.466112,175.289561,-46.149825,-183.846011
329.00000,4246.531269,-19303.542976,8531.997700,174.691388,-43.376712,-185.086391
330.00000,4420.913098,-19345.530515,8346.302203,174.068090,-40.597360,-186.300152
331.00000,4594.659104,-19384.735750,8159.406327,173.419758,-37.812170,-187.487119
332.00000,4767.744299,-19421.153042,7971.336953,172.746484,-35.021541,-188.647121
333.00000,4940.143790,-19454.777153,7782.121129,172.048365,-32.225875,-189.779992
334.00000,5111.832781,-19485.603248,7591.786068,171.325502,-29.425575,-190.885568
335.00000,5282.786581,-19513.626892,7400.359144,170.577999,-26.621042,-191.963691
336.00000,5452.980602,-19538.844056,7207.867889,169.805963,-23.812681,-193.014205
337.00000,5622.390367,-19561.251113,7014.339987,169.009506,-21.000895,-194.036960
338.00000,5790.991511,-19580.844840,6819.803272,168.188741,-18.186089,-195.031808
