"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
172.00000,40355.926715,-9275.071622,-7960.251033,51.686546,98.703157,147.027979
173.00000,40407.226622,-9176.282653,-7813.145624,50.913636,98.879735,147.178934
174.00000,40457.753130,-9077.318054,-7665.890668,50.139752,99.054421,147.327071
175.00000,40507.505273,-8978.179720,-7518.488982,49.364908,99.227211,147.472389
176.00000,40556.482099,-8878.869547,-7370.943388,48.589119,99.398102,147.614883
177.00000,40604.682670,-8779.389437,-7223.256710,47.812400,99.567091,147.754553
178.00000,40652.106063,-8679.741294,-7075.431775,47.034766,99.734173,147.891394
179.00000,40698.751372,-8579.927024,-6927.471413,46.256232,99.899348,148.025404
180.00000,40744.617702,-8479.948538,-6779.378455,45.476812,100.062610,148.156582
181.00000,40789.704177,-8379.807750,-6631.155735,44.696522,100.223957,148.284923
182.00000,40834.009932,-8279.506575,-6482.806092,43.915376,100.383385,148.410426
183.00000,40877.534121,-8179.046935,-6334.332365,43.133390,100.540893,148.533089
184.00000,40920.275911,-8078.430751,-6185.737395,42.350579,100.696476,148.652908
185.00000,40962.234482,-7977.659949,-6037.024027,41.566956,100.850132,148.769882
186.00000,41003.409032,-7876.736459,-5888.195106,40.782539,101.001858,148.884009
187.00000,41043.798774,-7775.662210,-5739.253483,39.997340,101.151651,148.995286
188.00000,41083.402933,-7674.439139,-5590.202007,39.211376,101.299508,149.103711
189.00000,41122.220752,-7573.069181,-5441.043531,38.424662,101.445426,149.209282
190.00000,41160.251488,-7471.554279,-5291.780911,37.637212,101.589402,149.311997
191.00000,41197.494413,-7369.896373,-5142.417003,36.849042,101.731434,149.411855
192.00000,41233.948815,-7268.097410,-4992.954667,36.060166,101.871520,149.508852
193.00000,41269.613994,-7166.159339,-4843.396763,35.270601,102.009655,149.602988
194.00000,41304.489270,-7064.084110,-4693.746154,34.480360,102.145838,149.694260
195.00000,41338.573974,-6961.873676,-4544.005703,33.689459,102.280066,149.782667
196.00000,41371.867454,-6859.529995,-4394.178278,32.897913,102.412336,149.868207
197.00000,41404.369073,-6757.055025,-4244.266747,32.105738,102.542647,149.950879
198.00000,41436.078208,-6654.450727,-4094.273977,31.312949,102.670995,150.030680
199.00000,41466.994253,-6551.719064,-3944.202841,30.519560,102.797377,150.107610
200.00000,41497.116616,-6448.862004,-3794.056211,29.725586,102.921793,150.181667
201.00000,41526.444721,-6345.881515,-3643.836960,28.931044,103.044238,150.252849
202.00000,41554.978005,-6242.779567,-3493.547965,28.135948,103.164712,150.321155
203.00000,41582.715924,-6139.558134,-3343.192101,27.340314,103.283210,150.386584
204.00000,41609.657946,-6036.219192,-3192.772247,26.544156,103.399732,150.449134
205.00000,41635.803555,-5932.764717,-3042.291281,25.747491,103.514276,150.508805
206.00000,41661.152252,-5829.196692,-2891.752084,24.950332,103.626838,150.565595
207.00000,41685.703550,-5725.517096,-2741.157538,24.152696,103.737416,150.619503
208.00000,41709.456980,-5621.727916,-2590.510524,23.354598,103.846009,150.670528
209.00000,41732.412088,-5517.831137,-2439.813926,22.556053,103.952615,150.718669
210.00000,41754.568433,-5413.828747,-2289.070630,21.757076,104.057231,150.763926
211.00000,41775.925593,-5309.722738,-2138.283519,20.957682,104.159856,150.806296
212.00000,41796.483158,-5205.515102,-1987.455480,20.157888,104.260487,150.845780
213.00000,41816.240734,-5101.207833,-1836.589401,19.357707,104.359122,150.882377
214.00000,41835.197944,-4996.802928,-1685.688168,18.557156,104.455760,150.916086
215.00000,41853.354425,-4892.302384,-1534.754670,17.756250,104.550399,150.946906
216.00000,41870.709829,-4787.708202,-1383.791796,16.955004,104.643037,150.974837
217.00000,41887.263824,-4683.022384,-1232.802436,16.153434,104.733673,150.999878
218.00000,41903.016093,-4578.246934,-1081.789479,15.351554,104.822303,151.022030
219.00000,41917.966334,-4473.383855,-930.755816,14.549381,104.908928,151.041290
220.00000,41932.114263,-4368.435157,-779.704338,13.746929,104.993545,151.057659
221.00000,41945.459607,-4263.402846,-628.637936,12.944214,105.076152,151.071137
222.00000,41958.002111,-4158.288935,-477.559502,12.141251,105.156748,151.081724
