"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
24.00000,-30798.673206,-11244.271033,-26514.174866,-26.601619,-154.898853,96.590570
25.00000,-30824.981379,-11399.060712,-26417.329710,-26.011883,-154.682149,97.097135
26.00000,-30850.699574,-11553.632201,-26319.978912,-25.421649,-154.462485,97.601841
27.00000,-30875.827298,-11707.982542,-26222.124334,-24.830929,-154.239864,98.104679
28.00000,-30900.364070,-11862.108782,-26123.767851,-24.239733,-154.014292,98.605640
29.00000,-30924.309421,-12016.007969,-26024.911343,-23.648073,-153.785771,99.104713
30.00000,-30947.662893,-12169.677159,-25925.556705,-23.055960,-153.554307,99.601889
31.00000,-30970.424037,-12323.113410,-25825.705836,-22.463406,-153.319904,100.097159
32.00000,-30992.592420,-12476.313785,-25725.360650,-21.870422,-153.082567,100.590513
33.00000,-31014.167615,-12629.275353,-25624.523065,-21.277020,-152.842299,101.081942
34.00000,-31035.149211,-12781.995185,-25523.195013,-20.683210,-152.599106,101.571435
35.00000,-31055.536805,-12934.470359,-25421.378432,-20.089004,-152.352993,102.058985
36.00000,-31075.330008,-13086.697956,-25319.075272,-19.494414,-152.103963,102.544581
37.00000,-31094.528440,-13238.675063,-25216.287491,-18.899450,-151.852022,103.028215
38.00000,-31113.131734,-13390.398770,-25113.017055,-18.304125,-151.597175,103.509876
39.00000,-31131.139533,-13541.866175,-25009.265943,-17.708449,-151.339426,103.989556
40.00000,-31148.551494,-13693.074377,-24905.036139,-17.112435,-151.078781,104.467246
41.00000,-31165.367282,-13844.020482,-24800.329639,-16.516092,-150.815244,104.942936
42.00000,-31181.586576,-13994.701603,-24695.148446,-15.919434,-150.548820,105.416618
43.00000,-31197.209065,-14145.114853,-24589.494575,-15.322471,-150.279515,105.888281
44.00000,-31212.234451,-14295.257356,-24483.370047,-14.725214,-150.007334,106.357918
45.00000,-31226.662445,-14445.126236,-24376.776893,-14.127675,-149.732281,106.825520
46.00000,-31240.492771,-14594.718626,-24269.717155,-13.529867,-149.454363,107.291076
47.00000,-31253.725165,-14744.031663,-24162.192880,-12.931799,-149.173584,107.754579
48.00000,-31266.359373,-14893.062488,-24054.206127,-12.333483,-148.889950,108.216020
49.00000,-31278.395154,-15041.808249,-23945.758964,-11.734931,-148.603466,108.675389
50.00000,-31289.832276,-15190.266099,-23836.853465,-11.136155,-148.314138,109.132678
51.00000,-31300.670522,-15338.433197,-23727.491715,-10.537165,-148.021972,109.587878
52.00000,-31310.909683,-15486.306706,-23617.675808,-9.937974,-147.726972,110.040981
53.00000,-31320.549563,-15633.883798,-23507.407845,-9.338593,-147.429144,110.491977
54.00000,-31329.589978,-15781.161646,-23396.689937,-8.739032,-147.128495,110.940858
55.00000,-31338.030755,-15928.137432,-23285.524204,-8.139305,-146.825030,111.387616
56.00000,-31345.871732,-16074.808343,-23173.912773,-7.539421,-146.518755,111.832242
57.00000,-31353.112759,-16221.171572,-23061.857780,-6.939393,-146.209676,112.274728
58.00000,-31359.753698,-16367.224318,-22949.361370,-6.339232,-145.897798,112.715064
59.00000,-31365.794420,-16512.963784,-22836.425696,-5.738950,-145.583127,113.153243
60.00000,-31371.234812,-16658.387182,-22723.052920,-5.138558,-145.265670,113.589257
61.00000,-31376.074767,-16803.491728,-22609.245213,-4.538068,-144.945433,114.023096
62.00000,-31380.314194,-16948.274645,-22495.004751,-3.937490,-144.622421,114.454752
63.00000,-31383.953011,-17092.733161,-22380.333723,-3.336837,-144.296642,114.884218
64.00000,-31386.991150,-17236.864513,-22265.234323,-2.736121,-143.968101,115.311485
65.00000,-31389.428550,-17380.665941,-22149.708753,-2.135351,-143.636804,115.736545
66.00000,-31391.265167,-17524.134693,-22033.759226,-1.534541,-143.302758,116.159389
67.00000,-31392.500963,-17667.268022,-21917.387960,-0.933702,-142.965969,116.580011
68.00000,-31393.135917,-17810.063190,-21800.597184,-0.332844,-142.626444,116.998400
69.00000,-31393.170016,-17952.517464,-21683.389131,0.268020,-142.284189,117.414551
70.00000,-31392.603258,-18094.628116,-21565.766046,0.868879,-141.939211,117.828454
71.00000,-31391.435655,-18236.392427,-21447.730181,1.469721,-141.591516,118.240101
72.00000,-31389.667229,-18377.807684,-21329.283793,2.070535,-141.241111,118.649486
73.00000,-31387.298013,-18518.871179,-21210.429152,2.671310,-140.888002,119.056599
74.00000,-31384.328054,-18659.580213,-21091.168531,3.272034,-140.532198,119.461434
75.00000,-31380.757407,-18799.932094,-20971.504213,3.872695,-140.173703,119.863982
76.00000,-31376.586142,-18939.924133,-20851.438489,4.473282,-139.812525,120.264236
77.00000,-31371.814337,-19079.553653,-20730.973656,5.073783,-139.448672,120.662188
78.00000,-31366.442084,-19218.817980,-20610.112021,5.674188,-139.082150,121.057830
79.00000,-31360.469487,-19357.714450,-20488.855897,6.274484,-138.712965,121.451155
80.00000,-31353.896658,-19496.240403,-20367.207605,6.874659,-138.341126,121.842156
81.00000,-31346.723725,-19634.393188,-20245.169473,7.474704,-137.966638,122.230824
82.00000,-31338.950823,-19772.170162,-20122.743837,8.074605,-137.589511,122.617153
83.00000,-31330.578102,-19909.568686,-19999.933040,8.674352,-137.209749,123.001135
84.00000,-31321.605722,-20046.586132,-19876.739434,9.273933,-136.827362,123.382763
85.00000,-31312.033855,-20183.219877,-19753.165376,9.873336,-136.442356,123.762029
86.00000,-31301.862684,-20319.467306,-19629.213231,10.472551,-136.054738,124.138926
87.00000,-31291.092403,-20455.325810,-19504.885371,11.071565,-135.664516,124.513447
88.00000,-31279.723218,-20590.792791,-19380.184178,11.670367,-135.271698,124.885585
89.00000,-31267.755348,-20725.865654,-19255.112037,12.268946,-134.876290,125.255332
90.00000,-31255.189020,-20860.541814,-19129.671342,12.867291,-134.478301,125.622682
91.00000,-31242.024476,-20994.818695,-19003.864494,13.465389,-134.077738,125.987628
92.00000,-31228.261967,-21128.693726,-18877.693902,14.063229,-133.674609,126.350162
93.00000,-31213.901757,-21262.164344,-18751.161981,14.660800,-133.268922,126.710277
94.00000,-31198.944121,-21395.227995,-18624.271151,15.258091,-132.860683,127.067968
95.00000,-31183.389344,-21527.882133,-18497.023843,15.855090,-132.449902,127.423226
96.00000,-31167.237724,-21660.124217,-18369.422491,16.451785,-132.036586,127.776045
97.00000,-31150.489571,-21791.951718,-18241.469538,17.048166,-131.620743,128.126418
98.00000,-31133.145205,-21923.362112,-18113.167433,17.644220,-131.202380,128.474339
99.00000,-31115.204958,-22054.352884,-17984.518632,18.239937,-130.781506,128.819801
100.00000,-31096.669172,-22184.921527,-17855.525597,18.835305,-130.358129,129.162798
101.00000,-31077.538204,-22315.065541,-17726.190798,19.430312,-129.932258,129.503322
102.00000,-31057.812419,-22444.782436,-17596.516709,20.024947,-129.503899,129.841367
103.00000,-31037.492194,-22574.069729,-17466.505813,20.619199,-129.073061,130.176927
104.00000,-31016.577918,-22702.924946,-17336.160598,21.213057,-128.639754,130.509995
105.00000,-30995.069992,-22831.345620,-17205.483560,21.806509,-128.203984,130.840566
106.00000,-30972.968826,-22959.329293,-17074.477199,22.399543,-127.765760,131.168632
107.00000,-30950.274845,-23086.873516,-16943.144023,22.992149,-127.325091,131.494187
108.00000,-30926.988482,-23213.975848,-16811.486545,23.584314,-126.881985,131.817226
109.00000,-30903.110184,-23340.633856,-16679.507286,24.176029,-126.436450,132.137741
110.00000,-30878.640406,-23466.845115,-16547.208773,24.767280,-125.988496,132.455727
111.00000,-30853.579617,-23592.607210,-16414.593536,25.358058,-125.538130,132.771178
112.00000,-30827.928297,-23717.917735,-16281.664115,25.948350,-125.085361,133.084088
113.00000,-30801.686937,-23842.774290,-16148.423053,26.538146,-124.630198,133.394450
114.00000,-30774.856038,-23967.174486,-16014.872902,27.127434,-124.172650,133.702259
115.00000,-30747.436116,-24091.115942,-15881.016217,27.716203,-123.712726,134.007509
116.00000,-30719.427693,-24214.596286,-15746.855561,28.304442,-123.250433,134.310194
117.00000,-30690.831306,-24337.613154,-15612.393501,28.892138,-122.785781,134.610309
118.00000,-30661.647502,-24460.164192,-15477.632611,29.479282,-122.318780,134.907846
119.00000,-30631.876841,-24582.247055,-15342.575470,30.065862,-121.849437,135.202802
120.00000,-30601.519891,-24703.859405,-15207.224664,30.651866,-121.377762,135.495169
121.00000,-30570.577234,-24824.998915,-15071.582783,31.237284,-120.903764,135.784943
122.00000,-30539.049461,-24945.663267,-14935.652424,31.822104,-120.427452,136.072119
123.00000,-30506.937176,-25065.850150,-14799.436188,32.406314,-119.948835,136.356689
124.00000,-30474.240995,-25185.557266,-14662.936682,32.989905,-119.467922,136.638650
125.00000,-30440.961541,-25304.782321,-14526.156520,33.572864,-118.984723,136.917995
126.00000,-30407.099453,-25423.523036,-14389.098318,34.155181,-118.499246,137.194720
127.00000,-30372.655378,-25541.777136,-14251.764702,34.736844,-118.011501,137.468819
128.00000,-30337.629976,-25659.542359,-14114.158298,35.317843,-117.521498,137.740286
129.00000,-30302.023917,-25776.816451,-13976.281742,35.898165,-117.029245,138.009117
130.00000,-30265.837882,-25893.597166,-13838.137672,36.477801,-116.534752,138.275307
131.00000,-30229.072563,-26009.882271,-13699.728732,37.056738,-116.038029,138.538850
132.00000,-30191.728666,-26125.669539,-13561.057572,37.634966,-115.539085,138.799741
133.00000,-30153.806903,-26240.956754,-13422.126845,38.212474,-115.037930,139.057975
134.00000,-30115.308001,-26355.741709,-13282.939211,38.789250,-114.534573,139.313548
135.00000,-30076.232697,-26470.022208,-13143.497335,39.365285,-114.029023,139.566454
136.00000,-30036.581738,-26583.796064,-13003.803885,39.940565,-113.521292,139.816689
137.00000,-29996.355883,-26697.061098,-12863.861534,40.515082,-113.011387,140.064248
138.00000,-29955.555903,-26809.815143,-12723.672962,41.088823,-112.499319,140.309125
139.00000,-29914.182578,-26922.056041,-12583.240852,41.661778,-111.985099,140.551318
140.00000,-29872.236700,-27033.781644,-12442.567891,42.233935,-111.468735,140.790820
141.00000,-29829.719071,-27144.989813,-12301.656773,42.805284,-110.950237,141.027627
142.00000,-29786.630505,-27255.678419,-12160.510194,43.375814,-110.429616,141.261734
143.00000,-29742.971828,-27365.845345,-12019.130856,43.945514,-109.906881,141.493138
144.00000,-29698.743874,-27475.488481,-11877.521466,44.514372,-109.382043,141.721834
145.00000,-29653.947490,-27584.605730,-11735.684733,45.082379,-108.855111,141.947817
146.00000,-29608.583533,-27693.195002,-11593.623372,45.649523,-108.326096,142.171083
147.00000,-29562.652871,-27801.254219,-11451.340103,46.215793,-107.795008,142.391628
148.00000,-29516.156385,-27908.781314,-11308.837649,46.781179,-107.261856,142.609447
149.00000,-29469.094962,-28015.774228,-11166.118737,47.345669,-106.726651,142.824537
150.00000,-29421.469505,-28122.230913,-11023.186100,47.909254,-106.189404,143.036893
151.00000,-29373.280924,-28228.149332,-10880.042472,48.471921,-105.650124,143.246511
152.00000,-29324.530142,-28333.527457,-10736.690595,49.033661,-105.108822,143.453388
153.00000,-29275.218092,-28438.363272,-10593.133211,49.594462,-104.565509,143.657518
154.00000,-29225.345717,-28542.654770,-10449.373069,50.154314,-104.020194,143.858899
155.00000,-29174.913972,-28646.399955,-10305.412920,50.713207,-103.472888,144.057527
156.00000,-29123.923823,-28749.596842,-10161.255519,51.271128,-102.923602,144.253397
157.00000,-29072.376245,-28852.243454,-10016.903627,51.828069,-102.372346,144.446506
158.00000,-29020.272224,-28954.337829,-9872.360005,52.384017,-101.819130,144.636850
159.00000,-28967.612758,-29055.878011,-9727.627421,52.938963,-101.263966,144.824426
160.00000,-28914.398855,-29156.862057,-9582.708644,53.492896,-100.706864,145.009229
161.00000,-28860.631533,-29257.288034,-9437.606449,54.045805,-100.147834,145.191258
162.00000,-28806.311822,-29357.154021,-9292.323613,54.597680,-99.586887,145.370507
163.00000,-28751.440760,-29456.458106,-9146.862917,55.148509,-99.024034,145.546973
164.00000,-28696.019398,-29555.198388,-9001.227145,55.698284,-98.459286,145.720654
165.00000,-28640.048796,-29653.372977,-8855.419084,56.246992,-97.892654,145.891546
166.00000,-28583.530026,-29750.979995,-8709.441526,56.794624,-97.324148,146.059645
167.00000,-28526.464170,-29848.017573,-8563.297264,57.341169,-96.753779,146.224949
168.00000,-28468.852320,-29944.483854,-8416.989095,57.886616,-96.181558,146.387453
169.00000,-28410.695577,-30040.376992,-8270.519821,58.430955,-95.607497,146.547156
170.00000,-28351.995056,-30135.695151,-8123.892244,58.974177,-95.031605,146.704054
171.00000,-28292.751880,-30230.436507,-7977.109172,59.516269,-94.453895,146.858144
172.00000,-28232.967183,-30324.599247,-7830.173413,60.057223,-93.874377,147.009422
173.00000,-28172.642108,-30418.181568,-7683.087780,60.597027,-93.293062,147.157887
174.00000,-28111.777811,-30511.181680,-7535.855089,61.135671,-92.709962,147.303536
175.00000,-28050.375456,-30603.597802,-7388.478157,61.673145,-92.125087,147.446364
176.00000,-27988.436218,-30695.428166,-7240.959806,62.209439,-91.538449,147.586371
177.00000,-27925.961283,-30786.671013,-7093.302859,62.744542,-90.950059,147.723553
178.00000,-27862.951847,-30877.324599,-6945.510142,63.278445,-90.359929,147.857907
179.00000,-27799.409115,-30967.387187,-6797.584483,63.811136,-89.768069,147.989431
180.00000,-27735.334304,-31056.857053,-6649.528716,64.342606,-89.174490,148.118123
181.00000,-27670.728639,-31145.732487,-6501.345672,64.872845,-88.579205,148.243979
182.00000,-27605.593358,-31234.011785,-6353.038190,65.401842,-87.982225,148.366998
183.00000,-27539.929707,-31321.693260,-6204.609106,65.929587,-87.383561,148.487177
184.00000,-27473.738943,-31408.775232,-6056.061263,66.456071,-86.783224,148.604514
185.00000,-27407.022333,-31495.256035,-5907.397504,66.981282,-86.181226,148.719007
186.00000,-27339.781152,-31581.134014,-5758.620673,67.505212,-85.577579,148.830653
187.00000,-27272.016689,-31666.407525,-5609.733620,68.027850,-84.972294,148.939450
188.00000,-27203.730241,-31751.074936,-5460.739193,68.549185,-84.365383,149.045397
189.00000,-27134.923113,-31835.134626,-5311.640244,69.069209,-83.756856,149.148491
190.00000,-27065.596624,-31918.584988,-5162.439627,69.587911,-83.146727,149.248730
191.00000,-26995.752099,-32001.424422,-5013.140199,70.105281,-82.535007,149.346112
192.00000,-26925.390877,-32083.651345,-4863.744816,70.621309,-81.921707,149.440636
193.00000,-26854.514302,-32165.264182,-4714.256339,71.135986,-81.306838,149.532299
194.00000,-26783.123732,-32246.261371,-4564.677628,71.649301,-80.690414,149.621100
195.00000,-26711.220534,-32326.641362,-4415.011547,72.161245,-80.072445,149.707038
196.00000,-26638.806083,-32406.402617,-4265.260959,72.671808,-79.452944,149.790110
197.00000,-26565.881765,-32485.543608,-4115.428733,73.180980,-78.831922,149.870315
198.00000,-26492.448976,-32564.062822,-3965.517734,73.688751,-78.209392,149.947651
199.00000,-26418.509121,-32641.958755,-3815.530834,74.195112,-77.585364,150.022117
200.00000,-26344.063616,-32719.229917,-3665.470902,74.700053,-76.959852,150.093712
201.00000,-26269.113885,-32795.874829,-3515.340811,75.203564,-76.332866,150.162433
202.00000,-26193.661363,-32871.892023,-3365.143434,75.705636,-75.704420,150.228281
203.00000,-26117.707494,-32947.280045,-3214.881647,76.206259,-75.074524,150.291253
204.00000,-26041.253731,-33022.037452,-3064.558325,76.705424,-74.443192,150.351349
205.00000,-25964.301538,-33096.162813,-2914.176346,77.203120,-73.810435,150.408566
206.00000,-25886.852388,-33169.654710,-2763.738587,77.699339,-73.176266,150.462905
207.00000,-25808.907763,-33242.511735,-2613.247930,78.194071,-72.540695,150.514364
208.00000,-25730.469154,-33314.732495,-2462.707253,78.687306,-71.903737,150.562942
209.00000,-25651.538063,-33386.315607,-2312.119438,79.179035,-71.265402,150.608638
210.00000,-25572.116001,-33457.259701,-2161.487369,79.669249,-70.625703,150.651451
211.00000,-25492.204487,-33527.563420,-2010.813927,80.157938,-69.984653,150.691381
212.00000,-25411.805051,-33597.225417,-1860.101997,80.645093,-69.342263,150.728426
213.00000,-25330.919233,-33666.244359,-1709.354464,81.130705,-68.698546,150.762587
214.00000,-25249.548579,-33734.618926,-1558.574213,81.614763,-68.053514,150.793861
215.00000,-25167.694647,-33802.347809,-1407.764130,82.097260,-67.407179,150.822250
216.00000,-25085.359004,-33869.429712,-1256.927102,82.578185,-66.759555,150.847751
217.00000,-25002.543226,-33935.863350,-1106.066015,83.057530,-66.110653,150.870366
218.00000,-24919.248898,-34001.647452,-955.183757,83.535285,-65.460485,150.890092
219.00000,-24835.477614,-34066.780760,-804.283217,84.011442,-64.809065,150.906931
220.00000,-24751.230976,-34131.262026,-653.367283,84.485990,-64.156404,150.920881
221.00000,-24666.510599,-34195.090016,-502.438842,84.958922,-63.502515,150.931942
222.00000,-24581.318102,-34258.263509,-351.500785,85.430227,-62.847411,150.940114
223.00000,-24495.655117,-34320.781296,-200.556000,85.899898,-62.191104,150.945398
224.00000,-24409.523283,-34382.642180,-49.607376,86.367924,-61.533607,150.947792
225.00000,-24322.924249,-34443.844978,101.342198,86.834298,-60.874932,150.947297
226.00000,-24235.859672,-34504.388517,252.289832,87.299009,-60.215092,150.943912
227.00000,-24148.331218,-34564.271639,403.232636,87.762050,-59.554099,150.937639
228.00000,-24060.340563,-34623.493199,554.167723,88.223411,-58.891967,150.928476
229.00000,-23971.889390,-34682.052061,705.092202,88.683083,-58.228708,150.916425
230.00000,-23882.979393,-34739.947107,856.003186,89.141058,-57.564334,150.901485
231.00000,-23793.612273,-34797.177227,1006.897785,89.597327,-56.898858,150.883657
232.00000,-23703.789741,-34853.741327,1157.773112,90.051882,-56.232293,150.862940
233.00000,-23613.513515,-34909.638323,1308.626278,90.504712,-55.564653,150.839336
234.00000,-23522.785324,-34964.867147,1459.454397,90.955811,-54.895948,150.812845
235.00000,-23431.606904,-35019.426740,1610.254580,91.405168,-54.226193,150.783467
236.00000,-23339.980000,-35073.316059,1761.023942,91.852777,-53.555401,150.751204
237.00000,-23247.906366,-35126.534073,1911.759598,92.298627,-52.883583,150.716054
238.00000,-23155.387763,-35179.079762,2062.458661,92.742711,-52.210753,150.678020
239.00000,-23062.425964,-35230.952122,2213.118248,93.185020,-51.536924,150.637102
240.00000,-22969.022746,-35282.150159,2363.735474,93.625545,-50.862108,150.593301
241.00000,-22875.179898,-35332.672893,2514.307457,94.064278,-50.186319,150.546617
242.00000,-22780.899215,-35382.519358,2664.831314,94.501211,-49.509570,150.497051
243.00000,-22686.182503,-35431.688600,2815.304166,94.936336,-48.831873,150.444606
244.00000,-22591.031574,-35480.179676,2965.723130,95.369643,-48.153241,150.389280
245.00000,-22495.448248,-35527.991661,3116.085330,95.801125,-47.473688,150.331076
246.00000,-22399.434356,-35575.123638,3266.387885,96.230773,-46.793226,150.269994
247.00000,-22302.991735,-35621.574705,3416.627920,96.658580,-46.111869,150.206036
248.00000,-22206.122231,-35667.343973,3566.802559,97.084537,-45.429629,150.139204
249.00000,-22108.827698,-35712.430567,3716.908927,97.508635,-44.746519,150.069497
250.00000,-22011.109998,-35756.833623,3866.944152,97.930868,-44.062554,149.996918
251.00000,-21912.971001,-35800.552291,4016.905361,98.351226,-43.377744,149.921468
252.00000,-21814.412586,-35843.585736,4166.789684,98.769701,-42.692105,149.843149
253.00000,-21715.436638,-35885.933133,4316.594252,99.186287,-42.005649,149.761961
254.00000,-21616.045053,-35927.593671,4466.316198,99.600974,-41.318389,149.677907
255.00000,-21516.239732,-35968.566554,4615.952657,100.013754,-40.630337,149.590988
256.00000,-21416.022587,-36008.850998,4765.500764,100.424621,-39.941509,149.501205
257.00000,-21315.395533,-36048.446230,4914.957656,100.833565,-39.251916,149.408561
258.00000,-21214.360499,-36087.351494,5064.320473,101.240580,-38.561571,149.313058
259.00000,-21112.919417,-36125.566046,5213.586356,101.645657,-37.870489,149.214696
260.00000,-21011.074229,-36163.089152,5362.752448,102.048788,-37.178682,149.113478
261.00000,-20908.826885,-36199.920096,5511.815895,102.449966,-36.486163,149.009407
262.00000,-20806.179340,-36236.058173,5660.773841,102.849184,-35.792946,148.902483
263.00000,-20703.133560,-36271.502690,5809.623438,103.246433,-35.099044,148.792709
264.00000,-20599.691518,-36306.252970,5958.361835,103.641706,-34.404471,148.680087
265.00000,-20495.855192,-36340.308348,6106.986185,104.034995,-33.709238,148.564619
266.00000,-20391.626570,-36373.668171,6255.493645,104.426293,-33.013361,148.446308
267.00000,-20287.007647,-36406.331801,6403.881371,104.815593,-32.316852,148.325155
268.00000,-20182.000426,-36438.298614,6552.146522,105.202886,-31.619724,148.201163
269.00000,-20076.606916,-36469.567997,6700.286262,105.588166,-30.921992,148.074335
270.00000,-19970.829134,-36500.139352,6848.297755,105.971425,-30.223667,147.944672
271.00000,-19864.669104,-36530.012093,6996.178168,106.352656,-29.524764,147.812178
272.00000,-19758.128860,-36559.185650,7143.924669,106.731851,-28.825296,147.676854
273.00000,-19651.210439,-36587.659464,7291.534432,107.109004,-28.125276,147.538704
274.00000,-19543.915888,-36615.432989,7439.004631,107.484106,-27.424718,147.397730
275.00000,-19436.247261,-36642.505695,7586.332443,107.857151,-26.723635,147.253934
276.00000,-19328.206618,-36668.877063,7733.515049,108.228132,-26.022041,147.107320
277.00000,-19219.796027,-36694.546588,7880.549631,108.597042,-25.319949,146.957891
278.00000,-19111.017564,-36719.513780,8027.433374,108.963873,-24.617372,146.805648
279.00000,-19001.873309,-36743.778160,8174.163468,109.328619,-23.914324,146.650595
280.00000,-18892.365352,-36767.339264,8320.737104,109.691272,-23.210819,146.492736
281.00000,-18782.495790,-36790.196641,8467.151476,110.051826,-22.506869,146.332073
282.00000,-18672.266724,-36812.349854,8613.403782,110.410273,-21.802488,146.168608
283.00000,-18561.680264,-36833.798479,8759.491223,110.766607,-21.097690,146.002346
284.00000,-18450.738527,-36854.542105,8905.411002,111.120821,-20.392489,145.833290
285.00000,-18339.443637,-36874.580336,9051.160327,111.472909,-19.686897,145.661442
286.00000,-18227.797723,-36893.912787,9196.736407,111.822863,-18.980929,145.486806
287.00000,-18115.802922,-36912.539089,9342.136456,112.170677,-18.274597,145.309385
288.00000,-18003.461379,-36930.458886,9487.357692,112.516343,-17.567915,145.129183
289.00000,-17890.775242,-36947.671834,9632.397335,112.859857,-16.860898,144.946203
290.00000,-17777.746668,-36964.177604,9777.252608,113.201210,-16.153557,144.760449
291.00000,-17664.377822,-36979.975881,9921.920738,113.540397,-15.445908,144.571924
292.00000,-17550.670873,-36995.066361,10066.398958,113.877410,-14.737963,144.380632
293.00000,-17436.627996,-37009.448756,10210.684501,114.212244,-14.029736,144.186576
294.00000,-17322.251375,-37023.122792,10354.774606,114.544892,-13.321240,143.989761
295.00000,-17207.543200,-37036.088205,10498.666515,114.875348,-12.612489,143.790189
296.00000,-17092.505664,-37048.344749,10642.357473,115.203605,-11.903498,143.587865
297.00000,-16977.140971,-37059.892188,10785.844731,115.529657,-11.194278,143.382793
298.00000,-16861.451328,-37070.730302,10929.125541,115.853498,-10.484844,143.174976
299.00000,-16745.438949,-37080.858884,11072.197162,116.175122,-9.775210,142.964419
300.00000,-16629.106054,-37090.277738,11215.056855,116.494522,-9.065388,142.751126
301.00000,-16512.454871,-37098.986686,11357.701885,116.811693,-8.355393,142.535100
302.00000,-16395.487632,-37106.985561,11500.129522,117.126627,-7.645239,142.316346
303.00000,-16278.206576,-37114.274209,11642.337041,117.439320,-6.934937,142.094868
304.00000,-16160.613946,-37120.852491,11784.321718,117.749766,-6.224504,141.870671
305.00000,-16042.711995,-37126.720281,11926.080838,118.057957,-5.513951,141.643757
306.00000,-15924.502978,-37131.877467,12067.611685,118.363889,-4.803292,141.414133
307.00000,-15805.989158,-37136.323951,12208.911551,118.667556,-4.092542,141.181802
308.00000,-15687.172804,-37140.059647,12349.977732,118.968952,-3.381714,140.946768
309.00000,-15568.056188,-37143.084484,12490.807527,119.268070,-2.670821,140.709037
310.00000,-15448.641592,-37145.398403,12631.398241,119.564906,-1.959876,140.468613
311.00000,-15328.931301,-37147.001362,12771.747184,119.859453,-1.248895,140.225499
312.00000,-15208.927605,-37147.893328,12911.851667,120.151706,-0.537889,139.979702
313.00000,-15088.632802,-37148.074286,13051.709011,120.441660,0.173127,139.731226
314.00000,-14968.049194,-37147.544232,13191.316538,120.729308,0.884139,139.480075
315.00000,-14847.179089,-37146.303175,13330.671575,121.014646,1.595134,139.226254
316.00000,-14726.024801,-37144.351140,13469.771456,121.297668,2.306099,138.969769
317.00000,-14604.588647,-37141.688164,13608.613518,121.578368,3.017020,138.710623
318.00000,-14482.872953,-37138.314299,13747.195103,121.856741,3.727883,138.448823
319.00000,-14360.880048,-37134.229608,13885.513559,122.132782,4.438674,138.184372
320.00000,-14238.612267,-37129.434170,14023.566239,122.406485,5.149381,137.917277
321.00000,-14116.071950,-37123.928077,14161.350500,122.677845,5.859988,137.647542
322.00000,-13993.261442,-37117.711434,14298.863704,122.946858,6.570484,137.375172
323.00000,-13870.183094,-37110.784361,14436.103221,123.213517,7.280854,137.100172
324.00000,-13746.839261,-37103.146989,14573.066422,123.477818,7.991084,136.822549
325.00000,-13623.232305,-37094.799466,14709.750686,123.739756,8.701162,136.542307
326.00000,-13499.364591,-37085.741951,14846.153398,123.999326,9.411072,136.259451
327.00000,-13375.238489,-37075.974617,14982.271946,124.256522,10.120803,135.973987
328.00000,-13250.856376,-37065.497652,15118.103724,124.511340,10.830340,135.685920
329.00000,-13126.220632,-37054.311256,15253.646134,124.763775,11.539669,135.395256
330.00000,-13001.333643,-37042.415643,15388.896581,125.013822,12.248778,135.102001
331.00000,-12876.197799,-37029.811041,15523.852475,125.261476,12.957652,134.806160
