"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
24.00000,-38316.934316,17601.152707,73.069478,-77.003929,-167.634761,0.144052
25.00000,-38393.576960,17433.337581,73.212850,-76.269749,-167.970069,0.142652
26.00000,-38469.484638,17265.188729,73.354821,-75.534108,-168.302161,0.141249
27.00000,-38544.655897,17096.709371,73.495388,-74.797022,-168.631032,0.139844
28.00000,-38619.089298,16927.902732,73.634548,-74.058503,-168.956674,0.138436
29.00000,-38692.783415,16758.772042,73.772299,-73.318567,-169.279083,0.137025
30.00000,-38765.736839,16589.320540,73.908637,-72.577228,-169.598250,0.135611
31.00000,-38837.948172,16419.551470,74.043561,-71.834499,-169.914171,0.134195
32.00000,-38909.416032,16249.468081,74.177067,-71.090395,-170.226840,0.132777
33.00000,-38980.139052,16079.073629,74.309154,-70.344930,-170.536250,0.131356
34.00000,-39050.115877,15908.371377,74.439818,-69.598119,-170.842395,0.129932
35.00000,-39119.345167,15737.364591,74.569057,-68.849975,-171.145270,0.128506
36.00000,-39187.825598,15566.056546,74.696868,-68.100513,-171.444868,0.127077
37.00000,-39255.555859,15394.450520,74.823250,-67.349747,-171.741185,0.125646
38.00000,-39322.534652,15222.549800,74.948200,-66.597693,-172.034214,0.124213
39.00000,-39388.760697,15050.357675,75.071714,-65.844363,-172.323950,0.122777
40.00000,-39454.232724,14877.877442,75.193792,-65.089773,-172.610387,0.121339
41.00000,-39518.949481,14705.112402,75.314431,-64.333937,-172.893520,0.119899
42.00000,-39582.909729,14532.065864,75.433628,-63.576869,-173.173343,0.118456
43.00000,-39646.112244,14358.741138,75.551380,-62.818585,-173.449851,0.117011
44.00000,-39708.555815,14185.141544,75.667687,-62.059098,-173.723038,0.115564
45.00000,-39770.239247,14011.270405,75.782545,-61.298422,-173.992900,0.114114
46.00000,-39831.161360,13837.131049,75.895953,-60.536574,-174.259431,0.112663
47.00000,-39891.320987,13662.726809,76.007908,-59.773566,-174.522627,0.111209
48.00000,-39950.716976,13488.061024,76.118407,-59.009415,-174.782482,0.109753
49.00000,-40009.348191,13313.137038,76.227450,-58.244133,-175.038990,0.108295
50.00000,-40067.213510,13137.958200,76.335034,-57.477737,-175.292148,0.106835
51.00000,-40124.311823,12962.527862,76.441156,-56.710240,-175.541951,0.105373
52.00000,-40180.642040,12786.849383,76.545815,-55.941658,-175.788393,0.103908
53.00000,-40236.203080,12610.926126,76.649009,-55.172005,-176.031470,0.102442
54.00000,-40290.993881,12434.761459,76.750736,-54.401296,-176.271177,0.100974
55.00000,-40345.013393,12258.358754,76.850993,-53.629545,-176.507509,0.099504
56.00000,-40398.260583,12081.721388,76.949780,-52.856768,-176.740463,0.098032
57.00000,-40450.734432,11904.852742,77.047093,-52.082979,-176.970034,0.096558
58.00000,-40502.433934,11727.756202,77.142932,-51.308193,-177.196217,0.095083
59.00000,-40553.358100,11550.435159,77.237294,-50.532425,-177.419008,0.093605
60.00000,-40603.505955,11372.893006,77.330177,-49.755689,-177.638402,0.092126
61.00000,-40652.876540,11195.133142,77.421580,-48.978001,-177.854396,0.090645
62.00000,-40701.468908,11017.158970,77.511501,-48.199375,-178.066985,0.089162
63.00000,-40749.282131,10838.973898,77.599939,-47.419827,-178.276166,0.087677
64.00000,-40796.315293,10660.581336,77.686890,-46.639371,-178.481934,0.086191
65.00000,-40842.567492,10481.984698,77.772355,-45.858022,-178.684285,0.084703
66.00000,-40888.037845,10303.187405,77.856331,-45.075795,-178.883215,0.083214
67.00000,-40932.725480,10124.192878,77.938817,-44.292705,-179.078722,0.081723
68.00000,-40976.629542,9945.004545,78.019811,-43.508768,-179.270800,0.080230
69.00000,-41019.749191,9765.625834,78.099311,-42.723997,-179.459446,0.078736
70.00000,-41062.083601,9586.060181,78.177317,-41.938409,-179.644657,0.077240
71.00000,-41103.631961,9406.311022,78.253826,-41.152018,-179.826429,0.075743
72.00000,-41144.393477,9226.381799,78.328837,-40.364839,-180.004759,0.074245
73.00000,-41184.367368,9046.275956,78.402348,-39.576887,-180.179643,0.072745
74.00000,-41223.552869,8865.996940,78.474359,-38.788178,-180.351077,0.071243
75.00000,-41261.949230,8685.548203,78.544867,-37.998726,-180.519060,0.069740
76.00000,-41299.555715,8504.933199,78.613873,-37.208547,-180.683586,0.068236
77.00000,-41336.371605,8324.155386,78.681373,-36.417656,-180.844654,0.066731
78.00000,-41372.396195,8143.218224,78.747367,-35.626067,-181.002260,0.065224
79.00000,-41407.628796,7962.125176,78.811853,-34.833797,-181.156401,0.063716
80.00000,-41442.068732,7780.879710,78.874831,-34.040859,-181.307074,0.062207
81.00000,-41475.715346,7599.485295,78.936300,-33.247270,-181.454276,0.060697
82.00000,-41508.567991,7417.945404,78.996257,-32.453045,-181.598005,0.059185
83.00000,-41540.626041,7236.263511,79.054702,-31.658198,-181.738257,0.057673
84.00000,-41571.888881,7054.443094,79.111633,-30.862745,-181.875031,0.056159
85.00000,-41602.355912,6872.487635,79.167051,-30.066702,-182.008322,0.054644
86.00000,-41632.026551,6690.400616,79.220953,-29.270082,-182.138130,0.053128
87.00000,-41660.900231,6508.185524,79.273338,-28.472903,-182.264451,0.051611
88.00000,-41688.976398,6325.845845,79.324206,-27.675178,-182.387283,0.050093
89.00000,-41716.254516,6143.385071,79.373555,-26.876924,-182.506623,0.048575
90.00000,-41742.734061,5960.806695,79.421385,-26.078155,-182.622470,0.047055
91.00000,-41768.414528,5778.114211,79.467695,-25.278887,-182.734821,0.045534
92.00000,-41793.295424,5595.311117,79.512484,-24.479135,-182.843673,0.044013
93.00000,-41817.376273,5412.400912,79.555750,-23.678915,-182.949026,0.042490
94.00000,-41840.656615,5229.387098,79.597494,-22.878241,-183.050876,0.040967
95.00000,-41863.136003,5046.273178,79.637714,-22.077129,-183.149223,0.039443
96.00000,-41884.814007,4863.062658,79.676409,-21.275595,-183.244063,0.037918
97.00000,-41905.690212,4679.759044,79.713580,-20.473653,-183.335395,0.036393
98.00000,-41925.764219,4496.365846,79.749224,-19.671320,-183.423218,0.034867
99.00000,-41945.035644,4312.886574,79.783342,-18.868610,-183.507530,0.033340
100.00000,-41963.504116,4129.324740,79.815932,-18.065538,-183.588328,0.031812
101.00000,-41981.169284,3945.683860,79.846995,-17.262121,-183.665612,0.030284
102.00000,-41998.030808,3761.967447,79.876529,-16.458373,-183.739381,0.028756
103.00000,-42014.088367,3578.179019,79.904534,-15.654311,-183.809632,0.027226
104.00000,-42029.341652,3394.322094,79.931010,-14.849948,-183.876364,0.025697
105.00000,-42043.790371,3210.400192,79.955955,-14.045302,-183.939577,0.024166
106.00000,-42057.434249,3026.416834,79.979370,-13.240386,-183.999268,0.022636
107.00000,-42070.273023,2842.375540,80.001254,-12.435217,-184.055437,0.021105
108.00000,-42082.306448,2658.279836,80.021607,-11.629810,-184.108083,0.019573
109.00000,-42093.534294,2474.133244,80.040428,-10.824181,-184.157204,0.018041
110.00000,-42103.956345,2289.939290,80.057716,-10.018344,-184.202800,0.016509
111.00000,-42113.572403,2105.701499,80.073472,-9.212315,-184.244870,0.014976
112.00000,-42122.382283,1921.423400,80.087696,-8.406110,-184.283412,0.013444
113.00000,-42130.385816,1737.108518,80.100386,-7.599744,-184.318427,0.011910
114.00000,-42137.582850,1552.760384,80.111543,-6.793233,-184.349914,0.010377
115.00000,-42143.973246,1368.382525,80.121166,-5.986591,-184.377872,0.008844
116.00000,-42149.556883,1183.978470,80.129256,-5.179835,-184.402300,0.007310
117.00000,-42154.333652,999.551752,80.135811,-4.372980,-184.423198,0.005776
118.00000,-42158.303464,815.105898,80.140833,-3.566041,-184.440566,0.004242
119.00000,-42161.466241,630.644442,80.144321,-2.759034,-184.454403,0.002708
120.00000,-42163.821924,446.170912,80.146274,-1.951974,-184.464709,0.001174
121.00000,-42165.370467,261.688842,80.146693,-1.144877,-184.471483,-0.000360
122.00000,-42166.111840,77.201763,80.145579,-0.337758,-184.474727,-0.001894
123.00000,-42166.046030,-107.286795,80.142929,0.469368,-184.474439,-0.003428
124.00000,-42165.173037,-291.773299,80.138746,1.276485,-184.470620,-0.004962
125.00000,-42163.492879,-476.254217,80.133029,2.083577,-184.463269,-0.006496
126.00000,-42161.005587,-660.726019,80.125778,2.890630,-184.452387,-0.008030
127.00000,-42157.711209,-845.185172,80.116993,3.697627,-184.437974,-0.009564
128.00000,-42153.609809,-1029.628146,80.106674,4.504553,-184.420031,-0.011097
129.00000,-42148.701464,-1214.051410,80.094822,5.311393,-184.398557,-0.012630
130.00000,-42142.986269,-1398.451433,80.081436,6.118131,-184.373553,-0.014163
131.00000,-42136.464333,-1582.824686,80.066518,6.924753,-184.345020,-0.015696
132.00000,-42129.135781,-1767.167639,80.050067,7.731241,-184.312958,-0.017229
133.00000,-42121.000753,-1951.476763,80.032083,8.537582,-184.277368,-0.018761
134.00000,-42112.059405,-2135.748530,80.012568,9.343759,-184.238250,-0.020292
135.00000,-42102.311908,-2319.979412,79.991521,10.149758,-184.195605,-0.021824
136.00000,-42091.758449,-2504.165884,79.968943,10.955562,-184.149434,-0.023355
137.00000,-42080.399229,-2688.304418,79.944833,11.761156,-184.099738,-0.024885
138.00000,-42068.234467,-2872.391490,79.919194,12.566525,-184.046518,-0.026415
139.00000,-42055.264395,-3056.423576,79.892025,13.371654,-183.989774,-0.027945
140.00000,-42041.489261,-3240.397153,79.863326,14.176527,-183.929509,-0.029474
141.00000,-42026.909329,-3424.308700,79.833098,14.981128,-183.865722,-0.031002
142.00000,-42011.524878,-3608.154695,79.801343,15.785443,-183.798416,-0.032530
143.00000,-41995.336203,-3791.931619,79.768059,16.589455,-183.727591,-0.034057
144.00000,-41978.343613,-3975.635955,79.733249,17.393150,-183.653249,-0.035584
145.00000,-41960.547434,-4159.264185,79.696912,18.196512,-183.575392,-0.037109
146.00000,-41941.948007,-4342.812795,79.659050,18.999525,-183.494020,-0.038635
147.00000,-41922.545687,-4526.278270,79.619663,19.802175,-183.409136,-0.040159
148.00000,-41902.340846,-4709.657099,79.578752,20.604446,-183.320741,-0.041683
149.00000,-41881.333870,-4892.945772,79.536317,21.406322,-183.228836,-0.043206
150.00000,-41859.525163,-5076.140779,79.492360,22.207789,-183.133424,-0.044728
151.00000,-41836.915141,-5259.238613,79.446881,23.008830,-183.034506,-0.046249
152.00000,-41813.504237,-5442.235771,79.399882,23.809431,-182.932085,-0.047769
153.00000,-41789.292900,-5625.128748,79.351362,24.609576,-182.826161,-0.049288
154.00000,-41764.281592,-5807.914043,79.301324,25.409250,-182.716738,-0.050807
155.00000,-41738.470793,-5990.588158,79.249767,26.208438,-182.603817,-0.052324
156.00000,-41711.860996,-6173.147595,79.196693,27.007124,-182.487400,-0.053841
157.00000,-41684.452712,-6355.588861,79.142103,27.805293,-182.367490,-0.055356
158.00000,-41656.246464,-6537.908461,79.085999,28.602929,-182.244089,-0.056870
159.00000,-41627.242793,-6720.102907,79.028380,29.400019,-182.117200,-0.058384
160.00000,-41597.442254,-6902.168710,78.969249,30.196545,-181.986824,-0.059896
161.00000,-41566.845417,-7084.102385,78.908606,30.992493,-181.852964,-0.061407
162.00000,-41535.452869,-7265.900449,78.846452,31.787848,-181.715623,-0.062917
163.00000,-41503.265209,-7447.559423,78.782789,32.582595,-181.574804,-0.064425
164.00000,-41470.283055,-7629.075829,78.717618,33.376717,-181.430508,-0.065933
165.00000,-41436.507037,-7810.446192,78.650940,34.170201,-181.282740,-0.067439
166.00000,-41401.937803,-7991.667039,78.582756,34.963031,-181.131501,-0.068944
167.00000,-41366.576013,-8172.734903,78.513068,35.755191,-180.976795,-0.070447
168.00000,-41330.422345,-8353.646316,78.441877,36.546667,-180.818624,-0.071949
169.00000,-41293.477491,-8534.397816,78.369185,37.337444,-180.656992,-0.073450
170.00000,-41255.742158,-8714.985943,78.294992,38.127505,-180.491902,-0.074950
171.00000,-41217.217069,-8895.407239,78.219301,38.916837,-180.323356,-0.076448
172.00000,-41177.902961,-9075.658250,78.142112,39.705424,-180.151359,-0.077944
173.00000,-41137.800586,-9255.735527,78.063427,40.493250,-179.975913,-0.079439
174.00000,-41096.910713,-9435.635622,77.983248,41.280302,-179.797022,-0.080933
175.00000,-41055.234124,-9615.355091,77.901576,42.066563,-179.614689,-0.082424
176.00000,-41012.771616,-9794.890494,77.818413,42.852019,-179.428917,-0.083915
177.00000,-40969.524003,-9974.238393,77.733761,43.636655,-179.239711,-0.085404
178.00000,-40925.492113,-10153.395357,77.647620,44.420455,-179.047074,-0.086891
179.00000,-40880.676788,-10332.357954,77.559993,45.203405,-178.851009,-0.088376
180.00000,-40835.078887,-10511.122760,77.470881,45.985490,-178.651520,-0.089860
181.00000,-40788.699282,-10689.686352,77.380286,46.766694,-178.448611,-0.091342
182.00000,-40741.538861,-10868.045311,77.288209,47.547003,-178.242287,-0.092822
183.00000,-40693.598527,-11046.196225,77.194654,48.326402,-178.032550,-0.094301
184.00000,-40644.879198,-11224.135681,77.099620,49.104876,-177.819405,-0.095778
185.00000,-40595.381805,-11401.860275,77.003111,49.882410,-177.602857,-0.097252
186.00000,-40545.107298,-11579.366603,76.905127,50.658989,-177.382908,-0.098725
187.00000,-40494.056638,-11756.651268,76.805672,51.434598,-177.159564,-0.100197
188.00000,-40442.230802,-11933.710876,76.704746,52.209222,-176.932828,-0.101666
189.00000,-40389.630782,-12110.542038,76.602352,52.982847,-176.702706,-0.103133
190.00000,-40336.257587,-12287.141368,76.498491,53.755458,-176.469200,-0.104598
191.00000,-40282.112236,-12463.505487,76.393166,54.527040,-176.232317,-0.106062
192.00000,-40227.195767,-12639.631017,76.286378,55.297578,-175.992060,-0.107523
193.00000,-40171.509231,-12815.514587,76.178131,56.067058,-175.748434,-0.108982
194.00000,-40115.053694,-12991.152831,76.068425,56.835464,-175.501444,-0.110439
195.00000,-40057.830236,-13166.542385,75.957262,57.602782,-175.251094,-0.111894
196.00000,-39999.839954,-13341.679893,75.844646,58.368997,-174.997389,-0.113347
197.00000,-39941.083957,-13516.562002,75.730578,59.134095,-174.740334,-0.114798
198.00000,-39881.563369,-13691.185365,75.615060,59.898062,-174.479935,-0.116246
199.00000,-39821.279332,-13865.546637,75.498094,60.660881,-174.216195,-0.117693
200.00000,-39760.232997,-14039.642483,75.379684,61.422539,-173.949120,-0.119137
201.00000,-39698.425535,-14213.469568,75.259830,62.183022,-173.678715,-0.120578
202.00000,-39635.858127,-14387.024565,75.138536,62.942314,-173.404986,-0.122018
203.00000,-39572.531973,-14560.304153,75.015803,63.700401,-173.127937,-0.123455
204.00000,-39508.448283,-14733.305013,74.891634,64.457269,-172.847574,-0.124890
205.00000,-39443.608286,-14906.023834,74.766032,65.212903,-172.563902,-0.126322
206.00000,-39378.013222,-15078.457311,74.638998,65.967288,-172.276927,-0.127752
207.00000,-39311.664346,-15250.602141,74.510536,66.720411,-171.986654,-0.129179
208.00000,-39244.562929,-15422.455029,74.380647,67.472256,-171.693088,-0.130604
209.00000,-39176.710256,-15594.012687,74.249334,68.222810,-171.396236,-0.132027
210.00000,-39108.107625,-15765.271829,74.116600,68.972058,-171.096103,-0.133447
211.00000,-39038.756350,-15936.229177,73.982447,69.719986,-170.792694,-0.134864
212.00000,-38968.657758,-16106.881459,73.846878,70.466579,-170.486016,-0.136279
213.00000,-38897.813190,-16277.225408,73.709895,71.211823,-170.176074,-0.137691
214.00000,-38826.224005,-16447.257762,73.571502,71.955703,-169.862875,-0.139101
215.00000,-38753.891570,-16616.975268,73.431699,72.698207,-169.546424,-0.140508
216.00000,-38680.817272,-16786.374676,73.290491,73.439318,-169.226728,-0.141912
217.00000,-38607.002510,-16955.452743,73.147880,74.179024,-168.903791,-0.143314
218.00000,-38532.448695,-17124.206233,73.003869,74.917310,-168.577622,-0.144713
219.00000,-38457.157256,-17292.631915,72.858460,75.654162,-168.248226,-0.146109
220.00000,-38381.129634,-17460.726565,72.711657,76.389565,-167.915608,-0.147502
221.00000,-38304.367283,-17628.486966,72.563462,77.123506,-167.579777,-0.148892
222.00000,-38226.871674,-17795.909905,72.413877,77.855971,-167.240737,-0.150280
223.00000,-38148.644291,-17962.992178,72.262906,78.586945,-166.898496,-0.151664
224.00000,-38069.686629,-18129.730586,72.110552,79.316415,-166.553060,-0.153046
225.00000,-37990.000202,-18296.121938,71.956818,80.044367,-166.204436,-0.154425
226.00000,-37909.586534,-18462.163049,71.801706,80.770786,-165.852630,-0.155801
227.00000,-37828.447165,-18627.850739,71.645219,81.495659,-165.497649,-0.157174
228.00000,-37746.583648,-18793.181837,71.487361,82.218972,-165.139500,-0.158544
229.00000,-37663.997550,-18958.153178,71.328135,82.940711,-164.778190,-0.159911
230.00000,-37580.690453,-19122.761605,71.167543,83.660863,-164.413725,-0.161274
231.00000,-37496.663950,-19287.003965,71.005589,84.379413,-164.046113,-0.162635
232.00000,-37411.919650,-19450.877115,70.842275,85.096347,-163.675361,-0.163993
233.00000,-37326.459177,-19614.377919,70.677605,85.811653,-163.301475,-0.165347
234.00000,-37240.284164,-19777.503245,70.511583,86.525316,-162.924464,-0.166698
235.00000,-37153.396263,-19940.249971,70.344210,87.237323,-162.544333,-0.168047
236.00000,-37065.797137,-20102.614983,70.175491,87.947659,-162.161091,-0.169391
237.00000,-36977.488462,-20264.595171,70.005428,88.656312,-161.774745,-0.170733
238.00000,-36888.471928,-20426.187435,69.834026,89.363268,-161.385302,-0.172072
239.00000,-36798.749241,-20587.388681,69.661286,90.068513,-160.992769,-0.173407
240.00000,-36708.322117,-20748.195825,69.487213,90.772034,-160.597155,-0.174738
241.00000,-36617.192288,-20908.605787,69.311810,91.473818,-160.198466,-0.176067
242.00000,-36525.361498,-21068.615496,69.135079,92.173850,-159.796711,-0.177392
243.00000,-36432.831505,-21228.221890,68.957026,92.872118,-159.391897,-0.178714
244.00000,-36339.604080,-21387.421913,68.777652,93.568608,-158.984031,-0.180032
245.00000,-36245.681007,-21546.212518,68.596962,94.263307,-158.573122,-0.181347
246.00000,-36151.064086,-21704.590665,68.414958,94.956201,-158.159178,-0.182658
247.00000,-36055.755127,-21862.553323,68.231645,95.647278,-157.742205,-0.183966
248.00000,-35959.755954,-22020.097466,68.047026,96.336523,-157.322214,-0.185270
249.00000,-35863.068406,-22177.220080,67.861104,97.023925,-156.899210,-0.186571
250.00000,-35765.694333,-22333.918157,67.673883,97.709469,-156.473203,-0.187868
251.00000,-35667.635599,-22490.188696,67.485366,98.393143,-156.044201,-0.189162
252.00000,-35568.894082,-22646.028708,67.295558,99.074933,-155.612211,-0.190452
253.00000,-35469.471671,-22801.435207,67.104461,99.754826,-155.177243,-0.191738
254.00000,-35369.370270,-22956.405220,66.912079,100.432810,-154.739304,-0.193021
255.00000,-35268.591795,-23110.935779,66.718417,101.108872,-154.298403,-0.194300
256.00000,-35167.138175,-23265.023927,66.523478,101.782998,-153.854548,-0.195575
257.00000,-35065.011352,-23418.666715,66.327265,102.455175,-153.407748,-0.196846
258.00000,-34962.213282,-23571.861199,66.129782,103.125391,-152.958012,-0.198114
259.00000,-34858.745932,-23724.604449,65.931033,103.793633,-152.505347,-0.199378
260.00000,-34754.611283,-23876.893540,65.731022,104.459888,-152.049763,-0.200638
261.00000,-34649.811328,-24028.725557,65.529753,105.124144,-151.591268,-0.201894
262.00000,-34544.348074,-24180.097593,65.327230,105.786387,-151.129871,-0.203147
263.00000,-34438.223539,-24331.006751,65.123455,106.446605,-150.665582,-0.204395
264.00000,-34331.439755,-24481.450142,64.918434,107.104785,-150.198408,-0.205640
265.00000,-34223.998766,-24631.424886,64.712171,107.760915,-149.728358,-0.206881
266.00000,-34115.902629,-24780.928112,64.504668,108.414982,-149.255443,-0.208117
267.00000,-34007.153413,-24929.956957,64.295931,109.066974,-148.779670,-0.209350
268.00000,-33897.753200,-25078.508570,64.085963,109.716878,-148.301050,-0.210579
269.00000,-33787.704084,-25226.580107,63.874768,110.364681,-147.819590,-0.211804
270.00000,-33677.008172,-25374.168732,63.662350,111.010372,-147.335301,-0.213024
271.00000,-33565.667582,-25521.271621,63.448714,111.653938,-146.848191,-0.214241
272.00000,-33453.684447,-25667.885957,63.233862,112.295367,-146.358270,-0.215453
273.00000,-33341.060910,-25814.008935,63.017801,112.934645,-145.865547,-0.216662
274.00000,-33227.799126,-25959.637756,62.800533,113.571762,-145.370032,-0.217866
275.00000,-33113.901265,-26104.769634,62.582062,114.206705,-144.871735,-0.219066
276.00000,-32999.369506,-26249.401789,62.362394,114.839461,-144.370664,-0.220262
277.00000,-32884.206042,-26393.531453,62.141532,115.470020,-143.866829,-0.221453
278.00000,-32768.413077,-26537.155867,61.919480,116.098367,-143.360240,-0.222641
279.00000,-32651.992828,-26680.272282,61.696243,116.724492,-142.850907,-0.223824
280.00000,-32534.947524,-26822.877958,61.471825,117.348383,-142.338840,-0.225003
281.00000,-32417.279405,-26964.970165,61.246230,117.970028,-141.824047,-0.226177
282.00000,-32298.990723,-27106.546183,61.019462,118.589414,-141.306540,-0.227347
283.00000,-32180.083744,-27247.603302,60.791527,119.206530,-140.786327,-0.228513
284.00000,-32060.560744,-27388.138822,60.562427,119.821364,-140.263420,-0.229675
285.00000,-31940.424009,-27528.150052,60.332169,120.433904,-139.737827,-0.230832
286.00000,-31819.675841,-27667.634311,60.100755,121.044139,-139.209560,-0.231984
287.00000,-31698.318550,-27806.588931,59.868191,121.652056,-138.678628,-0.233133
288.00000,-31576.354461,-27945.011251,59.634480,122.257645,-138.145041,-0.234276
289.00000,-31453.785906,-28082.898621,59.399628,122.860894,-137.608809,-0.235416
290.00000,-31330.615234,-28220.248401,59.163639,123.461790,-137.069943,-0.236550
291.00000,-31206.844801,-28357.057963,58.926517,124.060323,-136.528453,-0.237681
292.00000,-31082.476978,-28493.324687,58.688268,124.656482,-135.984350,-0.238806
293.00000,-30957.514144,-28629.045965,58.448894,125.250254,-135.437644,-0.239927
294.00000,-30831.958692,-28764.219199,58.208402,125.841628,-134.888344,-0.241044
295.00000,-30705.813025,-28898.841801,57.966795,126.430593,-134.336463,-0.242156
296.00000,-30579.079559,-29032.911193,57.724079,127.017138,-133.782010,-0.243263
297.00000,-30451.760719,-29166.424811,57.480258,127.601252,-133.224996,-0.244366
298.00000,-30323.858943,-29299.380097,57.235336,128.182923,-132.665432,-0.245464
299.00000,-30195.376679,-29431.774506,56.989318,128.762140,-132.103328,-0.246557
300.00000,-30066.316386,-29563.605505,56.742210,129.338892,-131.538696,-0.247645
301.00000,-29936.680535,-29694.870569,56.494015,129.913169,-130.971545,-0.248729
302.00000,-29806.471608,-29825.567186,56.244739,130.484958,-130.401887,-0.249808
303.00000,-29675.692097,-29955.692853,55.994386,131.054250,-129.829733,-0.250883
304.00000,-29544.344506,-30085.245080,55.742961,131.621032,-129.255094,-0.251952
305.00000,-29412.431349,-30214.221387,55.490469,132.185296,-128.677980,-0.253017
306.00000,-29279.955152,-30342.619305,55.236915,132.747028,-128.098403,-0.254076
307.00000,-29146.918450,-30470.436376,54.982303,133.306220,-127.516374,-0.255131
308.00000,-29013.323790,-30597.670153,54.726639,133.862860,-126.931903,-0.256181
309.00000,-28879.173730,-30724.318200,54.469927,134.416937,-126.345003,-0.257226
310.00000,-28744.470837,-30850.378093,54.212172,134.968441,-125.755685,-0.258267
311.00000,-28609.217690,-30975.847419,53.953379,135.517361,-125.163958,-0.259302
312.00000,-28473.416879,-31100.723776,53.693554,136.063687,-124.569836,-0.260332
313.00000,-28337.071002,-31225.004773,53.432700,136.607409,-123.973330,-0.261357
314.00000,-28200.182670,-31348.688032,53.170824,137.148515,-123.374450,-0.262378
315.00000,-28062.754504,-31471.771185,52.907930,137.686996,-122.773208,-0.263393
316.00000,-27924.789134,-31594.251875,52.644022,138.222842,-122.169616,-0.264403
317.00000,-27786.289201,-31716.127758,52.379107,138.756041,-121.563685,-0.265409
318.00000,-27647.257357,-31837.396501,52.113190,139.286584,-120.955428,-0.266409
319.00000,-27507.696262,-31958.055783,51.846274,139.814461,-120.344855,-0.267404
320.00000,-27367.608590,-32078.103293,51.578367,140.339661,-119.731978,-0.268393
321.00000,-27226.997021,-32197.536733,51.309471,140.862175,-119.116809,-0.269378
322.00000,-27085.864246,-32316.353818,51.039594,141.381992,-118.499360,-0.270358
323.00000,-26944.212969,-32434.552273,50.768739,141.899102,-117.879642,-0.271332
324.00000,-26802.045900,-32552.129835,50.496912,142.413497,-117.257668,-0.272301
325.00000,-26659.365760,-32669.084253,50.224119,142.925165,-116.633449,-0.273265
326.00000,-26516.175282,-32785.413288,49.950364,143.434097,-116.006998,-0.274224
327.00000,-26372.477206,-32901.114715,49.675653,143.940284,-115.378325,-0.275178
328.00000,-26228.274283,-33016.186316,49.399991,144.443715,-114.747444,-0.276126
329.00000,-26083.569274,-33130.625891,49.123383,144.944380,-114.114367,-0.277069
330.00000,-25938.364948,-33244.431248,48.845835,145.442272,-113.479105,-0.278007
331.00000,-25792.664086,-33357.600209,48.567352,145.937379,-112.841671,-0.278939
332.00000,-25646.469476,-33470.130606,48.287938,146.429692,-112.202076,-0.279866
333.00000,-25499.783917,-33582.020287,48.007601,146.919202,-111.560334,-0.280788
334.00000,-25352.610217,-33693.267109,47.726344,147.405900,-110.916456,-0.281704
335.00000,-25204.951193,-33803.868943,47.444174,147.889776,-110.270455,-0.282615
336.00000,-25056.809673,-33913.823671,47.161095,148.370821,-109.622343,-0.283520
337.00000,-24908.188491,-34023.129188,46.877114,148.849026,-108.972132,-0.284420
338.00000,-24759.090493,-34131.783403,46.592235,149.324381,-108.319835,-0.285315
339.00000,-24609.518533,-34239.784234,46.306464,149.796878,-107.665465,-0.286204
340.00000,-24459.475474,-34347.129616,46.019807,150.266507,-107.009034,-0.287088
341.00000,-24308.964189,-34453.817492,45.732268,150.733260,-106.350554,-0.287966
