"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
94.00000,-20281.877720,-4140.104628,-5912.677381,86.563417,-139.512804,-199.244936
95.00000,-20193.857893,-4279.316370,-6111.492356,89.474128,-138.907342,-198.380248
96.00000,-20102.933753,-4417.912653,-6309.428367,92.371972,-138.281903,-197.487029
97.00000,-20009.118378,-4555.873546,-6506.456946,95.256530,-137.636575,-196.565406
98.00000,-19912.425260,-4693.179205,-6702.549756,98.127388,-136.971453,-195.615513
99.00000,-19812.868305,-4829.809885,-6897.678595,100.984134,-136.286631,-194.637487
100.00000,-19710.461833,-4965.745933,-7091.815398,103.826356,-135.582208,-193.631467
101.00000,-19605.220572,-5100.967800,-7284.932246,106.653645,-134.858285,-192.597599
102.00000,-19497.159657,-5235.456038,-7477.001364,109.465595,-134.114967,-191.536032
103.00000,-19386.294630,-5369.191304,-7667.995127,112.261802,-133.352360,-190.446917
104.00000,-19272.641435,-5502.154365,-7857.886068,115.041863,-132.570574,-189.330412
105.00000,-19156.216419,-5634.326097,-8046.646875,117.805378,-131.769722,-188.186677
106.00000,-19037.036326,-5765.687492,-8234.250400,120.551951,-130.949919,-187.015877
107.00000,-18915.118297,-5896.219657,-8420.669663,123.281185,-130.111282,-185.818180
108.00000,-18790.479866,-6025.903818,-8605.877852,125.992690,-129.253932,-184.593758
109.00000,-18663.138958,-6154.721324,-8789.848330,128.686073,-128.377993,-183.342788
110.00000,-18533.113888,-6282.653648,-8972.554638,131.360949,-127.483590,-182.065449
111.00000,-18400.423357,-6409.682392,-9153.970499,134.016932,-126.570852,-180.761925
112.00000,-18265.086449,-6535.789284,-9334.069822,136.653641,-125.639911,-179.432404
113.00000,-18127.122627,-6660.956190,-9512.826705,139.270696,-124.690900,-178.077076
114.00000,-17986.551733,-6785.165106,-9690.215438,141.867721,-123.723955,-176.696137
115.00000,-17843.393986,-6908.398169,-9866.210508,144.444342,-122.739217,-175.289786
116.00000,-17697.669974,-7030.637655,-10040.786605,147.000189,-121.736826,-173.858224
117.00000,-17549.400655,-7151.865984,-10213.918621,149.534894,-120.716926,-172.401657
118.00000,-17398.607354,-7272.065721,-10385.581654,152.048093,-119.679665,-170.920295
119.00000,-17245.311758,-7391.219577,-10555.751017,154.539424,-118.625192,-169.414351
120.00000,-17089.535914,-7509.310417,-10724.402235,157.008529,-117.553657,-167.884042
121.00000,-16931.302226,-7626.321256,-10891.511053,159.455053,-116.465216,-166.329588
122.00000,-16770.633452,-7742.235266,-11057.053437,161.878644,-115.360025,-164.751211
123.00000,-16607.552699,-7857.035775,-11221.005578,164.278953,-114.238242,-163.149140
124.00000,-16442.083422,-7970.706273,-11383.343896,166.655635,-113.100029,-161.523605
125.00000,-16274.249419,-8083.230411,-11544.045044,169.008349,-111.945550,-159.874839
126.00000,-16104.074827,-8194.592007,-11703.085909,171.336755,-110.774971,-158.203079
127.00000,-15931.584122,-8304.775043,-11860.443619,173.640520,-109.588461,-156.508567
128.00000,-15756.802112,-8413.763674,-12016.095540,175.919311,-108.386188,-154.791545
129.00000,-15579.753934,-8521.542224,-12170.019288,178.172801,-107.168328,-153.052261
130.00000,-15400.465051,-8628.095193,-12322.192725,180.400667,-105.935055,-151.290965
131.00000,-15218.961250,-8733.407255,-12472.593964,182.602586,-104.686546,-149.507909
132.00000,-15035.268633,-8837.463265,-12621.201376,184.778244,-103.422980,-147.703352
133.00000,-14849.413620,-8940.248258,-12767.993586,186.927326,-102.144540,-145.877551
134.00000,-14661.422942,-9041.747449,-12912.949484,189.049524,-100.851410,-144.030770
135.00000,-14471.323635,-9141.946243,-13056.048221,191.144533,-99.543775,-142.163274
136.00000,-14279.143039,-9240.830227,-13197.269217,193.212051,-98.221823,-140.275332
137.00000,-14084.908795,-9338.385181,-13336.592161,195.251782,-96.885745,-138.367216
138.00000,-13888.648836,-9434.597073,-13473.997015,197.263430,-95.535733,-136.439199
139.00000,-13690.391391,-9529.452067,-13609.464018,199.246708,-94.171981,-134.491559
140.00000,-13490.164972,-9622.936521,-13742.973686,201.201330,-92.794685,-132.524577
141.00000,-13287.998377,-9715.036988,-13874.506819,203.127015,-91.404042,-130.538535
142.00000,-13083.920680,-9805.740224,-14004.044498,205.023486,-90.000254,-128.533718
143.00000,-12877.961234,-9895.033182,-14131.568093,206.890470,-88.583522,-126.510416
144.00000,-12670.149659,-9982.903022,-14257.059265,208.727699,-87.154050,-124.468918
145.00000,-12460.515843,-10069.337104,-14380.499963,210.534908,-85.712043,-122.409520
146.00000,-12249.089937,-10154.322999,-14501.872436,212.311837,-84.257709,-120.332516
147.00000,-12035.902347,-10237.848483,-14621.159226,214.058232,-82.791257,-118.238206
148.00000,-11820.983735,-10319.901544,-14738.343179,215.773841,-81.312898,-116.126890
149.00000,-11604.365010,-10400.470381,-14853.407440,217.458416,-79.822844,-113.998873
150.00000,-11386.077328,-10479.543405,-14966.335460,219.111717,-78.321310,-111.854461
151.00000,-11166.152081,-10557.109245,-15077.110999,220.733504,-76.808511,-109.693961
152.00000,-10944.620902,-10633.156745,-15185.718124,222.323545,-75.284666,-107.517685
153.00000,-10721.515650,-10707.674968,-15292.141215,223.881611,-73.749993,-105.325946
154.00000,-10496.868412,-10780.653196,-15396.364967,225.407478,-72.204714,-103.119059
155.00000,-10270.711499,-10852.080934,-15498.374389,226.900927,-70.649050,-100.897340
156.00000,-10043.077436,-10921.947909,-15598.154811,228.361743,-69.083225,-98.661111
157.00000,-9813.998962,-10990.244071,-15695.691881,229.789715,-67.507464,-96.410692
158.00000,-9583.509023,-11056.959600,-15790.971573,231.184638,-65.921994,-94.146407
159.00000,-9351.640768,-11122.084900,-15883.980182,232.546312,-64.327044,-91.868582
160.00000,-9118.427546,-11185.610603,-15974.704333,233.874541,-62.722841,-89.577544
161.00000,-8883.902898,-11247.527575,-16063.130976,235.169134,-61.109618,-87.273623
162.00000,-8648.100552,-11307.826910,-16149.247395,236.429904,-59.487606,-84.957150
163.00000,-8411.054424,-11366.499935,-16233.041203,237.656671,-57.857038,-82.628459
164.00000,-8172.798604,-11423.538213,-16314.500350,238.849257,-56.218149,-80.287883
165.00000,-7933.367360,-11478.933539,-16393.613121,240.007492,-54.571175,-77.935761
166.00000,-7692.795126,-11532.677947,-16470.368136,241.131209,-52.916353,-75.572429
167.00000,-7451.116502,-11584.763707,-16544.754357,242.220245,-51.253919,-73.198229
168.00000,-7208.366247,-11635.183329,-16616.761085,243.274446,-49.584115,-70.813502
169.00000,-6964.579274,-11683.929560,-16686.377965,244.293658,-47.907179,-68.418589
170.00000,-6719.790644,-11730.995390,-16753.594983,245.277735,-46.223353,-66.013837
171.00000,-6474.035563,-11776.374050,-16818.402474,246.226536,-44.532879,-63.599590
172.00000,-6227.349376,-11820.059013,-16880.791115,247.139924,-42.836000,-61.176197
173.00000,-5979.767562,-11862.043997,-16940.751935,248.017769,-41.132961,-58.744005
174.00000,-5731.325728,-11902.322963,-16998.276309,248.859943,-39.424006,-56.303364
175.00000,-5482.059607,-11940.890118,-17053.355965,249.666326,-37.709381,-53.854626
176.00000,-5232.005046,-11977.739916,-17105.982980,250.436801,-35.989332,-51.398142
177.00000,-4981.198011,-12012.867057,-17156.149785,251.171258,-34.264107,-48.934267
178.00000,-4729.674572,-12046.266488,-17203.849167,251.869591,-32.533955,-46.463353
179.00000,-4477.470904,-12077.933406,-17249.074263,252.531700,-30.799123,-43.985757
180.00000,-4224.623279,-12107.863257,-17291.818571,253.157489,-29.059862,-41.501835
181.00000,-3971.168061,-12136.051736,-17332.075943,253.746869,-27.316421,-39.011943
182.00000,-3717.141705,-12162.494789,-17369.840588,254.299755,-25.569051,-36.516442
183.00000,-3462.580743,-12187.188613,-17405.107075,254.816067,-23.818005,-34.015688
184.00000,-3207.521787,-12210.129657,-17437.870333,255.295731,-22.063532,-31.510042
185.00000,-2952.001521,-12231.314620,-17468.125649,255.738677,-20.305887,-28.999864
186.00000,-2696.056693,-12250.740457,-17495.868672,256.144843,-18.545321,-26.485516
187.00000,-2439.724114,-12268.404373,-17521.095411,256.514170,-16.782088,-23.967358
188.00000,-2183.040650,-12284.303827,-17543.802239,256.846605,-15.016441,-21.445753
189.00000,-1926.043217,-12298.436534,-17563.985890,257.142099,-13.248634,-18.921064
190.00000,-1668.768778,-12310.800461,-17581.643461,257.400611,-11.478922,-16.393654
191.00000,-1411.254335,-12321.393829,-17596.772412,257.622104,-9.707560,-13.863886
192.00000,-1153.536922,-12330.215115,-17609.370568,257.806544,-7.934801,-11.332124
193.00000,-895.653606,-12337.263049,-17619.436117,257.953907,-6.160900,-8.798732
194.00000,-637.641475,-12342.536620,-17626.967610,258.064170,-4.386114,-6.264075
195.00000,-379.537638,-12346.035067,-17631.963966,258.137318,-2.610697,-3.728517
196.00000,-121.379216,-12347.757889,-17634.424465,258.173340,-0.834904,-1.192422
197.00000,136.796664,-12347.704836,-17634.348753,258.172231,0.941008,1.343844
198.00000,394.952869,-12345.875917,-17631.736842,258.133992,2.716786,3.879916
199.00000,653.052272,-12342.271395,-17626.589107,258.058627,4.492172,6.415431
200.00000,911.057752,-12336.891788,-17618.906288,257.946148,6.266913,8.950023
201.00000,1168.932202,-12329.737870,-17608.689490,257.796571,8.040752,11.483328
202.00000,1426.638534,-12320.810670,-17595.940183,257.609917,9.813435,14.014981
203.00000,1684.139685,-12310.111471,-17580.660200,257.386213,11.584706,16.544618
204.00000,1941.398620,-12297.641813,-17562.851740,257.125491,13.354311,19.071876
205.00000,2198.378340,-12283.403489,-17542.517362,256.827789,15.121996,21.596392
206.00000,2455.041886,-12267.398547,-17519.659992,256.493150,16.887506,24.117801
207.00000,2711.352344,-12249.629288,-17494.282917,256.121622,18.650586,26.635741
208.00000,2967.272851,-12230.098268,-17466.389787,255.713258,20.410985,29.149851
209.00000,3222.766600,-12208.808296,-17435.984613,255.268116,22.168448,31.659768
210.00000,3477.796846,-12185.762434,-17403.071769,254.786262,23.922723,34.165132
211.00000,3732.326910,-12160.963997,-17367.655987,254.267764,25.673557,36.665582
212.00000,3986.320185,-12134.416551,-17329.742362,253.712697,27.420699,39.160759
213.00000,4239.740140,-12106.123914,-17289.336347,253.121140,29.163897,41.650304
214.00000,4492.550330,-12076.090156,-17246.443752,252.493179,30.902900,44.133858
215.00000,4744.714394,-12044.319595,-17201.070746,251.828904,32.637460,46.611065
216.00000,4996.196066,-12010.816801,-17153.223856,251.128411,34.367325,49.081569
217.00000,5246.959177,-11975.586593,-17102.909961,250.391800,36.092247,51.545013
218.00000,5496.967662,-11938.634037,-17050.136300,249.619177,37.811979,54.001045
219.00000,5746.185565,-11899.964448,-16994.910461,248.810654,39.526272,56.449309
220.00000,5994.577042,-11859.583388,-16937.240388,247.966346,41.234881,58.889455
221.00000,6242.106370,-11817.496663,-16877.134374,247.086376,42.937559,61.321132
222.00000,6488.737948,-11773.710328,-16814.601064,246.170869,44.634062,63.743989
223.00000,6734.436306,-11728.230679,-16749.649452,245.219957,46.324145,66.157678
224.00000,6979.166107,-11681.064258,-16682.288879,244.233778,48.007566,68.561853
225.00000,7222.892153,-11632.217848,-16612.529033,243.212472,49.684083,70.956167
226.00000,7465.579391,-11581.698474,-16540.379948,242.156187,51.353454,73.340275
227.00000,7707.192918,-11529.513402,-16465.851998,241.065075,53.015439,75.713836
228.00000,7947.697985,-11475.670137,-16388.955905,239.939293,54.669800,78.076508
229.00000,8187.060001,-11420.176424,-16309.702725,238.779002,56.316297,80.427951
230.00000,8425.244541,-11363.040243,-16228.103859,237.584369,57.954696,82.767826
231.00000,8662.217350,-11304.269811,-16144.171042,236.355567,59.584759,85.095797
232.00000,8897.944344,-11243.873582,-16057.916344,235.092772,61.206252,87.411530
233.00000,9132.391623,-11181.860241,-15969.352172,233.796165,62.818943,89.714691
234.00000,9365.525466,-11118.238708,-15878.491263,232.465934,64.422599,92.004950
235.00000,9597.312345,-11053.018132,-15785.346684,231.102268,66.016990,94.281976
236.00000,9827.718924,-10986.207893,-15689.931832,229.705366,67.601886,96.545442
237.00000,10056.712064,-10917.817601,-15592.260429,228.275426,69.177059,98.795023
238.00000,10284.258833,-10847.857092,-15492.346523,226.812656,70.742283,101.030395
239.00000,10510.326503,-10776.336426,-15390.204483,225.317265,72.297333,103.251236
240.00000,10734.882562,-10703.265891,-15285.849000,223.789469,73.841985,105.457228
241.00000,10957.894713,-10628.655996,-15179.295082,222.229487,75.376017,107.648053
242.00000,11179.330882,-10552.517470,-15070.558054,220.637544,76.899209,109.823396
243.00000,11399.159223,-10474.861265,-14959.653555,219.013868,78.411340,111.982944
244.00000,11617.348118,-10395.698549,-14846.597535,217.358693,79.912194,114.126386
245.00000,11833.866189,-10315.040707,-14731.406255,215.672258,81.401556,116.253414
246.00000,12048.682294,-10232.899340,-14614.096280,213.954804,82.879209,118.363723
247.00000,12261.765539,-10149.286261,-14494.684483,212.206578,84.344944,120.457008
248.00000,12473.085277,-10064.213497,-14373.188038,210.427833,85.798547,122.532970
249.00000,12682.611117,-9977.693281,-14249.624418,208.618824,87.239811,124.591308
250.00000,12890.312924,-9889.738057,-14124.011395,206.779811,88.668528,126.631727
251.00000,13096.160825,-9800.360476,-13996.367035,204.911058,90.084492,128.653934
252.00000,13300.125217,-9709.573392,-13866.709695,203.012835,91.487500,130.657638
253.00000,13502.176763,-9617.389862,-13735.058023,201.085415,92.877351,132.642550
254.00000,13702.286406,-9523.823144,-13601.430954,199.129073,94.253843,134.608386
255.00000,13900.425364,-9428.886694,-13465.847705,197.144093,95.616780,136.554861
256.00000,14096.565141,-9332.594167,-13328.327777,195.130759,96.965965,138.481698
257.00000,14290.677528,-9234.959412,-13188.890949,193.089362,98.301205,140.388617
258.00000,14482.734607,-9135.996471,-13047.557273,191.020193,99.622306,142.275346
259.00000,14672.708757,-9035.719576,-12904.347077,188.923552,100.929080,144.141613
260.00000,14860.572655,-8934.143150,-12759.280958,186.799740,102.221338,145.987149
261.00000,15046.299281,-8831.281801,-12612.379779,184.649062,103.498894,147.811688
262.00000,15229.861926,-8727.150324,-12463.664667,182.471827,104.761565,149.614970
263.00000,15411.234188,-8621.763694,-12313.157012,180.268349,106.009169,151.396733
264.00000,15590.389982,-8515.137069,-12160.878459,178.038945,107.241526,153.156722
265.00000,15767.303542,-8407.285783,-12006.850910,175.783934,108.458460,154.894684
266.00000,15941.949423,-8298.225348,-11851.096517,173.503642,109.659795,156.610369
267.00000,16114.302509,-8187.971450,-11693.637680,171.198397,110.845359,158.303530
268.00000,16284.338010,-8076.539944,-11534.497046,168.868529,112.014981,159.973923
269.00000,16452.031472,-7963.946858,-11373.697503,166.514375,113.168492,161.621309
270.00000,16617.358777,-7850.208385,-11211.262176,164.136272,114.305728,163.245450
271.00000,16780.296147,-7735.340882,-11047.214429,161.734563,115.426524,164.846113
272.00000,16940.820149,-7619.360871,-10881.577853,159.309593,116.530719,166.423067
273.00000,17098.907696,-7502.285031,-10714.376272,156.861711,117.618154,167.976087
274.00000,17254.536051,-7384.130201,-10545.633733,154.391269,118.688674,169.504947
275.00000,17407.682832,-7264.913373,-10375.374504,151.898622,119.742123,171.009429
276.00000,17558.326012,-7144.651695,-10203.623073,149.384128,120.778351,172.489317
277.00000,17706.443927,-7023.362461,-10030.404140,146.848150,121.797209,173.944396
278.00000,17852.015273,-6901.063116,-9855.742619,144.291052,122.798549,175.374459
279.00000,17995.019114,-6777.771250,-9679.663630,141.713202,123.782228,176.779299
280.00000,18135.434883,-6653.504594,-9502.192496,139.114971,124.748105,178.158714
281.00000,18273.242385,-6528.281020,-9323.354742,136.496731,125.696040,179.512507
282.00000,18408.421802,-6402.118539,-9143.176088,133.858861,126.625898,180.840481
283.00000,18540.953690,-6275.035295,-8961.682449,131.201739,127.537544,182.142447
284.00000,18670.818989,-6147.049566,-8778.899926,128.525747,128.430847,183.418217
285.00000,18797.999022,-6018.179758,-8594.854809,125.831270,129.305679,184.667607
286.00000,18922.475497,-5888.444407,-8409.573565,123.118696,130.161914,185.890438
287.00000,19044.230512,-5757.862170,-8223.082844,120.388415,130.999429,187.086534
288.00000,19163.246555,-5626.451828,-8035.409466,117.640820,131.818104,188.255723
289.00000,19279.506511,-5494.232281,-7846.580423,114.876305,132.617820,189.397837
290.00000,19392.993658,-5361.222545,-7656.622872,112.095268,133.398463,190.512711
291.00000,19503.691674,-5227.441750,-7465.564134,109.298110,134.159921,191.600185
292.00000,19611.584639,-5092.909136,-7273.431687,106.485233,134.902083,192.660104
293.00000,19716.657034,-4957.644051,-7080.253163,103.657040,135.624843,193.692313
294.00000,19818.893749,-4821.665951,-6886.056346,100.813940,136.328098,194.696665
295.00000,19918.280080,-4684.994391,-6690.869166,97.956340,137.011746,195.673016
296.00000,20014.801733,-4547.649027,-6494.719695,95.084652,137.675688,196.621225
297.00000,20108.444825,-4409.649614,-6297.636143,92.199288,138.319830,197.541155
298.00000,20199.195890,-4271.015998,-6099.646855,89.300665,138.944079,198.432675
299.00000,20287.041874,-4131.768118,-5900.780306,86.389198,139.548344,199.295656
300.00000,20371.970144,-3991.926000,-5701.065097,83.465307,140.132539,200.129974
301.00000,20453.968486,-3851.509757,-5500.529953,80.529411,140.696580,200.935508
302.00000,20533.025106,-3710.539584,-5299.203714,77.581933,141.240386,201.712144
303.00000,20609.128634,-3569.035756,-5097.115334,74.623298,141.763879,202.459770
304.00000,20682.268124,-3427.018623,-4894.293880,71.653930,142.266983,203.178277
305.00000,20752.433059,-3284.508611,-4690.768521,68.674257,142.749625,203.867563
306.00000,20819.613346,-3141.526216,-4486.568528,65.684707,143.211738,204.527528
307.00000,20883.799324,-2998.092002,-4281.723270,62.685710,143.653253,205.158078
308.00000,20944.981761,-2854.226597,-4076.262208,59.677697,144.074108,205.759122
309.00000,21003.151857,-2709.950693,-3870.214891,56.661102,144.474242,206.330573
310.00000,21058.301248,-2565.285040,-3663.610954,53.636357,144.853597,206.872349
311.00000,21110.422001,-2420.250443,-3456.480110,50.603899,145.212120,207.384373
312.00000,21159.506619,-2274.867762,-3248.852150,47.564162,145.549757,207.866570
313.00000,21205.548045,-2129.157906,-3040.756935,44.517585,145.866462,208.318872
314.00000,21248.539655,-1983.141831,-2832.224394,41.464605,146.162188,208.741212
315.00000,21288.475267,-1836.840538,-2623.284518,38.405662,146.436892,209.133532
316.00000,21325.349137,-1690.275068,-2413.967357,35.341195,146.690536,209.495773
317.00000,21359.155961,-1543.466499,-2204.303015,32.271645,146.923082,209.827884
318.00000,21389.890879,-1396.435946,-1994.321647,29.197454,147.134498,210.129818
319.00000,21417.549469,-1249.204556,-1784.053453,26.119063,147.324753,210.401531
320.00000,21442.127753,-1101.793504,-1573.528673,23.036916,147.493819,210.642983
321.00000,21463.622197,-954.223990,-1362.777586,19.951456,147.641672,210.854140
322.00000,21482.029710,-806.517237,-1151.830502,16.863127,147.768292,211.034972
323.00000,21497.347643,-658.694491,-940.717760,13.772372,147.873659,211.185452
324.00000,21509.573793,-510.777009,-729.469722,10.679636,147.957758,211.305559
325.00000,21518.706404,-362.786067,-518.116771,7.585365,148.020578,211.395276
326.00000,21524.744160,-214.742949,-306.689304,4.490003,148.062110,211.454590
327.00000,21527.686193,-66.668946,-95.217728,1.393994,148.082347,211.483492
328.00000,21527.532081,81.414646,116.267542,-1.702214,148.081287,211.481979
329.00000,21524.281846,229.486528,327.736091,-4.798178,148.058929,211.450049
330.00000,21517.935955,377.525405,539.157504,-7.893452,148.015277,211.387709
331.00000,21508.495320,525.509986,750.501374,-10.987591,147.950338,211.294966
332.00000,21495.961300,673.418988,961.737307,-14.080149,147.864120,211.171835
333.00000,21480.335697,821.231137,1172.834920,-17.170682,147.756636,211.018332
334.00000,21461.620759,968.925175,1383.763855,-20.258746,147.627901,210.834481
