"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
129.00000,-7212.501859,39107.967184,-14019.275687,-118.903890,27.650277,138.305337
130.00000,-7331.334068,39135.244108,-13880.835008,-118.764700,26.901485,138.572346
131.00000,-7450.025946,39161.771984,-13742.128642,-118.623236,26.152178,138.836704
132.00000,-7568.575222,39187.550304,-13603.159243,-118.479503,25.402371,139.098403
133.00000,-7686.979626,39212.578575,-13463.929473,-118.333502,24.652078,139.357441
134.00000,-7805.236892,39236.856317,-13324.441996,-118.185236,23.901312,139.613811
135.00000,-7923.344757,39260.383067,-13184.699481,-118.034708,23.150089,139.867508
136.00000,-8041.300961,39283.158373,-13044.704604,-117.881921,22.398423,140.118529
137.00000,-8159.103245,39305.181800,-12904.460044,-117.726878,21.646329,140.366868
138.00000,-8276.749355,39326.452926,-12763.968485,-117.569582,20.893820,140.612520
139.00000,-8394.237040,39346.971344,-12623.232616,-117.410035,20.140910,140.855480
140.00000,-8511.564050,39366.736661,-12482.255132,-117.248241,19.387616,141.095745
141.00000,-8628.728141,39385.748499,-12341.038731,-117.084204,18.633950,141.333309
142.00000,-8745.727069,39404.006494,-12199.586115,-116.917925,17.879928,141.568167
143.00000,-8862.558596,39421.510296,-12057.899992,-116.749408,17.125563,141.800316
144.00000,-8979.220486,39438.259571,-11915.983074,-116.578657,16.370870,142.029751
145.00000,-9095.710504,39454.253997,-11773.838078,-116.405675,15.615865,142.256467
146.00000,-9212.026423,39469.493269,-11631.467723,-116.230465,14.860560,142.480461
147.00000,-9328.166016,39483.977094,-11488.874736,-116.053030,14.104970,142.701727
148.00000,-9444.127059,39497.705197,-11346.061846,-115.873375,13.349111,142.920262
149.00000,-9559.907335,39510.677313,-11203.031785,-115.691501,12.592996,143.136061
150.00000,-9675.504625,39522.893194,-11059.787292,-115.507413,11.836640,143.349121
151.00000,-9790.916719,39534.352607,-10916.331108,-115.321115,11.080058,143.559436
152.00000,-9906.141408,39545.055332,-10772.665980,-115.132609,10.323263,143.767004
153.00000,-10021.176485,39555.001165,-10628.794657,-114.941899,9.566271,143.971821
154.00000,-10136.019749,39564.189914,-10484.719893,-114.748990,8.809096,144.173881
155.00000,-10250.669003,39572.621404,-10340.444445,-114.553885,8.051751,144.373182
156.00000,-10365.122051,39580.295474,-10195.971075,-114.356587,7.294253,144.569720
157.00000,-10479.376704,39587.211977,-10051.302549,-114.157100,6.536615,144.763490
158.00000,-10593.430774,39593.370780,-9906.441635,-113.955429,5.778852,144.954490
159.00000,-10707.282079,39598.771765,-9761.391106,-113.751576,5.020979,145.142715
160.00000,-10820.928440,39603.414829,-9616.153739,-113.545546,4.263009,145.328162
161.00000,-10934.367681,39607.299883,-9470.732313,-113.337344,3.504958,145.510827
162.00000,-11047.597631,39610.426852,-9325.129612,-113.126971,2.746839,145.690707
163.00000,-11160.616124,39612.795677,-9179.348423,-112.914434,1.988668,145.867799
164.00000,-11273.420996,39614.406313,-9033.391536,-112.699736,1.230459,146.042098
165.00000,-11386.010088,39615.258728,-8887.261744,-112.482881,0.472226,146.213602
166.00000,-11498.381245,39615.352906,-8740.961846,-112.263872,-0.286016,146.382308
167.00000,-11610.532317,39614.688845,-8594.494640,-112.042716,-1.044253,146.548212
168.00000,-11722.461157,39613.266559,-8447.862931,-111.819414,-1.802469,146.711310
169.00000,-11834.165622,39611.086073,-8301.069525,-111.593973,-2.560651,146.871601
170.00000,-11945.643576,39608.147430,-8154.117232,-111.366396,-3.318785,147.029080
171.00000,-12056.892884,39604.450686,-8007.008865,-111.136687,-4.076854,147.183746
172.00000,-12167.911417,39599.995912,-7859.747239,-110.904851,-4.834846,147.335594
173.00000,-12278.697050,39594.783193,-7712.335172,-110.670893,-5.592745,147.484622
174.00000,-12389.247663,39588.812628,-7564.775488,-110.434816,-6.350537,147.630827
175.00000,-12499.561139,39582.084332,-7417.071009,-110.196626,-7.108208,147.774206
176.00000,-12609.635369,39574.598434,-7269.224564,-109.956327,-7.865743,147.914757
177.00000,-12719.468245,39566.355077,-7121.238981,-109.713923,-8.623127,148.052476
178.00000,-12829.057664,39557.354418,-6973.117094,-109.469419,-9.380346,148.187362
179.00000,-12938.401530,39547.596630,-6824.861737,-109.222821,-10.137386,148.319411
180.00000,-13047.497749,39537.081900,-6676.475748,-108.974131,-10.894231,148.448622
181.00000,-13156.344234,39525.810429,-6527.961969,-108.723356,-11.650868,148.574991
182.00000,-13264.938901,39513.782432,-6379.323240,-108.470501,-12.407283,148.698516
183.00000,-13373.279673,39500.998139,-6230.562407,-108.215569,-13.163459,148.819195
184.00000,-13481.364474,39487.457796,-6081.682318,-107.958566,-13.919384,148.937026
185.00000,-13589.191238,39473.161662,-5932.685822,-107.699497,-14.675043,149.052006
186.00000,-13696.757899,39458.110009,-5783.575771,-107.438366,-15.430420,149.164133
187.00000,-13804.062399,39442.303126,-5634.355019,-107.175179,-16.185503,149.273405
188.00000,-13911.102685,39425.741316,-5485.026422,-106.909941,-16.940275,149.379820
189.00000,-14017.876708,39408.424896,-5335.592839,-106.642657,-17.694724,149.483375
190.00000,-14124.382424,39390.354196,-5186.057129,-106.373332,-18.448833,149.584069
191.00000,-14230.617795,39371.529563,-5036.422156,-106.101970,-19.202590,149.681900
192.00000,-14336.580788,39351.951357,-4886.690782,-105.828578,-19.955979,149.776867
193.00000,-14442.269374,39331.619953,-4736.865874,-105.553161,-20.708987,149.868966
194.00000,-14547.681531,39310.535740,-4586.950300,-105.275723,-21.461598,149.958197
195.00000,-14652.815241,39288.699121,-4436.946929,-104.996271,-22.213798,150.044557
196.00000,-14757.668492,39266.110514,-4286.858633,-104.714809,-22.965573,150.128046
197.00000,-14862.239277,39242.770351,-4136.688283,-104.431343,-23.716909,150.208661
198.00000,-14966.525595,39218.679080,-3986.438755,-104.145878,-24.467790,150.286401
199.00000,-15070.525450,39193.837161,-3836.112924,-103.858420,-25.218204,150.361264
200.00000,-15174.236851,39168.245070,-3685.713668,-103.568974,-25.968134,150.433250
201.00000,-15277.657814,39141.903296,-3535.243865,-103.277545,-26.717568,150.502356
202.00000,-15380.786359,39114.812344,-3384.706395,-102.984141,-27.466491,150.568581
203.00000,-15483.620512,39086.972732,-3234.104141,-102.688765,-28.214887,150.631924
204.00000,-15586.158305,39058.384993,-3083.439983,-102.391423,-28.962744,150.692385
205.00000,-15688.397776,39029.049674,-2932.716807,-102.092123,-29.710047,150.749960
206.00000,-15790.336968,38998.967337,-2781.937497,-101.790868,-30.456780,150.804651
207.00000,-15891.973929,38968.138556,-2631.104939,-101.487665,-31.202931,150.856455
208.00000,-15993.306715,38936.563923,-2480.222020,-101.182519,-31.948485,150.905371
209.00000,-16094.333386,38904.244042,-2329.291628,-100.875437,-32.693428,150.951399
210.00000,-16195.052009,38871.179531,-2178.316652,-100.566424,-33.437744,150.994538
211.00000,-16295.460656,38837.371022,-2027.299982,-100.255487,-34.181421,151.034787
212.00000,-16395.557404,38802.819164,-1876.244508,-99.942631,-34.924443,151.072144
213.00000,-16495.340339,38767.524617,-1725.153122,-99.627861,-35.666797,151.106610
214.00000,-16594.807551,38731.488057,-1574.028715,-99.311186,-36.408469,151.138184
215.00000,-16693.957135,38694.710173,-1422.874180,-98.992609,-37.149443,151.166865
216.00000,-16792.787195,38657.191669,-1271.692411,-98.672138,-37.889707,151.192653
217.00000,-16891.295839,38618.933264,-1120.486301,-98.349778,-38.629245,151.215547
218.00000,-16989.481180,38579.935690,-969.258743,-98.025536,-39.368044,151.235546
219.00000,-17087.341341,38540.199692,-818.012634,-97.699418,-40.106090,151.252650
220.00000,-17184.874449,38499.726033,-666.750867,-97.371430,-40.843368,151.266860
221.00000,-17282.078635,38458.515485,-515.476339,-97.041578,-41.579864,151.278174
222.00000,-17378.952041,38416.568838,-364.191943,-96.709869,-42.315565,151.286593
223.00000,-17475.492812,38373.886895,-212.900577,-96.376309,-43.050456,151.292116
224.00000,-17571.699100,38330.470473,-61.605136,-96.040904,-43.784522,151.294743
225.00000,-17667.569065,38286.320402,89.691485,-95.703662,-44.517751,151.294474
226.00000,-17763.100870,38241.437527,240.986389,-95.364588,-45.250128,151.291309
227.00000,-17858.292688,38195.822709,392.276680,-95.023688,-45.981638,151.285249
228.00000,-17953.142697,38149.476818,543.559463,-94.680970,-46.712269,151.276293
229.00000,-18047.649082,38102.400744,694.831842,-94.336440,-47.442006,151.264441
230.00000,-18141.810033,38054.595386,846.090922,-93.990104,-48.170834,151.249694
231.00000,-18235.623749,38006.061660,997.333807,-93.641969,-48.898741,151.232053
232.00000,-18329.088434,37956.800494,1148.557602,-93.292042,-49.625711,151.211516
233.00000,-18422.202300,37906.812831,1299.759414,-92.940330,-50.351732,151.188085
234.00000,-18514.963563,37856.099629,1450.936348,-92.586839,-51.076790,151.161760
235.00000,-18607.370450,37804.661857,1602.085510,-92.231575,-51.800869,151.132542
236.00000,-18699.421190,37752.500500,1753.204007,-91.874547,-52.523957,151.100432
237.00000,-18791.114023,37699.616556,1904.288947,-91.515760,-53.246040,151.065429
238.00000,-18882.447193,37646.011039,2055.337438,-91.155222,-53.967104,151.027534
239.00000,-18973.418953,37591.684972,2206.346589,-90.792938,-54.687135,150.986749
240.00000,-19064.027562,37536.639398,2357.313509,-90.428918,-55.406120,150.943074
241.00000,-19154.271284,37480.875368,2508.235309,-90.063166,-56.124043,150.896510
242.00000,-19244.148394,37424.393950,2659.109100,-89.695691,-56.840893,150.847058
243.00000,-19333.657170,37367.196225,2809.931995,-89.326499,-57.556655,150.794718
244.00000,-19422.795901,37309.283288,2960.701105,-88.955598,-58.271315,150.739492
245.00000,-19511.562879,37250.656248,3111.413547,-88.582994,-58.984860,150.681381
246.00000,-19599.956405,37191.316226,3262.066434,-88.208694,-59.697276,150.620385
247.00000,-19687.974789,37131.264358,3412.656883,-87.832707,-60.408549,150.556507
248.00000,-19775.616345,37070.501794,3563.182013,-87.455038,-61.118667,150.489747
249.00000,-19862.879397,37009.029696,3713.638941,-87.075696,-61.827614,150.420106
250.00000,-19949.762273,36946.849241,3864.024788,-86.694687,-62.535378,150.347586
251.00000,-20036.263311,36883.961619,4014.336676,-86.312018,-63.241945,150.272189
252.00000,-20122.380856,36820.368034,4164.571727,-85.927698,-63.947302,150.193915
253.00000,-20208.113259,36756.069702,4314.727066,-85.541733,-64.651435,150.112767
254.00000,-20293.458880,36691.067855,4464.799819,-85.154131,-65.354331,150.028745
255.00000,-20378.416085,36625.363737,4614.787113,-84.764900,-66.055975,149.941852
256.00000,-20462.983248,36558.958605,4764.686078,-84.374046,-66.756356,149.852088
257.00000,-20547.158750,36491.853730,4914.493844,-83.981577,-67.455458,149.759457
258.00000,-20630.940981,36424.050397,5064.207543,-83.587501,-68.153270,149.663958
259.00000,-20714.328338,36355.549902,5213.824312,-83.191825,-68.849777,149.565596
260.00000,-20797.319223,36286.353558,5363.341284,-82.794556,-69.544967,149.464370
261.00000,-20879.912048,36216.462688,5512.755600,-82.395704,-70.238825,149.360284
262.00000,-20962.105234,36145.878631,5662.064398,-81.995274,-70.931339,149.253339
263.00000,-21043.897207,36074.602737,5811.264822,-81.593275,-71.622496,149.143537
264.00000,-21125.286401,36002.636370,5960.354015,-81.189714,-72.312281,149.030880
265.00000,-21206.271259,35929.980909,6109.329123,-80.784600,-73.000683,148.915371
266.00000,-21286.850230,35856.637742,6258.187295,-80.377939,-73.687687,148.797011
267.00000,-21367.021773,35782.608275,6406.925682,-79.969740,-74.373282,148.675804
268.00000,-21446.784354,35707.893924,6555.541438,-79.560010,-75.057452,148.551750
269.00000,-21526.136445,35632.496118,6704.031716,-79.148758,-75.740186,148.424854
270.00000,-21605.076528,35556.416302,6852.393676,-78.735991,-76.421471,148.295116
271.00000,-21683.603091,35479.655932,7000.624477,-78.321717,-77.101292,148.162540
272.00000,-21761.714634,35402.216475,7148.721283,-77.905944,-77.779639,148.027128
273.00000,-21839.409659,35324.099415,7296.681258,-77.488680,-78.456496,147.888883
274.00000,-21916.686680,35245.306247,7444.501570,-77.069933,-79.131852,147.747807
275.00000,-21993.544219,35165.838479,7592.179391,-76.649711,-79.805693,147.603903
276.00000,-22069.980804,35085.697631,7739.711894,-76.228022,-80.478007,147.457174
277.00000,-22145.994972,35004.885238,7887.096254,-75.804873,-81.148780,147.307622
278.00000,-22221.585269,34923.402846,8034.329650,-75.380275,-81.818001,147.155251
279.00000,-22296.750247,34841.252015,8181.409266,-74.954233,-82.485655,147.000063
280.00000,-22371.488469,34758.434317,8328.332284,-74.526757,-83.151731,146.842062
281.00000,-22445.798503,34674.951338,8475.095894,-74.097855,-83.816215,146.681250
282.00000,-22519.678928,34590.804674,8621.697286,-73.667534,-84.479095,146.517630
283.00000,-22593.128329,34505.995938,8768.133653,-73.235803,-85.140358,146.351206
284.00000,-22666.145302,34420.526751,8914.402194,-72.802671,-85.799991,146.181981
285.00000,-22738.728447,34334.398750,9060.500109,-72.368146,-86.457983,146.009957
286.00000,-22810.876377,34247.613583,9206.424600,-71.932235,-87.114319,145.835139
287.00000,-22882.587711,34160.172911,9352.172876,-71.494948,-87.768988,145.657530
288.00000,-22953.861075,34072.078408,9497.742145,-71.056292,-88.421978,145.477133
289.00000,-23024.695106,33983.331759,9643.129623,-70.616277,-89.073275,145.293951
290.00000,-23095.088448,33893.934664,9788.332526,-70.174910,-89.722867,145.107988
291.00000,-23165.039755,33803.888834,9933.348075,-69.732200,-90.370742,144.919248
292.00000,-23234.547686,33713.195992,10078.173494,-69.288155,-91.016887,144.727733
293.00000,-23303.610912,33621.857873,10222.806011,-68.842784,-91.661290,144.533449
294.00000,-23372.228111,33529.876226,10367.242859,-68.396096,-92.303939,144.336398
295.00000,-23440.397970,33437.252812,10511.481271,-67.948098,-92.944821,144.136585
296.00000,-23508.119184,33343.989403,10655.518488,-67.498800,-93.583924,143.934013
297.00000,-23575.390457,33250.087784,10799.351753,-67.048211,-94.221236,143.728685
298.00000,-23642.210502,33155.549752,10942.978312,-66.596338,-94.856745,143.520607
299.00000,-23708.578039,33060.377118,11086.395416,-66.143190,-95.490438,143.309782
300.00000,-23774.491799,32964.571701,11229.600321,-65.688777,-96.122304,143.096213
301.00000,-23839.950519,32868.135337,11372.590285,-65.233106,-96.752329,142.879906
302.00000,-23904.952948,32771.069871,11515.362571,-64.776187,-97.380503,142.660864
303.00000,-23969.497841,32673.377161,11657.914448,-64.318029,-98.006814,142.439091
304.00000,-24033.583963,32575.059076,11800.243185,-63.858639,-98.631248,142.214592
305.00000,-24097.210087,32476.117498,11942.346059,-63.398027,-99.253794,141.987371
306.00000,-24160.374995,32376.554322,12084.220350,-62.936202,-99.874441,141.757432
307.00000,-24223.077479,32276.371452,12225.863342,-62.473172,-100.493177,141.524779
308.00000,-24285.316339,32175.570806,12367.272325,-62.008946,-101.109988,141.289418
309.00000,-24347.090383,32074.154313,12508.444591,-61.543534,-101.724865,141.051353
310.00000,-24408.398429,31972.123915,12649.377438,-61.076944,-102.337795,140.810588
311.00000,-24469.239304,31869.481565,12790.068170,-60.609185,-102.948766,140.567127
312.00000,-24529.611844,31766.229226,12930.514093,-60.140266,-103.557766,140.320976
313.00000,-24589.514892,31662.368875,13070.712518,-59.670196,-104.164785,140.072139
314.00000,-24648.947303,31557.902500,13210.660763,-59.198984,-104.769810,139.820621
315.00000,-24707.907939,31452.832100,13350.356149,-58.726639,-105.372829,139.566427
316.00000,-24766.395671,31347.159687,13489.796001,-58.253170,-105.973832,139.309562
317.00000,-24824.409381,31240.887282,13628.977652,-57.778586,-106.572806,139.050030
318.00000,-24881.947958,31134.016921,13767.898436,-57.302897,-107.169741,138.787836
319.00000,-24939.010300,31026.550648,13906.555695,-56.826110,-107.764625,138.522986
320.00000,-24995.595316,30918.490520,14044.946775,-56.348237,-108.357445,138.255485
321.00000,-25051.701922,30809.838606,14183.069026,-55.869284,-108.948192,137.985338
322.00000,-25107.329046,30700.596985,14320.919807,-55.389263,-109.536854,137.712549
323.00000,-25162.475621,30590.767747,14458.496476,-54.908181,-110.123419,137.437124
324.00000,-25217.140594,30480.352996,14595.796403,-54.426049,-110.707877,137.159069
325.00000,-25271.322917,30369.354844,14732.816957,-53.942874,-111.290215,136.878388
326.00000,-25325.021553,30257.775416,14869.555518,-53.458668,-111.870424,136.595088
327.00000,-25378.235476,30145.616848,15006.009467,-52.973438,-112.448491,136.309173
328.00000,-25430.963666,30032.881285,15142.176192,-52.487195,-113.024406,136.020649
329.00000,-25483.205114,29919.570887,15278.053088,-51.999947,-113.598158,135.729521
330.00000,-25534.958821,29805.687821,15413.637554,-51.511704,-114.169736,135.435796
331.00000,-25586.223796,29691.234267,15548.926994,-51.022474,-114.739128,135.139478
332.00000,-25636.999058,29576.212416,15683.918819,-50.532269,-115.306324,134.840574
333.00000,-25687.283635,29460.624470,15818.610446,-50.041096,-115.871314,134.539088
334.00000,-25737.076565,29344.472640,15952.999295,-49.548966,-116.434085,134.235028
335.00000,-25786.376894,29227.759150,16087.082795,-49.055887,-116.994628,133.928398
336.00000,-25835.183680,29110.486234,16220.858380,-48.561870,-117.552932,133.619205
337.00000,-25883.495988,28992.656136,16354.323488,-48.066923,-118.108986,133.307454
338.00000,-25931.312893,28874.271112,16487.475566,-47.571056,-118.662780,132.993151
339.00000,-25978.633481,28755.333426,16620.312064,-47.074279,-119.214302,132.676303
