"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
40.00000,-41607.293627,-6842.532368,78.987247,29.935640,-182.029923,-0.059402
41.00000,-41576.957619,-7024.509716,78.927098,30.731779,-181.897204,-0.060913
42.00000,-41545.825707,-7206.352594,78.865438,31.527330,-181.761004,-0.062423
43.00000,-41513.898485,-7388.057521,78.802269,32.322278,-181.621324,-0.063932
44.00000,-41481.176564,-7569.621019,78.737591,33.116606,-181.478167,-0.065440
45.00000,-41447.660572,-7751.039612,78.671406,33.910301,-181.331536,-0.066946
46.00000,-41413.351149,-7932.309828,78.603715,34.703347,-181.181434,-0.068452
47.00000,-41378.248952,-8113.428196,78.534519,35.495728,-181.027863,-0.069956
48.00000,-41342.354654,-8294.391249,78.463820,36.287430,-180.870827,-0.071458
49.00000,-41305.668942,-8475.195522,78.391619,37.078437,-180.710329,-0.072959
50.00000,-41268.192517,-8655.837556,78.317917,37.868735,-180.546372,-0.074459
51.00000,-41229.926098,-8836.313891,78.242716,38.658307,-180.378958,-0.075958
52.00000,-41190.870416,-9016.621073,78.166017,39.447140,-180.208091,-0.077455
53.00000,-41151.026219,-9196.755651,78.087822,40.235217,-180.033775,-0.078950
54.00000,-41110.394271,-9376.714175,78.008132,41.022524,-179.856012,-0.080444
55.00000,-41068.975349,-9556.493202,77.926949,41.809046,-179.674806,-0.081936
56.00000,-41026.770245,-9736.089289,77.844273,42.594767,-179.490161,-0.083427
57.00000,-40983.779768,-9915.498999,77.760108,43.379673,-179.302079,-0.084916
58.00000,-40940.004741,-10094.718897,77.674455,44.163749,-179.110566,-0.086404
59.00000,-40895.446002,-10273.745552,77.587314,44.946979,-178.915623,-0.087890
60.00000,-40850.104403,-10452.575537,77.498688,45.729349,-178.717256,-0.089374
61.00000,-40803.980812,-10631.205430,77.408579,46.510844,-178.515467,-0.090857
62.00000,-40757.076114,-10809.631809,77.316987,47.291448,-178.310262,-0.092338
63.00000,-40709.391205,-10987.851261,77.223916,48.071147,-178.101642,-0.093817
64.00000,-40660.926998,-11165.860373,77.129366,48.849925,-177.889614,-0.095294
65.00000,-40611.684421,-11343.655737,77.033340,49.627769,-177.674180,-0.096770
66.00000,-40561.664417,-11521.233950,76.935839,50.404662,-177.455345,-0.098243
67.00000,-40510.867943,-11698.591613,76.836866,51.180590,-177.233112,-0.099715
68.00000,-40459.295972,-11875.725330,76.736421,51.955539,-177.007488,-0.101185
69.00000,-40406.949490,-12052.631711,76.634508,52.729493,-176.778474,-0.102653
70.00000,-40353.829501,-12229.307369,76.531128,53.502438,-176.546077,-0.104119
71.00000,-40299.937020,-12405.748923,76.426282,54.274359,-176.310300,-0.105582
72.00000,-40245.273080,-12581.952993,76.319974,55.045240,-176.071147,-0.107044
73.00000,-40189.838726,-12757.916208,76.212204,55.815068,-175.828625,-0.108504
74.00000,-40133.635021,-12933.635199,76.102976,56.583828,-175.582736,-0.109962
75.00000,-40076.663040,-13109.106602,75.992291,57.351504,-175.333487,-0.111418
76.00000,-40018.923873,-13284.327058,75.880151,58.118082,-175.080880,-0.112871
77.00000,-39960.418626,-13459.293213,75.766558,58.883548,-174.824923,-0.114323
78.00000,-39901.148419,-13634.001717,75.651515,59.647887,-174.565618,-0.115772
79.00000,-39841.114386,-13808.449226,75.535024,60.411084,-174.302972,-0.117219
80.00000,-39780.317677,-13982.632401,75.417087,61.173124,-174.036990,-0.118664
81.00000,-39718.759456,-14156.547907,75.297707,61.933993,-173.767675,-0.120106
82.00000,-39656.440901,-14330.192415,75.176884,62.693677,-173.495035,-0.121546
83.00000,-39593.363204,-14503.562601,75.054623,63.452160,-173.219073,-0.122984
84.00000,-39529.527574,-14676.655146,74.930925,64.209429,-172.939795,-0.124419
85.00000,-39464.935232,-14849.466737,74.805792,64.965469,-172.657206,-0.125853
86.00000,-39399.587415,-15021.994065,74.679228,65.720265,-172.371313,-0.127283
87.00000,-39333.485373,-15194.233828,74.551234,66.473803,-172.082119,-0.128712
88.00000,-39266.630373,-15366.182729,74.421813,67.226069,-171.789632,-0.130137
89.00000,-39199.023694,-15537.837475,74.290967,67.977047,-171.493856,-0.131561
90.00000,-39130.666630,-15709.194782,74.158699,68.726725,-171.194797,-0.132981
91.00000,-39061.560490,-15880.251368,74.025011,69.475086,-170.892461,-0.134400
92.00000,-38991.706596,-16051.003959,73.889906,70.222118,-170.586854,-0.135815
93.00000,-38921.106287,-16221.449287,73.753387,70.967806,-170.277981,-0.137228
94.00000,-38849.760912,-16391.584089,73.615456,71.712135,-169.965848,-0.138639
95.00000,-38777.671839,-16561.405107,73.476116,72.455091,-169.650462,-0.140047
96.00000,-38704.840447,-16730.909091,73.335369,73.196660,-169.331828,-0.141452
97.00000,-38631.268130,-16900.092797,73.193218,73.936828,-169.009952,-0.142854
98.00000,-38556.956297,-17068.952984,73.049666,74.675580,-168.684842,-0.144254
99.00000,-38481.906370,-17237.486422,72.904716,75.412904,-168.356502,-0.145651
100.00000,-38406.119786,-17405.689884,72.758370,76.148783,-168.024939,-0.147045
101.00000,-38329.597996,-17573.560149,72.610631,76.883205,-167.690160,-0.148436
102.00000,-38252.342464,-17741.094004,72.461502,77.616155,-167.352171,-0.149825
103.00000,-38174.354670,-17908.288243,72.310986,78.347619,-167.010978,-0.151210
104.00000,-38095.636106,-18075.139665,72.159086,79.077583,-166.666588,-0.152593
105.00000,-38016.188279,-18241.645074,72.005805,79.806034,-166.319007,-0.153973
106.00000,-37936.012710,-18407.801286,71.851145,80.532957,-165.968243,-0.155349
107.00000,-37855.110935,-18573.605117,71.695110,81.258338,-165.614301,-0.156723
108.00000,-37773.484501,-18739.053395,71.537702,81.982164,-165.257190,-0.158094
109.00000,-37691.134971,-18904.142952,71.378924,82.704420,-164.896914,-0.159462
110.00000,-37608.063922,-19068.870629,71.218781,83.425093,-164.533483,-0.160827
111.00000,-37524.272944,-19233.233271,71.057273,84.144169,-164.166901,-0.162189
112.00000,-37439.763640,-19397.227732,70.894406,84.861635,-163.797177,-0.163547
113.00000,-37354.537629,-19560.850873,70.730182,85.577476,-163.424317,-0.164903
114.00000,-37268.596542,-19724.099562,70.564603,86.291678,-163.048329,-0.166255
115.00000,-37181.942025,-19886.970673,70.397674,87.004229,-162.669219,-0.167604
116.00000,-37094.575735,-20049.461089,70.229397,87.715114,-162.286996,-0.168950
117.00000,-37006.499346,-20211.567700,70.059775,88.424320,-161.901666,-0.170293
118.00000,-36917.714544,-20373.287401,69.888813,89.131834,-161.513237,-0.171632
119.00000,-36828.223028,-20534.617098,69.716512,89.837641,-161.121716,-0.172968
120.00000,-36738.026511,-20695.553701,69.542877,90.541728,-160.727110,-0.174301
121.00000,-36647.126720,-20856.094131,69.367911,91.244083,-160.329428,-0.175631
122.00000,-36555.525395,-21016.235314,69.191616,91.944690,-159.928677,-0.176957
123.00000,-36463.224289,-21175.974184,69.013998,92.643538,-159.524864,-0.178279
124.00000,-36370.225170,-21335.307683,68.835058,93.340611,-159.117997,-0.179599
125.00000,-36276.529818,-21494.232762,68.654800,94.035899,-158.708084,-0.180915
126.00000,-36182.140026,-21652.746378,68.473228,94.729386,-158.295133,-0.182227
127.00000,-36087.057601,-21810.845496,68.290345,95.421059,-157.879152,-0.183536
128.00000,-35991.284363,-21968.527091,68.106155,96.110906,-157.460149,-0.184842
129.00000,-35894.822147,-22125.788143,67.920661,96.798913,-157.038131,-0.186143
130.00000,-35797.672797,-22282.625643,67.733867,97.485067,-156.613107,-0.187442
131.00000,-35699.838175,-22439.036587,67.545776,98.169355,-156.185086,-0.188736
132.00000,-35601.320153,-22595.017982,67.356392,98.851764,-155.754074,-0.190028
133.00000,-35502.120616,-22750.566842,67.165719,99.532281,-155.320081,-0.191315
134.00000,-35402.241464,-22905.680189,66.973760,100.210892,-154.883114,-0.192599
135.00000,-35301.684609,-23060.355054,66.780519,100.887584,-154.443183,-0.193879
136.00000,-35200.451976,-23214.588476,66.585999,101.562346,-154.000295,-0.195156
137.00000,-35098.545503,-23368.377502,66.390205,102.235163,-153.554459,-0.196428
138.00000,-34995.967139,-23521.719188,66.193139,102.906023,-153.105683,-0.197697
139.00000,-34892.718850,-23674.610600,65.994807,103.574913,-152.653977,-0.198962
140.00000,-34788.802612,-23827.048809,65.795211,104.241821,-152.199348,-0.200224
141.00000,-34684.220413,-23979.030899,65.594356,104.906733,-151.741806,-0.201481
142.00000,-34578.974256,-24130.553959,65.392245,105.569637,-151.281359,-0.202735
143.00000,-34473.066156,-24281.615090,65.188882,106.230519,-150.818016,-0.203985
144.00000,-34366.498139,-24432.211399,64.984271,106.889369,-150.351786,-0.205231
145.00000,-34259.272247,-24582.340003,64.778417,107.546172,-149.882678,-0.206473
146.00000,-34151.390531,-24731.998029,64.571322,108.200916,-149.410701,-0.207711
147.00000,-34042.855056,-24881.182611,64.362991,108.853589,-148.935863,-0.208945
148.00000,-33933.667902,-25029.890895,64.153428,109.504179,-148.458175,-0.210175
149.00000,-33823.831156,-25178.120032,63.942636,110.152672,-147.977644,-0.211401
150.00000,-33713.346923,-25325.867187,63.730621,110.799056,-147.494281,-0.212623
151.00000,-33602.217318,-25473.129529,63.517386,111.443320,-147.008094,-0.213840
152.00000,-33490.444466,-25619.904241,63.302934,112.085450,-146.519093,-0.215054
153.00000,-33378.030509,-25766.188512,63.087271,112.725434,-146.027287,-0.216264
154.00000,-33264.977599,-25911.979542,62.870400,113.363260,-145.532686,-0.217469
155.00000,-33151.287898,-26057.274541,62.652326,113.998917,-145.035299,-0.218671
156.00000,-33036.963584,-26202.070727,62.433052,114.632391,-144.535136,-0.219868
157.00000,-32922.006845,-26346.365328,62.212583,115.263671,-144.032206,-0.221061
158.00000,-32806.419882,-26490.155582,61.990923,115.892744,-143.526518,-0.222250
159.00000,-32690.204908,-26633.438736,61.768076,116.519599,-143.018083,-0.223434
160.00000,-32573.364146,-26776.212048,61.544047,117.144223,-142.506910,-0.224614
161.00000,-32455.899835,-26918.472784,61.318840,117.766605,-141.993010,-0.225790
162.00000,-32337.814222,-27060.218221,61.092458,118.386732,-141.476391,-0.226962
163.00000,-32219.109568,-27201.445646,60.864908,119.004593,-140.957064,-0.228129
164.00000,-32099.788145,-27342.152355,60.636192,119.620176,-140.435038,-0.229292
165.00000,-31979.852237,-27482.335655,60.406315,120.233469,-139.910324,-0.230451
166.00000,-31859.304141,-27621.992862,60.175282,120.844460,-139.382932,-0.231605
167.00000,-31738.146164,-27761.121303,59.943097,121.453138,-138.852872,-0.232754
168.00000,-31616.380626,-27899.718314,59.709764,122.059491,-138.320153,-0.233899
169.00000,-31494.009857,-28037.781242,59.475288,122.663508,-137.784787,-0.235040
170.00000,-31371.036199,-28175.307444,59.239674,123.265176,-137.246783,-0.236176
171.00000,-31247.462008,-28312.294288,59.002926,123.864485,-136.706152,-0.237308
172.00000,-31123.289648,-28448.739151,58.765048,124.461423,-136.162904,-0.238435
173.00000,-30998.521496,-28584.639422,58.526045,125.055978,-135.617049,-0.239558
174.00000,-30873.159942,-28719.992498,58.285921,125.648139,-135.068598,-0.240676
175.00000,-30747.207384,-28854.795789,58.044682,126.237895,-134.517562,-0.241789
176.00000,-30620.666234,-28989.046714,57.802332,126.825234,-133.963950,-0.242898
177.00000,-30493.538914,-29122.742704,57.558875,127.410146,-133.407774,-0.244002
178.00000,-30365.827858,-29255.881198,57.314316,127.992618,-132.849044,-0.245102
179.00000,-30237.535511,-29388.459649,57.068660,128.572640,-132.287771,-0.246196
180.00000,-30108.664328,-29520.475517,56.821912,129.150201,-131.723966,-0.247286
181.00000,-29979.216777,-29651.926277,56.574076,129.725290,-131.157639,-0.248372
182.00000,-29849.195335,-29782.809412,56.325156,130.297896,-130.588802,-0.249452
183.00000,-29718.602491,-29913.122416,56.075159,130.868007,-130.017464,-0.250528
184.00000,-29587.440746,-30042.862795,55.824088,131.435613,-129.443638,-0.251599
185.00000,-29455.712610,-30172.028065,55.571948,132.000703,-128.867333,-0.252665
186.00000,-29323.420605,-30300.615753,55.318744,132.563266,-128.288562,-0.253727
187.00000,-29190.567263,-30428.623398,55.064481,133.123291,-127.707335,-0.254783
188.00000,-29057.155128,-30556.048550,54.809165,133.680768,-127.123663,-0.255835
189.00000,-28923.186753,-30682.888768,54.552798,134.235686,-126.537558,-0.256881
190.00000,-28788.664703,-30809.141626,54.295388,134.788034,-125.949031,-0.257923
191.00000,-28653.591553,-30934.804707,54.036938,135.337802,-125.358092,-0.258960
192.00000,-28517.969889,-31059.875603,53.777454,135.884979,-124.764754,-0.259992
193.00000,-28381.802307,-31184.351923,53.516940,136.429555,-124.169027,-0.261019
194.00000,-28245.091414,-31308.231282,53.255402,136.971520,-123.570923,-0.262041
195.00000,-28107.839827,-31431.511309,52.992844,137.510862,-122.970454,-0.263058
196.00000,-27970.050172,-31554.189644,52.729271,138.047572,-122.367631,-0.264070
197.00000,-27831.725089,-31676.263940,52.464689,138.581639,-121.762465,-0.265076
198.00000,-27692.867224,-31797.731858,52.199103,139.113054,-121.154969,-0.266078
199.00000,-27553.479236,-31918.591074,51.932517,139.641805,-120.545153,-0.267075
200.00000,-27413.563793,-32038.839274,51.664938,140.167883,-119.933030,-0.268066
201.00000,-27273.123574,-32158.474156,51.396369,140.691278,-119.318610,-0.269053
202.00000,-27132.161267,-32277.493430,51.126816,141.211980,-118.701907,-0.270034
203.00000,-26990.679571,-32395.894818,50.856285,141.729979,-118.082931,-0.271010
204.00000,-26848.681193,-32513.676053,50.584779,142.245264,-117.461695,-0.271981
205.00000,-26706.168852,-32630.834881,50.312306,142.757826,-116.838210,-0.272947
206.00000,-26563.145277,-32747.369058,50.038869,143.267656,-116.212489,-0.273907
207.00000,-26419.613205,-32863.276354,49.764474,143.774743,-115.584543,-0.274862
208.00000,-26275.575383,-32978.554550,49.489127,144.279078,-114.954384,-0.275812
209.00000,-26131.034570,-33093.201440,49.212832,144.780651,-114.322025,-0.276757
210.00000,-25985.993532,-33207.214828,48.935595,145.279452,-113.687478,-0.277696
211.00000,-25840.455045,-33320.592532,48.657421,145.775472,-113.050754,-0.278630
212.00000,-25694.421895,-33433.332381,48.378316,146.268702,-112.411866,-0.279559
213.00000,-25547.896879,-33545.432219,48.098285,146.759132,-111.770826,-0.280483
214.00000,-25400.882801,-33656.889897,47.817332,147.246752,-111.127646,-0.281401
215.00000,-25253.382475,-33767.703284,47.535464,147.731554,-110.482339,-0.282313
216.00000,-25105.398724,-33877.870258,47.252687,148.213527,-109.834917,-0.283220
217.00000,-24956.934383,-33987.388709,46.969004,148.692663,-109.185393,-0.284122
218.00000,-24807.992292,-34096.256541,46.684423,149.168953,-108.533778,-0.285019
219.00000,-24658.575303,-34204.471671,46.398947,149.642388,-107.880086,-0.285910
220.00000,-24508.686276,-34312.032026,46.112584,150.112957,-107.224329,-0.286795
221.00000,-24358.328081,-34418.935548,45.825337,150.580654,-106.566519,-0.287675
222.00000,-24207.503596,-34525.180190,45.537214,151.045467,-105.906669,-0.288549
223.00000,-24056.215708,-34630.763918,45.248218,151.507389,-105.244792,-0.289418
224.00000,-23904.467312,-34735.684711,44.958357,151.966411,-104.580900,-0.290282
225.00000,-23752.261315,-34839.940562,44.667634,152.422524,-103.915006,-0.291140
226.00000,-23599.600630,-34943.529472,44.376057,152.875719,-103.247122,-0.291992
227.00000,-23446.488179,-35046.449461,44.083629,153.325987,-102.577263,-0.292838
228.00000,-23292.926892,-35148.698558,43.790358,153.773320,-101.905439,-0.293680
229.00000,-23138.919711,-35250.274805,43.496249,154.217710,-101.231665,-0.294515
230.00000,-22984.469583,-35351.176257,43.201307,154.659148,-100.555953,-0.295345
231.00000,-22829.579464,-35451.400984,42.905538,155.097624,-99.878317,-0.296169
232.00000,-22674.252319,-35550.947067,42.608947,155.533132,-99.198768,-0.296987
233.00000,-22518.491123,-35649.812600,42.311541,155.965663,-98.517320,-0.297800
234.00000,-22362.298856,-35747.995690,42.013324,156.395207,-97.833986,-0.298607
235.00000,-22205.678509,-35845.494459,41.714303,156.821758,-97.148780,-0.299409
236.00000,-22048.633080,-35942.307039,41.414484,157.245307,-96.461713,-0.300204
237.00000,-21891.165575,-36038.431577,41.113872,157.665846,-95.772800,-0.300994
238.00000,-21733.279008,-36133.866234,40.812473,158.083367,-95.082054,-0.301778
239.00000,-21574.976403,-36228.609182,40.510292,158.497861,-94.389488,-0.302557
240.00000,-21416.260789,-36322.658607,40.207336,158.909321,-93.695115,-0.303329
241.00000,-21257.135205,-36416.012710,39.903610,159.317740,-92.998948,-0.304096
242.00000,-21097.602696,-36508.669703,39.599120,159.723108,-92.301001,-0.304857
243.00000,-20937.666317,-36600.627813,39.293872,160.125419,-91.601287,-0.305612
244.00000,-20777.329130,-36691.885279,38.987871,160.524665,-90.899819,-0.306361
245.00000,-20616.594203,-36782.440353,38.681125,160.920837,-90.196611,-0.307105
246.00000,-20455.464614,-36872.291304,38.373637,161.313930,-89.491677,-0.307842
247.00000,-20293.943447,-36961.436410,38.065415,161.703934,-88.785030,-0.308574
248.00000,-20132.033794,-37049.873966,37.756465,162.090842,-88.076683,-0.309300
249.00000,-19969.738755,-37137.602278,37.446791,162.474648,-87.366650,-0.310019
250.00000,-19807.061436,-37224.619666,37.136401,162.855344,-86.654944,-0.310733
251.00000,-19644.004951,-37310.924466,36.825299,163.232922,-85.941580,-0.311441
252.00000,-19480.572422,-37396.515025,36.513493,163.607375,-85.226570,-0.312143
253.00000,-19316.766978,-37481.389704,36.200987,163.978696,-84.509929,-0.312839
254.00000,-19152.591754,-37565.546879,35.887789,164.346879,-83.791671,-0.313529
255.00000,-18988.049893,-37648.984938,35.573903,164.711915,-83.071808,-0.314213
256.00000,-18823.144545,-37731.702285,35.259336,165.073798,-82.350355,-0.314891
257.00000,-18657.878866,-37813.697337,34.944094,165.432521,-81.627325,-0.315563
258.00000,-18492.256020,-37894.968522,34.628184,165.788078,-80.902733,-0.316229
259.00000,-18326.279178,-37975.514286,34.311610,166.140460,-80.176592,-0.316889
260.00000,-18159.951517,-38055.333087,33.994379,166.489662,-79.448917,-0.317542
261.00000,-17993.276222,-38134.423397,33.676498,166.835678,-78.719720,-0.318190
262.00000,-17826.256481,-38212.783702,33.357971,167.178499,-77.989017,-0.318832
263.00000,-17658.895494,-38290.412501,33.038806,167.518120,-77.256821,-0.319467
264.00000,-17491.196464,-38367.308309,32.719009,167.854534,-76.523145,-0.320097
265.00000,-17323.162600,-38443.469653,32.398585,168.187735,-75.788005,-0.320720
266.00000,-17154.797120,-38518.895077,32.077541,168.517717,-75.051414,-0.321337
267.00000,-16986.103247,-38593.583135,31.755883,168.844472,-74.313387,-0.321948
268.00000,-16817.084209,-38667.532398,31.433616,169.167996,-73.573936,-0.322553
269.00000,-16647.743243,-38740.741451,31.110748,169.488281,-72.833078,-0.323151
270.00000,-16478.083590,-38813.208891,30.787284,169.805321,-72.090825,-0.323744
271.00000,-16308.108498,-38884.933333,30.463231,170.119111,-71.347192,-0.324330
272.00000,-16137.821221,-38955.913402,30.138595,170.429644,-70.602193,-0.324910
273.00000,-15967.225019,-39026.147741,29.813381,170.736915,-69.855843,-0.325484
274.00000,-15796.323156,-39095.635004,29.487597,171.040918,-69.108155,-0.326052
275.00000,-15625.118906,-39164.373861,29.161248,171.341646,-68.359145,-0.326613
276.00000,-15453.615544,-39232.362997,28.834341,171.639094,-67.608826,-0.327168
277.00000,-15281.816355,-39299.601110,28.506882,171.933256,-66.857213,-0.327717
278.00000,-15109.724627,-39366.086912,28.178877,172.224128,-66.104320,-0.328260
279.00000,-14937.343654,-39431.819132,27.850332,172.511702,-65.350161,-0.328796
280.00000,-14764.676737,-39496.796510,27.521255,172.795974,-64.594752,-0.329326
281.00000,-14591.727180,-39561.017803,27.191650,173.076938,-63.838105,-0.329850
282.00000,-14418.498294,-39624.481782,26.861525,173.354589,-63.080237,-0.330367
283.00000,-14244.993396,-39687.187232,26.530885,173.628921,-62.321162,-0.330878
284.00000,-14071.215807,-39749.132952,26.199738,173.899930,-61.560893,-0.331383
285.00000,-13897.168853,-39810.317756,25.868089,174.167609,-60.799446,-0.331881
286.00000,-13722.855866,-39870.740474,25.535944,174.431955,-60.036835,-0.332373
287.00000,-13548.280183,-39930.399948,25.203311,174.692961,-59.273075,-0.332859
288.00000,-13373.445147,-39989.295036,24.870195,174.950624,-58.508180,-0.333338
289.00000,-13198.354103,-40047.424612,24.536603,175.204937,-57.742165,-0.333811
290.00000,-13023.010404,-40104.787562,24.202541,175.455896,-56.975044,-0.334277
291.00000,-12847.417406,-40161.382788,23.868016,175.703497,-56.206833,-0.334738
292.00000,-12671.578471,-40217.209207,23.533033,175.947734,-55.437546,-0.335191
293.00000,-12495.496964,-40272.265750,23.197601,176.188603,-54.667198,-0.335639
294.00000,-12319.176257,-40326.551363,22.861724,176.426099,-53.895804,-0.336079
295.00000,-12142.619724,-40380.065007,22.525409,176.660218,-53.123377,-0.336514
296.00000,-11965.830746,-40432.805658,22.188663,176.890955,-52.349934,-0.336942
297.00000,-11788.812707,-40484.772305,21.851492,177.118305,-51.575488,-0.337363
298.00000,-11611.568994,-40535.963955,21.513903,177.342266,-50.800056,-0.337779
299.00000,-11434.103003,-40586.379627,21.175901,177.562831,-50.023650,-0.338187
300.00000,-11256.418129,-40636.018356,20.837495,177.779997,-49.246287,-0.338589
301.00000,-11078.517773,-40684.879192,20.498689,177.993760,-48.467982,-0.338985
302.00000,-10900.405343,-40732.961199,20.159491,178.204116,-47.688748,-0.339374
303.00000,-10722.084246,-40780.263458,19.819907,178.411061,-46.908602,-0.339757
304.00000,-10543.557897,-40826.785062,19.479943,178.614590,-46.127558,-0.340133
305.00000,-10364.829714,-40872.525121,19.139606,178.814700,-45.345631,-0.340503
306.00000,-10185.903117,-40917.482760,18.798903,179.011386,-44.562835,-0.340866
307.00000,-10006.781532,-40961.657117,18.457840,179.204646,-43.779187,-0.341222
308.00000,-9827.468387,-41005.047348,18.116424,179.394476,-42.994700,-0.341573
309.00000,-9647.967116,-41047.652621,17.774660,179.580871,-42.209391,-0.341916
310.00000,-9468.281154,-41089.472121,17.432556,179.763829,-41.423273,-0.342253
311.00000,-9288.413942,-41130.505048,17.090119,179.943345,-40.636363,-0.342584
312.00000,-9108.368922,-41170.750615,16.747354,180.119417,-39.848675,-0.342907
313.00000,-8928.149541,-41210.208053,16.404268,180.292041,-39.060223,-0.343225
314.00000,-8747.759248,-41248.876607,16.060869,180.461214,-38.271024,-0.343536
315.00000,-8567.201498,-41286.755535,15.717162,180.626931,-37.481093,-0.343840
316.00000,-8386.479747,-41323.844113,15.373153,180.789192,-36.690444,-0.344137
317.00000,-8205.597453,-41360.141630,15.028851,180.947991,-35.899093,-0.344428
318.00000,-8024.558080,-41395.647393,14.684261,181.103326,-35.107054,-0.344713
319.00000,-7843.365094,-41430.360721,14.339389,181.255195,-34.314343,-0.344991
320.00000,-7662.021962,-41464.280950,13.994243,181.403594,-33.520976,-0.345262
321.00000,-7480.532156,-41497.407431,13.648829,181.548520,-32.726966,-0.345526
322.00000,-7298.899152,-41529.739529,13.303153,181.689971,-31.932331,-0.345784
323.00000,-7117.126424,-41561.276625,12.957223,181.827944,-31.137084,-0.346036
324.00000,-6935.217454,-41592.018116,12.611045,181.962436,-30.341241,-0.346281
325.00000,-6753.175724,-41621.963413,12.264625,182.093445,-29.544817,-0.346519
326.00000,-6571.004718,-41651.111943,11.917970,182.220968,-28.747827,-0.346750
327.00000,-6388.707923,-41679.463148,11.571087,182.345003,-27.950287,-0.346975
328.00000,-6206.288830,-41707.016485,11.223982,182.465547,-27.152213,-0.347193
329.00000,-6023.750930,-41733.771427,10.876663,182.582598,-26.353618,-0.347405
330.00000,-5841.097717,-41759.727462,10.529135,182.696154,-25.554519,-0.347610
331.00000,-5658.332689,-41784.884093,10.181405,182.806213,-24.754931,-0.347808
332.00000,-5475.459344,-41809.240837,9.833481,182.912772,-23.954869,-0.348000
333.00000,-5292.481182,-41832.797230,9.485368,183.015830,-23.154348,-0.348185
334.00000,-5109.401707,-41855.552820,9.137073,183.115384,-22.353384,-0.348363
335.00000,-4926.224422,-41877.507171,8.788604,183.211433,-21.551992,-0.348534
336.00000,-4742.952835,-41898.659863,8.439966,183.303974,-20.750188,-0.348699
337.00000,-4559.590454,-41919.010491,8.091166,183.393007,-19.947986,-0.348858
338.00000,-4376.140789,-41938.558666,7.742211,183.478529,-19.145402,-0.349009
