"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
105.00000,8272.536565,19525.560382,-3711.120389,-152.539000,25.331332,-206.750500
106.00000,8119.406337,19549.487009,-3917.599064,-153.717786,22.521348,-206.201900
107.00000,7965.108363,19570.601998,-4123.514303,-154.874464,19.708124,-205.623643
108.00000,7809.664834,19588.902312,-4328.836492,-156.008867,16.892066,-205.015813
109.00000,7653.098107,19604.385320,-4533.536101,-157.120833,14.073578,-204.378498
110.00000,7495.430700,19617.048795,-4737.583690,-158.210202,11.253067,-203.711788
111.00000,7336.685288,19626.890914,-4940.949912,-159.276817,8.430937,-203.015781
112.00000,7176.884702,19633.910264,-5143.605518,-160.320524,5.607594,-202.290575
113.00000,7016.051926,19638.105833,-5345.521364,-161.341174,2.783445,-201.536276
114.00000,6854.210090,19639.477020,-5546.668408,-162.338619,-0.041105,-200.752991
115.00000,6691.382471,19638.023626,-5747.017722,-163.312716,-2.865648,-199.940834
116.00000,6527.592486,19633.745861,-5946.540490,-164.263326,-5.689780,-199.099921
117.00000,6362.863693,19626.644340,-6145.208018,-165.190311,-8.513093,-198.230373
118.00000,6197.219783,19616.720084,-6342.991732,-166.093538,-11.335181,-197.332315
119.00000,6030.684580,19603.974520,-6539.863187,-166.972877,-14.155640,-196.405877
120.00000,5863.282033,19588.409482,-6735.794069,-167.828202,-16.974063,-195.451191
121.00000,5695.036221,19570.027209,-6930.756199,-168.659390,-19.790044,-194.468395
122.00000,5525.971339,19548.830343,-7124.721536,-169.466321,-22.603179,-193.457630
123.00000,5356.111703,19524.821935,-7317.662185,-170.248879,-25.413063,-192.419042
124.00000,5185.481743,19498.005435,-7509.550396,-171.006951,-28.219293,-191.352780
125.00000,5014.105999,19468.384702,-7700.358571,-171.740429,-31.021464,-190.258997
126.00000,4842.009119,19435.963995,-7890.059269,-172.449207,-33.819173,-189.137851
127.00000,4669.215853,19400.747978,-8078.625207,-173.133183,-36.612018,-187.989503
128.00000,4495.751053,19362.741714,-8266.029263,-173.792259,-39.399598,-186.814118
129.00000,4321.639667,19321.950671,-8452.244487,-174.426339,-42.181511,-185.611865
130.00000,4146.906736,19278.380714,-8637.244095,-175.035334,-44.957358,-184.382917
131.00000,3971.577390,19232.038111,-8821.001482,-175.619154,-47.726738,-183.127451
132.00000,3795.676846,19182.929525,-9003.490218,-176.177717,-50.489255,-181.845647
133.00000,3619.230402,19131.062021,-9184.684058,-176.710942,-53.244510,-180.537690
134.00000,3442.263434,19076.443057,-9364.556943,-177.218751,-55.992108,-179.203767
135.00000,3264.801395,19019.080490,-9543.083002,-177.701073,-58.731652,-177.844072
136.00000,3086.869807,18958.982568,-9720.236560,-178.157838,-61.462750,-176.458798
137.00000,2908.494260,18896.157936,-9895.992138,-178.588980,-64.185008,-175.048146
138.00000,2729.700409,18830.615629,-10070.324460,-178.994436,-66.898035,-173.612318
139.00000,2550.513969,18762.365073,-10243.208451,-179.374150,-69.601441,-172.151521
140.00000,2370.960709,18691.416084,-10414.619248,-179.728065,-72.294836,-170.665965
141.00000,2191.066454,18617.778867,-10584.532199,-180.056132,-74.977834,-169.155863
142.00000,2010.857077,18541.464011,-10752.922865,-180.358303,-77.650048,-167.621433
143.00000,1830.358495,18462.482493,-10919.767029,-180.634534,-80.311095,-166.062896
144.00000,1649.596668,18380.845672,-11085.040695,-180.884787,-82.960591,-164.480475
145.00000,1468.597593,18296.565289,-11248.720093,-181.109024,-85.598155,-162.874398
146.00000,1287.387302,18209.653465,-11410.781683,-181.307214,-88.223409,-161.244896
147.00000,1105.991858,18120.122700,-11571.202156,-181.479328,-90.835974,-159.592204
148.00000,924.437347,18027.985871,-11729.958440,-181.625341,-93.435475,-157.916559
149.00000,742.749883,17933.256229,-11887.027704,-181.745232,-96.021539,-156.218203
150.00000,560.955596,17835.947398,-12042.387357,-181.838985,-98.593792,-154.497379
151.00000,379.080630,17736.073372,-12196.015055,-181.906586,-101.151865,-152.754334
152.00000,197.151145,17633.648517,-12347.888702,-181.948024,-103.695390,-150.989321
153.00000,15.193305,17528.687563,-12497.986457,-181.963294,-106.224002,-149.202591
154.00000,-166.766719,17421.205606,-12646.286732,-181.952394,-108.737336,-147.394404
155.00000,-348.702760,17311.218103,-12792.768198,-181.915325,-111.235032,-145.565017
156.00000,-530.588649,17198.740874,-12937.409789,-181.852093,-113.716730,-143.714696
157.00000,-712.398228,17083.790095,-13080.190700,-181.762707,-116.182073,-141.843705
158.00000,-894.105349,16966.382299,-13221.090398,-181.647179,-118.630706,-139.952314
159.00000,-1075.683878,16846.534371,-13360.088619,-181.505527,-121.062277,-138.040795
160.00000,-1257.107701,16724.263547,-13497.165370,-181.337770,-123.476438,-136.109422
161.00000,-1438.350725,16599.587415,-13632.300938,-181.143933,-125.872839,-134.158474
162.00000,-1619.386882,16472.523903,-13765.475887,-180.924043,-128.251138,-132.188231
163.00000,-1800.190137,16343.091287,-13896.671063,-180.678133,-130.610991,-130.198977
164.00000,-1980.734486,16211.308183,-14025.867599,-180.406237,-132.952060,-128.190997
165.00000,-2160.993963,16077.193542,-14153.046912,-180.108395,-135.274007,-126.164581
166.00000,-2340.942642,15940.766654,-14278.190712,-179.784649,-137.576498,-124.120019
167.00000,-2520.554642,15802.047141,-14401.281001,-179.435047,-139.859204,-122.057607
168.00000,-2699.804133,15661.054952,-14522.300074,-179.059638,-142.121794,-119.977639
169.00000,-2878.665334,15517.810366,-14641.230527,-178.658476,-144.363945,-117.880417
170.00000,-3057.112520,15372.333983,-14758.055256,-178.231619,-146.585332,-115.766240
171.00000,-3235.120028,15224.646728,-14872.757458,-177.779129,-148.785638,-113.635414
172.00000,-3412.662256,15074.769840,-14985.320637,-177.301071,-150.964545,-111.488245
173.00000,-3589.713669,14922.724875,-15095.728604,-176.797512,-153.121740,-109.325041
174.00000,-3766.248804,14768.533701,-15203.965479,-176.268526,-155.256913,-107.146114
175.00000,-3942.242272,14612.218492,-15310.015696,-175.714190,-157.369757,-104.951778
176.00000,-4117.668760,14453.801732,-15413.864002,-175.134581,-159.459967,-102.742346
177.00000,-4292.503038,14293.306203,-15515.495463,-174.529785,-161.527244,-100.518139
178.00000,-4466.719962,14130.754989,-15614.895460,-173.899887,-163.571289,-98.279474
179.00000,-4640.294475,13966.171467,-15712.049699,-173.244979,-165.591809,-96.026675
180.00000,-4813.201613,13799.579308,-15806.944207,-172.565154,-167.588514,-93.760065
181.00000,-4985.416510,13631.002473,-15899.565334,-171.860511,-169.561116,-91.479970
182.00000,-5156.914396,13460.465205,-15989.899762,-171.131150,-171.509332,-89.186719
183.00000,-5327.670606,13287.992032,-16077.934497,-170.377178,-173.432880,-86.880641
184.00000,-5497.660583,13113.607759,-16163.656878,-169.598701,-175.331485,-84.562067
185.00000,-5666.859877,12937.337466,-16247.054576,-168.795832,-177.204874,-82.231331
186.00000,-5835.244155,12759.206506,-16328.115598,-167.968687,-179.052777,-79.888769
187.00000,-6002.789199,12579.240496,-16406.828285,-167.117384,-180.874928,-77.534717
188.00000,-6169.470912,12397.465320,-16483.181316,-166.242047,-182.671066,-75.169514
189.00000,-6335.265322,12213.907122,-16557.163710,-165.342800,-184.440931,-72.793500
190.00000,-6500.148585,12028.592300,-16628.764827,-164.419773,-186.184270,-70.407017
191.00000,-6664.096986,11841.547507,-16697.974368,-163.473099,-187.900832,-68.010408
192.00000,-6827.086946,11652.799644,-16764.782381,-162.502914,-189.590369,-65.604017
193.00000,-6989.095024,11462.375857,-16829.179257,-161.509358,-191.252640,-63.188191
194.00000,-7150.097919,11270.303534,-16891.155733,-160.492573,-192.887404,-60.763277
195.00000,-7310.072475,11076.610297,-16950.702898,-159.452706,-194.494426,-58.329624
196.00000,-7468.995686,10881.324006,-17007.812185,-158.389906,-196.073476,-55.887582
197.00000,-7626.844694,10684.472745,-17062.475382,-157.304326,-197.624327,-53.437502
198.00000,-7783.596798,10486.084826,-17114.684628,-156.196123,-199.146755,-50.979737
199.00000,-7939.229452,10286.188783,-17164.432412,-155.065455,-200.640541,-48.514640
200.00000,-8093.720274,10084.813363,-17211.711581,-153.912485,-202.105471,-46.042565
201.00000,-8247.047044,9881.987530,-17256.515335,-152.737380,-203.541334,-43.563868
202.00000,-8399.187711,9677.740454,-17298.837230,-151.540307,-204.947923,-41.078906
203.00000,-8550.120394,9472.101510,-17338.671178,-150.321440,-206.325036,-38.588036
204.00000,-8699.823385,9265.100274,-17376.011452,-149.080953,-207.672475,-36.091616
205.00000,-8848.275153,9056.766516,-17410.852681,-147.819026,-208.990046,-33.590006
206.00000,-8995.454349,8847.130201,-17443.189853,-146.535838,-210.277560,-31.083564
207.00000,-9141.339805,8636.221477,-17473.018319,-145.231576,-211.534832,-28.572652
208.00000,-9285.910539,8424.070678,-17500.333788,-143.906426,-212.761680,-26.057631
209.00000,-9429.145758,8210.708316,-17525.132331,-142.560580,-213.957929,-23.538862
210.00000,-9571.024863,7996.165077,-17547.410382,-141.194230,-215.123406,-21.016707
211.00000,-9711.527449,7780.471817,-17567.164738,-139.807573,-216.257944,-18.491530
212.00000,-9850.633307,7563.659557,-17584.392556,-138.400809,-217.361378,-15.963693
213.00000,-9988.322431,7345.759480,-17599.091359,-136.974140,-218.433552,-13.433561
214.00000,-10124.575020,7126.802925,-17611.259033,-135.527771,-219.474310,-10.901496
215.00000,-10259.371476,6906.821381,-17620.893829,-134.061910,-220.483504,-8.367864
216.00000,-10392.692413,6685.846488,-17627.994360,-132.576769,-221.460986,-5.833028
217.00000,-10524.518657,6463.910025,-17632.559605,-131.072559,-222.406618,-3.297353
218.00000,-10654.831249,6241.043913,-17634.588907,-129.549499,-223.320263,-0.761204
219.00000,-10783.611445,6017.280205,-17634.081976,-128.007807,-224.201790,1.775055
220.00000,-10910.840726,5792.651081,-17631.038883,-126.447705,-225.051072,4.311058
221.00000,-11036.500793,5567.188850,-17625.460067,-124.869416,-225.867987,6.846441
222.00000,-11160.573573,5340.925936,-17617.346329,-123.273169,-226.652416,9.380840
223.00000,-11283.041221,5113.894883,-17606.698837,-121.659192,-227.404249,11.913889
224.00000,-11403.886125,4886.128340,-17593.519122,-120.027719,-228.123376,14.445225
225.00000,-11523.090904,4657.659068,-17577.809079,-118.378982,-228.809693,16.974484
226.00000,-11640.638414,4428.519923,-17559.570968,-116.713220,-229.463103,19.501301
227.00000,-11756.511750,4198.743862,-17538.807413,-115.030673,-230.083511,22.025313
228.00000,-11870.694245,3968.363931,-17515.521398,-113.331581,-230.670829,24.546158
229.00000,-11983.169478,3737.413263,-17489.716274,-111.616190,-231.224970,27.063472
230.00000,-12093.921274,3505.925075,-17461.395752,-109.884746,-231.745857,29.576894
231.00000,-12202.933702,3273.932659,-17430.563904,-108.137498,-232.233414,32.086063
232.00000,-12310.191086,3041.469382,-17397.225165,-106.374698,-232.687570,34.590616
233.00000,-12415.677998,2808.568675,-17361.384330,-104.596599,-233.108261,37.090195
234.00000,-12519.379269,2575.264035,-17323.046553,-102.803456,-233.495426,39.584439
235.00000,-12621.279982,2341.589017,-17282.217349,-100.995528,-233.849009,42.072991
236.00000,-12721.365483,2107.577228,-17238.902589,-99.173075,-234.168960,44.555491
237.00000,-12819.621378,1873.262324,-17193.108503,-97.336359,-234.455232,47.031583
238.00000,-12916.033534,1638.678005,-17144.841677,-95.485643,-234.707784,49.500911
239.00000,-13010.588087,1403.858008,-17094.109054,-93.621195,-234.926581,51.963120
240.00000,-13103.271436,1168.836106,-17040.917928,-91.743282,-235.111590,54.417855
241.00000,-13194.070252,933.646100,-16985.275951,-89.852174,-235.262784,56.864764
242.00000,-13282.971476,698.321816,-16927.191126,-87.948144,-235.380143,59.303495
243.00000,-13369.962323,462.897098,-16866.671805,-86.031464,-235.463649,61.733696
244.00000,-13455.030280,227.405805,-16803.726693,-84.102412,-235.513291,64.155019
245.00000,-13538.163114,-8.118193,-16738.364842,-82.161264,-235.529060,66.567115
246.00000,-13619.348868,-243.641024,-16670.595654,-80.208299,-235.510956,68.969637
247.00000,-13698.575866,-479.128814,-16600.428874,-78.243798,-235.458979,71.362240
248.00000,-13775.832714,-714.547695,-16527.874595,-76.268045,-235.373139,73.744579
249.00000,-13851.108299,-949.863808,-16452.943251,-74.281322,-235.253447,76.116313
250.00000,-13924.391797,-1185.043311,-16375.645619,-72.283916,-235.099921,78.477099
251.00000,-13995.672666,-1420.052379,-16295.992816,-70.276114,-234.912582,80.826598
252.00000,-14064.940656,-1654.857212,-16213.996298,-68.258205,-234.691457,83.164473
253.00000,-14132.185804,-1889.424042,-16129.667857,-66.230479,-234.436579,85.490387
254.00000,-14197.398440,-2123.719132,-16043.019622,-64.193228,-234.147984,87.804006
255.00000,-14260.569183,-2357.708785,-15954.064055,-62.146744,-233.825713,90.104996
256.00000,-14321.688948,-2591.359348,-15862.813950,-60.091322,-233.469813,92.393028
257.00000,-14380.748946,-2824.637219,-15769.282429,-58.027258,-233.080335,94.667771
258.00000,-14437.740682,-3057.508845,-15673.482946,-55.954848,-232.657336,96.928899
259.00000,-14492.655959,-3289.940736,-15575.429278,-53.874391,-232.200875,99.176087
260.00000,-14545.486880,-3521.899462,-15475.135527,-51.786185,-231.711018,101.409011
261.00000,-14596.225847,-3753.351663,-15372.616118,-49.690531,-231.187836,103.627350
262.00000,-14644.865561,-3984.264052,-15267.885796,-47.587731,-230.631405,105.830785
263.00000,-14691.399028,-4214.603417,-15160.959622,-45.478087,-230.041804,108.019000
264.00000,-14735.819554,-4444.336631,-15051.852975,-43.361902,-229.419118,110.191679
265.00000,-14778.120752,-4673.430654,-14940.581547,-41.239480,-228.763436,112.348510
266.00000,-14818.296538,-4901.852537,-14827.161341,-39.111128,-228.074854,114.489183
267.00000,-14856.341133,-5129.569428,-14711.608669,-36.977150,-227.353469,116.613390
268.00000,-14892.249065,-5356.548576,-14593.940151,-34.837854,-226.599386,118.720826
269.00000,-14926.015171,-5582.757337,-14474.172710,-32.693548,-225.812713,120.811186
270.00000,-14957.634594,-5808.163176,-14352.323570,-30.544540,-224.993563,122.884172
271.00000,-14987.102787,-6032.733677,-14228.410257,-28.391139,-224.142055,124.939484
272.00000,-15014.415511,-6256.436541,-14102.450591,-26.233654,-223.258310,126.976828
273.00000,-15039.568838,-6479.239594,-13974.462689,-24.072397,-222.342455,128.995909
274.00000,-15062.559151,-6701.110792,-13844.464958,-21.907678,-221.394623,130.996438
275.00000,-15083.383143,-6922.018227,-13712.476094,-19.739807,-220.414950,132.978126
276.00000,-15102.037820,-7141.930125,-13578.515080,-17.569098,-219.403576,134.940690
277.00000,-15118.520497,-7360.814861,-13442.601183,-15.395862,-218.360647,136.883846
278.00000,-15132.828805,-7578.640952,-13304.753950,-13.220412,-217.286314,138.807316
279.00000,-15144.960686,-7795.377071,-13164.993207,-11.043060,-216.180730,140.710821
280.00000,-15154.914395,-8010.992047,-13023.339053,-8.864120,-215.044054,142.594090
281.00000,-15162.688501,-8225.454870,-12879.811862,-6.683905,-213.876450,144.456851
282.00000,-15168.281885,-8438.734695,-12734.432277,-4.502729,-212.678087,146.298835
283.00000,-15171.693742,-8650.800847,-12587.221206,-2.320905,-211.449135,148.119779
284.00000,-15172.923584,-8861.622828,-12438.199821,-0.138748,-210.189773,149.919419
285.00000,-15171.971231,-9071.170317,-12287.389554,2.043430,-208.900181,151.697499
286.00000,-15168.836822,-9279.413175,-12134.812096,4.225314,-207.580544,153.453760
287.00000,-15163.520806,-9486.321454,-11980.489390,6.406589,-206.231053,155.187952
288.00000,-15156.023950,-9691.865395,-11824.443631,8.586944,-204.851902,156.899825
289.00000,-15146.347330,-9896.015437,-11666.697263,10.766063,-203.443288,158.589131
290.00000,-15134.492339,-10098.742218,-11507.272971,12.943635,-202.005415,160.255630
291.00000,-15120.460682,-10300.016583,-11346.193686,15.119344,-200.538489,161.899080
292.00000,-15104.254376,-10499.809583,-11183.482573,17.292879,-199.042722,163.519245
293.00000,-15085.875753,-10698.092484,-11019.163035,19.463927,-197.518327,165.115893
294.00000,-15065.327455,-10894.836768,-10853.258703,21.632176,-195.965526,166.688794
295.00000,-15042.612438,-11090.014140,-10685.793438,23.797313,-194.384540,168.237721
296.00000,-15017.733970,-11283.596529,-10516.791326,25.959028,-192.775597,169.762452
297.00000,-14990.695627,-11475.556093,-10346.276672,28.117009,-191.138930,171.262768
298.00000,-14961.501299,-11665.865225,-10174.274001,30.270947,-189.474772,172.738452
299.00000,-14930.155184,-11854.496554,-10000.808049,32.420531,-187.783364,174.189293
300.00000,-14896.661791,-12041.422950,-9825.903766,34.565452,-186.064948,175.615081
301.00000,-14861.025937,-12226.617530,-9649.586306,36.705402,-184.319773,177.015613
302.00000,-14823.252747,-12410.053659,-9471.881027,38.840073,-182.548088,178.390685
303.00000,-14783.347653,-12591.704955,-9292.813487,40.969158,-180.750149,179.740102
304.00000,-14741.316395,-12771.545291,-9112.409441,43.092350,-178.926214,181.063667
305.00000,-14697.165018,-12949.548804,-8930.694833,45.209346,-177.076545,182.361192
306.00000,-14650.899871,-13125.689893,-8747.695799,47.319838,-175.201410,183.632490
307.00000,-14602.527609,-13299.943224,-8563.438658,49.423526,-173.301076,184.877377
308.00000,-14552.055189,-13472.283737,-8377.949909,51.520105,-171.375818,186.095674
309.00000,-14499.489870,-13642.686645,-8191.256230,53.609274,-169.425913,187.287208
310.00000,-14444.839211,-13811.127440,-8003.384473,55.690734,-167.451640,188.451805
311.00000,-14388.111072,-13977.581897,-7814.361656,57.764183,-165.453284,189.589299
312.00000,-14329.313613,-14142.026077,-7624.214965,59.829325,-163.431133,190.699525
313.00000,-14268.455290,-14304.436328,-7432.971747,61.885863,-161.385476,191.782325
314.00000,-14205.544854,-14464.789292,-7240.659508,63.933499,-159.316609,192.837543
315.00000,-14140.591356,-14623.061908,-7047.305906,65.971941,-157.224829,193.865026
316.00000,-14073.604135,-14779.231413,-6852.938750,68.000895,-155.110436,194.864628
317.00000,-14004.592826,-14933.275345,-6657.585993,70.020068,-152.973735,195.836204
318.00000,-13933.567355,-15085.171550,-6461.275731,72.029171,-150.815034,196.779614
319.00000,-13860.537937,-15234.898182,-6264.036199,74.027915,-148.634641,197.694723
320.00000,-13785.515074,-15382.433707,-6065.895763,76.016012,-146.432872,198.581399
321.00000,-13708.509557,-15527.756906,-5866.882921,77.993176,-144.210043,199.439515
322.00000,-13629.532460,-15670.846879,-5667.026294,79.959124,-141.966473,200.268948
323.00000,-13548.595143,-15811.683046,-5466.354627,81.913571,-139.702485,201.069577
324.00000,-13465.709245,-15950.245152,-5264.896780,83.856237,-137.418406,201.841288
325.00000,-13380.886688,-16086.513269,-5062.681727,85.786843,-135.114562,202.583970
326.00000,-13294.139671,-16220.467799,-4859.738551,87.705111,-132.791286,203.297516
327.00000,-13205.480670,-16352.089475,-4656.096441,89.610765,-130.448912,203.981824
328.00000,-13114.922436,-16481.359368,-4451.784683,91.503532,-128.087776,204.636794
329.00000,-13022.477994,-16608.258886,-4246.832662,93.383138,-125.708219,205.262334
330.00000,-12928.160638,-16732.769779,-4041.269856,95.249313,-123.310582,205.858352
331.00000,-12831.983934,-16854.874138,-3835.125827,97.101790,-120.895210,206.424763
332.00000,-12733.961714,-16974.554403,-3628.430225,98.940301,-118.462451,206.961486
333.00000,-12634.108075,-17091.793361,-3421.212777,100.764582,-116.012654,207.468444
