158.14167,225.42769,67.286,41,11
491.81916,665.40819,173.589,41,11
1092.34399,1346.94971,254.606,41,11
2045.62199,2269.04106,223.419,41,11
2707.80835,2931.23192,223.424,41,11
3629.90111,3884.5032,254.602,41,11
4311.44171,4485.04015,173.598,41,11
4751.44487,4818.70121,67.256,41,11
5237.84468,5508.63895,270.794,41,11
5943.23488,5957.97628,14.741,41,11
6249.69749,6432.84654,183.149,41,11
6862.6146,7113.18636,250.572,41,11
7809.04649,8037.21658,228.17,41,11
8475.73978,8640,164.26,41,11
67.36223,207.37269,140.01,41,12
454.89124,583.07833,128.187,41,12
1000.6229,1267.10815,266.485,41,12
1983.64659,2187.62536,203.979,41,12
2623.46743,2862.60793,239.141,41,12
3555.4664,3795.67272,240.206,41,12
4231.0861,4433.41655,202.33,41,12
5151.77617,5418.88913,267.113,41,12
5835.99772,5959.94175,123.944,41,12
6207.90491,6351.54903,143.644,41,12
6771.35593,7034.94457,263.589,41,12
7744.94504,7955.13596,210.191,41,12
8392.4123,8627.21762,234.805,41,12
0,166.73593,166.736,41,13
448.03771,483.79517,35.757,41,13
910.57581,1181.45369,270.878,41,13
1602.21052,1660.8532,58.643,41,13
1931.18144,2107.27719,176.096,41,13
2534.93982,2788.5502,253.61,41,13
3486.42925,3711.06033,224.631,41,13
4149.81249,4372.00559,222.193,41,13
5071.52921,5327.11586,255.587,41,13
5753.31909,5924.32766,171.009,41,13
6187.37626,6262.32251,74.946,41,13
6680.3215,6950.97635,270.655,41,13
7689.33927,7874.69427,185.355,41,13
8305.13217,8554.67722,249.545,41,13
0,112.65128,112.651,41,14
825.76276,1090.8679,265.105,41,14
1509.45812,1645.68324,136.225,41,14
1892.97883,2025.25642,132.278,41,14
2443.2973,2709.11266,265.815,41,14
3423.90199,3629.49248,205.59,41,14
4065.7367,4303.80234,238.066,41,14
4996.71584,5237.98751,241.272,41,14
5672.94255,5873.57389,200.631,41,14
6593.84184,6861.54279,267.701,41,14
7278.28192,7397.78478,119.503,41,14
7646.42054,7793.58093,147.16,41,14
8214.04685,8476.82858,262.782,41,14
0,49.58419,49.584,41,15
746.72806,999.32977,252.602,41,15
1427.71089,1606.24214,178.531,41,15
1881.35393,1929.86071,48.507,41,15
2352.97101,2623.877,270.906,41,15
3046.97666,3095.5245,48.548,41,15
3370.61662,3549.13916,178.523,41,15
3977.51755,4230.12303,252.605,41,15
4927.26951,5153.09564,225.826,41,15
5591.802,5812.74485,220.943,41,15
6513.18524,6769.7441,256.559,41,15
7195.20629,7363.53818,168.332,41,15
7623.68566,7705.6257,81.94,41,15
8122.82367,8393.28405,270.46,41,15
673.05012,911.11174,238.062,41,16
1347.35743,1552.95386,205.596,41,16
2267.73675,2533.54963,265.813,41,16
2951.59236,3083.88484,132.292,41,16
3331.18009,3467.39095,136.211,41,16
3885.97902,4151.08685,265.108,41,16
4864.20442,5071.36618,207.162,41,16
5507.98367,5744.96887,236.985,41,16
6437.9926,6680.32532,242.333,41,16
7114.79473,7313.67985,198.885,41,16
8035.9383,8304.18307,268.245,41,16
604.84844,827.03698,222.189,41,17
1265.78894,1490.42456,224.636,41,17
2188.30078,2441.90743,253.607,41,17
2869.57275,3045.6776,176.105,41,17
3316.02175,3374.63019,58.608,41,17
3795.39422,4066.27231,270.878,41,17
4493.03502,4528.84807,35.813,41,17
4810.12264,4990.99513,180.872,41,17
5420.07613,5671.6684,251.592,41,17
6368.14213,6595.14753,227.005,41,17
7033.77754,7253.44882,219.671,41,17
7954.8694,8212.38643,257.517,41,17
8637.10485,8640,2.895,41,17
543.43961,745.76393,202.324,41,18
1181.17553,1421.38588,240.21,41,18
2114.24444,2353.38097,239.137,41,18
2789.22465,2993.20942,203.985,41,18
3709.7412,3976.22407,266.483,41,18
4393.77029,4521.97288,128.203,41,18
4769.49021,4909.487,139.997,41,18
5328.66595,5593.03073,264.365,41,18
6304.55253,6513.24714,208.695,41,18
6950.20879,7186.10746,235.899,41,18
7879.29657,8122.68626,243.39,41,18
8556.64342,8640,83.357,41,18
0,249.34343,249.343,41,21
987.80515,1173.02585,185.221,41,21
1603.46167,1853.12838,249.667,41,21
2548.39211,2777.69649,229.304,41,21
3216.09914,3433.30976,217.211,41,21
4136.72348,4396.07434,259.351,41,21
4819.45574,4979.36059,159.905,41,21
5233.02368,5332.38688,99.363,41,21
5748.8184,6018.40122,269.583,41,21
6746.98524,6940.41519,193.43,41,21
7373.31849,7618.83479,245.516,41,21
8312.43523,8546.23504,233.8,41,21
0,159.89815,159.898,41,22
576.85189,696.46309,119.611,41,22
945.00285,1091.83113,146.828,41,22
1512.37331,1775.23414,262.861,41,22
2483.80179,2695.40848,211.607,41,22
3132.96035,3366.80456,233.844,41,22
4060.39291,4305.86717,245.474,41,22
4738.79342,4932.30095,193.508,41,22
5660.79315,5930.36081,269.568,41,22
6346.78791,6446.37394,99.586,41,22
6699.96536,6859.74923,159.784,41,22
7283.10125,7542.48883,259.388,41,22
8245.94828,8463.10548,217.157,41,22
0,68.11666,68.117,41,23
493.70664,662.20662,168.5,41,23
922.6104,1003.60901,80.999,41,23
1421.17901,1691.65311,270.474,41,23
2427.50697,2614.87483,187.368,41,23
3045.95928,3294.59549,248.636,41,23
3989.35809,4219.80226,230.444,41,23
4658.04007,4873.90727,215.867,41,23
5578.4924,5838.74736,260.255,41,23
6261.4033,6418.24182,156.839,41,23
6670.25173,6775.01783,104.766,41,23
7191.40717,7460.58954,269.182,41,23
8186.92966,8382.26275,195.333,41,23
413.24415,612.2938,199.05,41,24
1334.32416,1602.5382,268.214,41,24
2019.2082,2134.16961,114.961,41,24
2383.60373,2533.84445,150.241,41,24
2955.06194,3217.09159,262.03,41,24
3924.27809,4137.31713,213.039,41,24
4575.12525,4807.86089,232.736,41,24
5501.77789,5748.29669,246.519,41,24
6180.64004,6372.18977,191.55,41,24
7103.01089,7372.93021,269.919,41,24
7789.54028,7883.41812,93.878,41,24
8138.9298,8301.68044,162.751,41,24
332.18075,552.0021,219.821,41,25
1253.27147,1510.75727,257.486,41,25
1935.60931,2101.34057,165.731,41,25
2359.17079,2446.71601,87.545,41,25
2863.70292,3133.93282,270.23,41,25
3867.27211,4056.7222,189.45,41,25
4488.4349,4736.03565,247.601,41,25
5430.35412,5661.92684,231.573,41,25
6099.96971,6314.46595,214.496,41,25
7020.29023,7281.42754,261.137,41,25
7703.36994,7857.03355,153.664,41,25
8107.65174,8217.54281,109.891,41,25
8634.01456,8640,5.985,41,25
248.56846,484.60521,236.037,41,26
1177.70405,1421.07724,243.373,41,26
1855.09631,2052.35121,197.255,41,26
2776.44973,3045.16317,268.713,41,26
3461.6405,3571.7322,110.092,41,26
3822.29961,3975.83355,153.534,41,26
4397.74748,4658.91969,261.172,41,26
5364.79529,5579.23578,214.44,41,26
6017.27023,6248.88799,231.618,41,26
6943.18987,7190.74897,247.559,41,26
7622.48652,7812.01885,189.532,41,26
8545.25913,8640,94.741,41,26
160.94262,411.63405,250.691,41,27
1107.4569,1335.60902,228.152,41,27
1774.14626,1992.67441,218.528,41,27
2694.98324,2953.41037,258.427,41,27
3377.52508,3540.39278,162.868,41,27
3795.98765,3889.62898,93.641,41,27
4306.24983,4576.18227,269.932,41,27
5307.0988,5498.56861,191.47,41,27
5930.88808,6177.44872,246.561,41,27
6871.38,7104.07099,232.691,41,27
7541.88874,7754.98474,213.096,41,27
8462.1172,8640,177.883,41,27
69.68366,333.34708,263.663,41,28
1043.36769,1253.50897,210.141,41,28
1690.77491,1925.7192,234.944,41,28
2619.03496,2863.46063,244.426,41,28
3296.94579,3492.35415,195.408,41,28
4218.60607,4487.77127,269.165,41,28
4904.16168,5009.13871,104.977,41,28
5261.08776,5417.80091,156.713,41,28
5840.42791,6100.71867,260.291,41,28
6805.35231,7021.16501,215.813,41,28
7459.39557,7689.88538,230.49,41,28
8384.62888,8633.22372,248.595,41,28
0,73.62485,73.625,41,31
489.53811,758.72968,269.192,41,31
1485.31988,1680.51769,195.198,41,31
2113.9059,2358.29585,244.39,41,31
3051.78554,3286.52242,234.737,41,31
3723.78958,3933.93188,210.142,41,31
4644.01126,4907.57626,263.565,41,31
5327.25279,5471.01725,143.764,41,31
5719.02999,5843.14647,124.116,41,31
6260.06994,6527.17607,267.106,41,31
7245.63118,7447.90813,202.277,41,31
7883.30082,8123.45067,240.15,41,31
401.13932,671.04705,269.908,41,32
1087.10032,1181.91176,94.811,41,32
1437.32001,1600.04911,162.729,41,32
2023.93153,2282.36116,258.43,41,32
2984.91349,3203.22371,218.31,41,32
3641.74123,3869.85181,228.111,41,32
4565.78912,4816.30698,250.518,41,32
5246.02977,5429.17486,183.145,41,32
5719.57549,5737.30591,17.73,41,32
6170.30923,6441.10583,270.797,41,32
6859.83558,6927.76185,67.926,41,32
7194.00802,7367.60436,173.596,41,32
7794.47297,8049.03705,254.564,41,32
318.45125,579.50529,261.054,41,33
1001.25493,1155.1625,153.908,41,33
1405.87393,1516.12346,110.25,41,33
1932.14723,2200.88763,268.74,41,33
2925.31774,3122.36042,197.043,41,33
3556.28964,3799.62532,243.336,41,33
4492.89379,4728.7244,235.831,41,33
5165.67564,5374.32324,208.648,41,33
6085.92407,6350.2676,264.344,41,33
6769.30718,6909.43938,140.132,41,33
7157.00876,7285.36415,128.355,41,33
7702.73633,7969.21054,266.474,41,33
241.40313,488.82021,247.417,41,34
920.50481,1110.05463,189.55,41,34
1843.38641,2113.59756,270.211,41,34
2529.95551,2618.79506,88.84,41,34
2876.37241,3041.95558,165.583,41,34
3466.58735,3724.07251,257.485,41,34
4425.57965,4645.18354,219.604,41,34
5083.80839,5310.7545,226.946,41,34
6007.30552,6258.84556,251.54,41,34
6687.87703,6868.75099,180.874,41,34
7149.56106,7186.65137,37.09,41,34
7612.67608,7883.55704,270.881,41,34
8303.84244,8363.25212,59.41,41,34
8633.37206,8640,6.628,41,34
169.65535,402.18135,232.526,41,35
839.99069,1053.02103,213.03,41,35
1760.27506,2022.19297,261.918,41,35
2443.2298,2593.87561,150.646,41,35
2843.45405,2958.5353,115.081,41,35
3374.77346,3643.01469,268.241,41,35
4365.36996,4564.20585,198.836,41,35
4998.64999,5240.92766,242.278,41,35
5934.03038,6170.94798,236.918,41,35
6607.55373,6814.67023,207.117,41,35
7527.86699,7792.95593,265.089,41,35
8211.39508,8347.75775,136.363,41,35
8595.10574,8640,44.894,41,35
103.69277,319.34157,215.649,41,36
757.5526,987.95344,230.401,41,36
1682.838,1931.29374,248.456,41,36
2362.34467,2549.8249,187.48,41,36
3285.66397,3556.12506,270.461,41,36
3972.99207,4055.43475,82.443,41,36
4315.50603,4483.84913,168.343,41,36
4909.23058,5165.75548,256.525,41,36
5866.28191,6087.15674,220.875,41,36
6525.85829,6751.62539,225.767,41,36
7448.84928,7701.40427,252.555,41,36
8129.72886,8308.25846,178.53,41,36
8583.06983,8632.52731,49.457,41,36
45.37802,238.67698,193.299,41,37
671.49882,916.93925,245.44,41,37
1610.70595,1844.34158,233.636,41,37
2281.89482,2493.49742,211.603,41,37
3202.12832,3464.88399,262.756,41,37
3885.2281,4032.49478,147.267,41,37
4281.17585,4400.87293,119.697,41,37
4817.415,5085.11082,267.696,41,37
5805.47495,6006.05475,200.58,41,37
6440.987,6682.20288,241.216,41,37
7375.19505,7613.19351,237.998,41,37
8049.42453,8254.97176,205.547,41,37
0,158.1281,158.128,41,38
581.26481,840.62124,259.356,41,38
1544.28422,1761.27667,216.992,41,38
2199.65612,2428.91795,229.262,41,38
3124.29998,3373.78946,249.489,41,38
3804.18599,3989.53226,185.346,41,38
4727.9717,4998.62817,270.656,41,38
5416.26016,5491.78184,75.522,41,38
5754.71863,5925.73163,171.013,41,38
6351.85961,6607.41025,255.551,41,38
7307.0192,7529.14394,222.125,41,38
7967.89147,8192.46404,224.573,41,38
207.95342,285.20157,77.248,42,11
437.49836,618.164,180.666,42,11
1093.72739,1372.37408,278.647,42,11
1998.97137,2231.01021,232.039,42,11
2729.4748,2971.32063,241.846,42,11
3590.42054,3848.11633,257.696,42,11
4338.67716,4551.97117,213.294,42,11
5204.75895,5513.22854,308.47,42,11
6193.76363,6388.60141,194.838,42,11
6869.90123,7140.55196,270.651,42,11
7763.89455,7999.20998,235.315,42,11
8498.1551,8640,141.845,42,11
99.02418,285.46222,186.438,42,12
452.93654,498.97918,46.043,42,12
977.92072,1283.83174,305.911,42,12
1930.72438,2147.88855,217.164,42,12
2640.44375,2895.08533,254.642,42,12
3513.49649,3757.37455,243.878,42,12
4255.28499,4485.10863,229.824,42,12
5114.25757,5398.4332,284.176,42,12
5870.30323,6038.97747,168.674,42,12
6176.89321,6288.47672,111.584,42,12
6754.93048,7054.66614,299.736,42,12
