6	1.97857
5	1.77857
4	1.68571
4	1.65714
4	1.57143
4	1.45
4	1.42857
3	1.37143
3	1.26429
3	1.26429
3	1.26429
3	1.26429
3	1.23571
3	1.19286
3	1.18929
3	1.18929
2	1.20714
2	1.20714
2	1.15714
2	1.15714
2	1.15714
2	1.11786
2	1.11786
2	1.11786
2	1.10714
2	1.10714
2	1.09286
2	1.09286
2	1.09286
2	1.08571
2	1.06786
2	1.06786
2	1.06786
2	1.06071
2	1.05357
2	1.05357
2	1.05357
